epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,159,23.1464580113905,26.187814777828,31.2753554434402,1.55351288641015,7.47757145910954,19.9246656396826,0.963896493485062,0.965785936082457,0.967630043604269,48.6895282865387,73.4044348455279,89.5383831048469,8.0752638924262,7
201002,173,23.214533992422,26.2876568458913,31.3724217498218,1.57547191289688,8.2236027975711,22.1978110904954,0.963906107837555,0.965786918095689,0.967618237798652,49.0542015003579,74.3648706204177,89.7094279147527,8.03647469888657,7
201003,203,23.3428464582733,26.5300658329577,31.536585677007,1.6340536377816,9.15234165690708,24.8771474461862,0.963937073249943,0.965819118648132,0.967647521717755,49.0098629522895,74.1224094978725,89.7128983332538,8.02844906321843,7
201004,246,23.5090103497755,26.8625280740935,31.7353850953853,1.72271906980956,10.2026813868337,27.8001922319727,0.96398427852179,0.96587598587145,0.967709637581227,48.7261459893687,73.0405933710884,89.6040994394893,8.03916559091815,7
201005,294,23.6906406077593,27.2325299043652,31.9363578753463,1.83492921772601,11.313515337067,30.8044629730729,0.964042612452661,0.965950967897307,0.967796327608716,48.3726839586307,71.4829641332614,89.4383363125981,8.0566028874821,7
201006,344,23.8653521730558,27.5875576588392,32.1070418872795,1.96414509027618,12.4237368573233,33.7274771947045,0.96410696384212,0.966037512857365,0.967899334019869,48.1191102071106,69.8130636775877,89.270914031719,8.06873955840665,7
201007,388,23.9973580840682,27.8430230970114,32.1923368810337,2.10828933326157,13.4851994356066,36.4570198862604,0.964166836635249,0.96612396156642,0.968004716071596,48.2605588883254,68.6017797695154,89.1775375551094,8.05526260473907,7
201008,420,24.066629180351,27.9495589572569,32.1602350135012,2.25804749558861,14.3797805311704,38.5905312413104,0.964222764779878,0.966210138776161,0.968112614195453,48.9534989348312,68.1574018655927,89.2254388083605,8.00568307273419,7
201009,434,24.0611146491319,27.8819596361484,31.9992141052353,2.40594523625334,15.1017796552851,40.2103964886407,0.964271890736528,0.966289964825141,0.968212690641792,50.2692702363651,68.735942460337,89.4598694554302,7.91349239953679,7
201010,426,23.9863287440502,27.6568702199766,31.7289308298561,2.52715622962901,15.5896701867764,41.189137739048,0.964308222676943,0.966354135874039,0.968294156797192,52.1047679319348,70.317888997461,89.8779162365005,7.78306960117616,7
201011,400,23.865433600208,27.3283705658627,31.3954533990175,2.6101882167316,15.8567363967063,41.6365245764277,0.964340719028599,0.966408438506358,0.968360848912148,54.1995846208532,72.6002478497285,90.4273767728346,7.6293116808602,7
201012,367,23.7238208560394,26.9632663217121,31.0490433795898,2.64353920302561,15.8705254273466,41.4776579658219,0.964377772989525,0.966460282305938,0.968419437226874,56.2495709436183,75.1257010152584,91.042234349878,7.46956756640961,7
201013,340,23.5900077800105,26.6408367159911,30.7515079966329,2.61261392350166,15.5601752521641,40.5099419107857,0.964429965122255,0.966519259070158,0.96847913595481,57.8897149924786,77.3157867895583,91.6201931214616,7.32981142255297,7
201014,332,23.4881093011982,26.4255364173801,30.5516573066253,2.51793840836773,14.924613050884,38.7214927712829,0.964504112811679,0.966591862382924,0.968546330532254,58.8272424935906,78.686027001088,92.0640486530568,7.23069184111638,7
201015,346,23.428217470933,26.3495539049037,30.4751266642148,2.36967281974983,14.0013284510021,36.20472427151,0.964606523656447,0.966685339698348,0.968628078447932,58.889057680043,78.9676263882261,92.2984427650761,7.18623226249144,7
201016,379,23.4082318120726,26.406550542151,30.5180959572642,2.18722848003287,12.8826027078245,33.2131463544905,0.964739623468724,0.966802910314604,0.968727802248321,58.0729406504893,78.1723224695654,92.277451683401,7.19900039996585,7
201017,421,23.4126572741245,26.5559388195889,30.6516904599625,1.98976493192541,11.6638987150487,29.9938037619146,0.964904295189459,0.966946638394358,0.968848277575261,56.5257204379899,76.5567281874941,91.9943294003595,7.26330650178216,7
201018,463,23.415159770139,26.7338527308296,30.827053893046,1.79459461288013,10.4242120158405,26.7501933840945,0.965102173004119,0.96711933836731,0.968992925489939,54.5125696779155,74.5357257529126,91.4840460747193,7.36609669327984,7
201019,497,23.3929433824411,26.8836554346995,31.0007562317044,1.60978671634499,9.21485452225618,23.6113249165689,0.965330552345934,0.967319647952177,0.969162042533077,52.2896807183825,72.4792675634868,90.7710499470053,7.49707222374996,7
201020,517,23.3315018170325,26.9639090672755,31.1354847353039,1.43810136476332,8.07079921604787,20.6637589499224,0.965585801113629,0.96754603085633,0.969356267744302,50.0918125146897,70.6454289300947,89.869035776832,7.64484185688027,7
201021,519,23.2240793204808,26.9560227331069,31.2090671867087,1.27392951106095,6.98705763069013,17.8966949279186,0.965862110251332,0.967795119649351,0.969574977692016,48.082100507568,69.1326829604578,88.7912647334056,7.80248811544128,7
201022,506,23.0760655804478,26.8674321425041,31.217850817469,1.11466626879016,5.9689071482543,15.3116214943767,0.966151543627272,0.96806136882979,0.969814899404839,46.3351003424011,67.8839770983126,87.5451512670664,7.96650654083585,7
201023,482,22.8992246669155,26.7231195905799,31.1727960728823,0.956045589159002,5.01358484257586,12.8947356259221,0.966443554545282,0.968336596983128,0.970070410412494,44.8497165180752,66.7567921898106,86.1523309059993,8.13661548373503,7
201024,455,22.708899210797,26.5566374754936,31.0958994309933,0.796856178601981,4.12829615098086,10.6581807311041,0.966726454064213,0.968611137279482,0.970334042302367,43.5685105855825,65.6035088603696,84.6596254518653,8.31452283273416,7
201025,432,22.5187273020489,26.4015800098723,31.0167342438221,0.639707772882837,3.32757920849328,8.63665539634017,0.966988451628597,0.968875059230303,0.970597378114936,42.3797431972485,64.3044429305438,83.1245317373615,8.50515775039719,7
201026,416,22.3398775127824,26.2830002267084,30.9652479299709,0.489409229874407,2.62450137447625,6.86448221002601,0.967217433093225,0.969116921725354,0.970849983312529,41.1634262848739,62.81537867314,81.6155653473299,8.71314975790524,7
201027,403,22.1788019117559,26.2132993474066,30.9662895879183,0.351469466225597,2.03612348689024,5.38684706801724,0.967402515068292,0.969326170971661,0.971081661804828,39.8282401990593,61.184787885133,80.2206730779846,8.94163244853594,7
201028,391,22.0351395459142,26.1922525341328,31.0353572510904,0.230769882851819,1.56865518991611,4.21795390413249,0.967536626855683,0.96949529860726,0.971284358649253,38.3220215231284,59.5100534282515,79.0226682639203,9.19160569716455,7
201029,381,21.9095391871701,26.2157868799459,31.1808359999816,0.130012001211914,1.2143661636567,3.33230731771416,0.967611286805404,0.969614794924417,0.971447816342645,36.6350878258409,57.8834431564992,78.0787985204607,9.46161649162637,7
201030,372,21.807465864938,26.2784074582587,31.4000033292885,0.051139327093584,0.962135958553646,2.695482357376,0.967619389003414,0.969676054564111,0.97156191259039,34.8266734256772,56.3818360503032,77.414856531572,9.74371079464475,7
201031,364,21.7349688373189,26.3749158694393,31.6825845677999,0,0.795082084225609,2.26042903370818,0.967557183527574,0.96967317263859,0.971619074723496,32.9957105964016,55.0509195508689,77.0298627940109,10.0281169170802,7
201032,354,21.7009582522236,26.500919875312,32.0094776563416,0,0.700964254791003,1.99125532504013,0.967424303082791,0.969603295312309,0.971614074129387,31.2806012460028,53.9229143353106,76.8935361553936,10.3008986109904,7
201033,342,21.7141586945031,26.6513931243689,32.3561008674172,0,0.665619474203415,1.85047401918704,0.967222771577721,0.96946553017132,0.971543461876573,29.8371537713904,53.0484179478402,76.9679316033787,10.5466160434407,6
201034,327,21.7807857003094,26.8196300391723,32.6957706595761,0,0.67728902335256,1.80895229125969,0.966958499096045,0.969262803635478,0.971407660888194,28.8061079155326,52.5003085253159,77.2128773844398,10.7498944395118,6
201035,317,21.9020045692585,26.9964816072783,33.0038503087971,0,0.730446005032977,1.8576537639758,0.966640733735556,0.9690012680568,0.971209891749888,28.2835710953763,52.3588287305396,77.5901872569753,10.8983713495513,7
201036,319,22.0731507100094,27.1707843818916,33.2606299136582,0.0227421616544612,0.821074422220321,1.99558186092518,0.966281294725294,0.968689955713087,0.970956432287178,28.304759974359,52.6871503920136,78.06916651735,10.9838634178121,6
201037,334,22.2838774931962,27.3313893159931,33.453345912951,0.0774448039110306,0.946939284192176,2.22756652723661,0.965892858372646,0.968339444313444,0.970655113567464,28.8387182283647,53.4962293620359,78.6239827938604,11.003089098797,7
201038,357,22.5190660569541,27.468714946661,33.5755735397742,0.142099505088234,1.11138975488079,2.57152004080198,0.965488726248016,0.967961257088655,0.970315240337352,29.7986157812467,54.7222545042789,79.2295851862062,10.9563295884477,7
201039,376,22.7617719629413,27.5780490501933,33.6293820249439,0.21432775755134,1.32441808715477,3.07087986401821,0.965080946605901,0.967566043568485,0.969945586686069,31.0492695861424,56.2170537342887,79.8629135754319,10.8485912470902,7
201040,385,22.9958353376841,27.6610655231627,33.6250157762473,0.291957306501792,1.59629126021167,3.76252361525336,0.964680931650175,0.967164625802072,0.969555840909619,32.4236923607825,57.7587239488506,80.4947681970979,10.6898941164555,7
201041,388,23.2066618961333,27.7217442383564,33.5745931137791,0.373712285110825,1.9450489058134,4.70351230367626,0.964300750838729,0.966768865785673,0.969157350379506,33.7709956701158,59.1196857147256,81.0967419397323,10.4915486341343,7
201042,394,23.3824018777143,27.7621799614934,33.4867266167086,0.459100745478173,2.38940668669664,5.94979208447536,0.963951271575457,0.96639043336377,0.968761971381054,34.9984257866128,60.1477347630026,81.6581608865316,10.2635669520019,7
201043,413,23.5149855606357,27.7812705926754,33.365277575244,0.548321245409773,2.94798003027028,7.55506880884465,0.963641279967621,0.966039264567536,0.968380417203059,36.0846372916762,60.8082332368367,82.1867612109175,10.0140116610346,7
