epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,9,19.6839889914039,22.5775394415268,26.3482204819424,3.1546510909056,19.6186962956432,64.7064047699594,0.93479199373224,0.936503825405228,0.937996984588137,67.3006150160709,83.0495426749972,93.1982544517803,7.2169301367585,7
201002,9,19.9809804517009,22.9363096067399,26.7889727679445,3.12738196198971,19.5299407829128,66.3463159171973,0.934769079983754,0.936451660431234,0.937923320852261,66.8716531016765,82.8989297178426,93.2926239514699,7.17112766134779,7
201003,10,20.1896916013867,23.1941381144712,27.1021427242399,3.11678315591032,19.5023552919234,68.1456827745419,0.934831549699786,0.936490396629265,0.937945262889108,66.5308871857248,82.7583602703655,93.3924401259722,7.11196861043047,7
201004,10,20.3061227736648,23.3484434827763,27.2881229781526,3.11981205112564,19.5253578180448,70.0354160600207,0.934972189595279,0.936612370500713,0.938054654361447,66.2755507269316,82.6352930258315,93.498432151122,7.04285482818544,7
201005,10,20.3262743017387,23.396644229711,27.3473061570067,3.13342602609386,19.5883663566467,71.9464264916617,0.935183786385177,0.936809918546968,0.938243338932047,66.102877184013,82.5371866775065,93.6113292027545,6.96718815879159,7
201006,11,20.2461465188116,23.3361588733307,27.2800848881264,3.15458245927319,19.6807989030989,73.8096247874926,0.935459126784422,0.937075377269422,0.938503160263678,66.0101000156849,82.4714999186559,93.7318604567047,6.88837044642781,7
201007,10,20.0557100508262,23.1607727979517,27.0844790837497,3.17933538895285,19.7896374907168,75.5525247419774,0.935787234408115,0.937397510861536,0.938822336841573,65.9874361599831,82.4482690944386,93.8649417291128,6.81120572289369,7
201008,10,19.7504647332931,22.8607616281777,26.748429200267,3.2054224028546,19.9115237029955,77.161324682243,0.936172073847598,0.937778309218299,0.939201525478086,66.0673035536457,82.4878040181154,94.0072365845456,6.73552709695025,7
201009,9,19.3328146943461,22.4454108588996,26.2891441510013,3.2283427852199,20.0247327128885,78.4944304043707,0.936598215179555,0.938203852541529,0.939627875341463,66.2177852393633,82.5802341786081,94.1612170190706,6.66769217746073,7
201010,9,18.815210679792,21.9275102895434,25.7246213815076,3.24903238356608,20.1205996016707,79.3868021632752,0.937057628020971,0.938666105465912,0.940093310755686,66.4077707466781,82.7070173202332,94.315932870089,6.60989082539571,7
