date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,0,0,0,1,2,5,10,16,25
2025-10-12,0,0,0,1,2,5,12,19,29
2025-10-19,0,0,0,1,3,6,14,22,34
2025-10-26,0,0,1,1,3,7,16,26,39
2025-11-02,0,0,1,1,4,8,19,30,45
2025-11-09,0,0,1,2,4,10,22,35,53
2025-11-16,0,1,1,2,5,11,25,40,61
2025-11-23,0,1,1,2,6,13,29,47,71
2025-11-30,1,1,1,3,6,15,34,54,82
2025-12-07,1,1,1,3,7,18,40,63,95
2025-12-14,1,1,2,4,9,21,46,73,110
2025-12-21,1,1,2,4,10,24,53,84,128
2026-01-04,1,1,2,5,12,28,62,97,148
2026-01-11,1,2,3,6,13,32,71,112,171
2026-01-18,1,2,3,6,15,37,82,130,196
2026-01-25,1,2,3,7,18,42,94,149,226
2026-02-01,2,2,4,9,20,48,107,170,258
2026-02-08,2,3,4,10,23,55,122,194,294
2026-02-15,2,3,5,11,26,62,138,219,332
2026-02-22,2,3,5,12,29,70,155,246,373
2026-03-01,3,4,6,14,32,77,172,273,414
2026-03-08,3,4,7,15,36,85,189,299,453
2026-03-15,3,5,7,16,38,92,204,323,489
2026-03-22,3,5,8,17,41,97,216,342,518
2026-03-29,3,5,8,18,42,101,224,355,538
2026-04-05,3,5,8,18,43,102,228,361,547
2026-04-12,3,5,8,18,43,102,226,359,544
2026-04-19,3,5,8,17,42,99,220,349,529
2026-04-26,3,5,7,17,40,94,210,332,503
2026-05-03,3,4,7,16,37,88,196,310,470
2026-05-10,3,4,6,14,34,81,180,285,432
2026-05-17,2,4,6,13,31,73,163,258,391
2026-05-24,2,3,5,12,28,66,146,231,351
2026-05-31,2,3,5,10,24,58,129,205,311
2026-06-07,2,3,4,9,22,51,114,181,274
2026-06-14,1,2,4,8,19,45,100,158,240
2026-06-21,1,2,3,7,16,39,87,138,209
2026-06-28,1,2,3,6,14,34,76,120,182
2026-07-05,1,1,2,5,12,30,66,104,158
2026-07-12,1,1,2,5,11,26,57,90,137
2026-07-19,1,1,2,4,9,22,49,78,118
2026-07-26,1,1,2,3,8,19,42,67,102
2026-08-02,1,1,1,3,7,16,37,58,88
2026-08-09,0,1,1,3,6,14,32,50,76
2026-08-16,0,1,1,2,5,12,27,43,65
2026-08-23,0,1,1,2,4,11,23,37,56
2026-08-30,0,0,1,2,4,9,20,32,48
2026-09-06,0,0,1,1,3,8,17,28,42
2026-09-13,0,0,1,1,3,7,15,24,36
2026-09-20,0,0,0,1,2,6,13,20,31
2026-09-27,0,0,0,1,2,5,11,18,27
2026-10-04,0,0,0,1,2,4,9,14,21
