epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,12,22.1907730392157,25.8796588235294,30.3420519607843,0.00376372549019608,0.0841764705882353,0.308422549019608,137.3854,0.996996078431372,0.998894607843137,1.0003387254902,53.7078681372549,73.9057867647059,90.3435852941176,8.15127549019608,7
201002,28,22.4469975490196,26.3932759803922,31.1462151960784,0.00101274509803922,0.0389588235294118,0.164041176470588,63.5768,0.997751960784313,0.999707352941177,1.00151078431373,49.9431857843137,71.4891392156863,89.0518818627451,8.69921421568628,7
201003,26,22.3712367647059,25.625312745098,30.052318627451,0.00323725490196078,0.159371568627451,0.870993137254902,260.0846,0.997477450980392,0.999623039215686,1.0012818627451,58.7812,77.1679916666667,91.271281372549,7.68108333333333,7
201004,56,22.8236362745098,26.5447098039216,31.4249245098039,0.00517549019607843,0.136525,0.595596568627451,222.8136,0.995447549019608,0.997680882352941,0.999272549019608,52.9835200980392,74.3378514705882,91.0522931372549,8.60129754901961,7
201005,73,22.8377357843137,27.0280264705882,31.7848980392157,0.000541666666666667,0.0238867647058824,0.0895774509803922,38.9833,0.996803921568627,0.998859803921568,1.00048774509804,49.7535019607843,69.4046328431373,88.1885029411765,8.9471637254902,7
201006,61,23.112375,26.9501818627451,31.7357367647059,0.00285,0.0734102941176471,0.266967156862745,119.8092,0.995008823529412,0.997210784313725,0.998874019607843,50.9623294117647,71.2786730392157,88.081693627451,8.62335196078431,7
201007,108,23.329312254902,27.1196279411765,31.7581637254902,0.00209460784313726,0.0564382352941177,0.252816666666667,92.1195,0.996864215686275,0.998988725490196,1.00060343137255,51.8794534313726,71.1298161764706,87.7800200980392,8.4288455882353,7
201008,73,23.6729588235294,27.7810838235294,32.7799995098039,0.000404901960784314,0.0516279411764706,0.231694607843137,84.2579,0.995650490196079,0.99803431372549,0.999875,48.9898044117647,69.3504656862745,87.6705799019608,9.10703970588235,7
201009,167,22.8213176470588,28.2505544117647,33.9555740196078,0,0.00353725490196078,0.0179235294117647,5.7689,0.995728921568628,0.998113235294118,1.00027058823529,40.5458117647059,64.136262254902,87.3337357843137,11.1342647058824,5
201010,143,23.3248401960784,28.5886892156863,34.4662642156863,0.000123529411764706,0.0135794117647059,0.0569671568627451,22.1658,0.995237254901961,0.997776960784314,1.00017843137255,38.3440833333333,63.5302411764706,86.1262862745098,11.1414215686275,6
201011,151,23.3917024509804,27.6849901960784,33.0343852941176,0.000931372549019608,0.0789602941176471,0.387231862745098,128.8613,0.996828921568627,0.999269607843137,1.00116617647059,46.7872661764706,67.830962254902,86.5074318627451,9.64267794117647,7
201012,107,22.9260666666667,26.3043656862745,30.7141343137255,0.00337450980392157,0.141806862745098,0.681498529411765,231.4357,0.996232352941177,0.998357843137255,1.00010196078431,56.6227632352941,76.955318627451,92.2364455882353,7.78806470588235,7
201013,106,23.2383862745098,26.9696289215686,31.924593627451,0.00240490196078431,0.109161764705882,0.512937254901961,178.1589,0.995371078431373,0.997667156862745,0.999337745098039,55.0793637254902,77.0011921568627,93.2139455882353,8.68619950980392,7
201014,109,23.3439083333333,26.6022740196078,31.0664730392157,0.0125205882352941,0.255508333333333,1.02910735294118,416.9892,0.995462745098039,0.997741176470588,0.999624019607843,59.5787343137255,79.2291053921569,93.0161946078431,7.72257009803921,7
201015,115,22.7131558823529,26.3796691176471,31.2368034313725,0.00499019607843137,0.0940975490196078,0.381572058823529,153.5605,0.995986764705882,0.998405882352941,1.00028088235294,55.597119117647,77.4431916666666,93.1966583333333,8.52364705882353,7
201016,150,22.4301921568627,26.2717401960784,30.9112715686275,0.00851029411764706,0.0690995098039216,0.271782352941176,112.7757,0.997195098039216,0.999567647058823,1.00127058823529,54.8584754901961,75.5991294117647,91.5523833333334,8.48108480392157,7
