"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202141,28.688821561849,0,140.55864369741,0,93.7237738735413,0,117.54143394704,3.76395542943332,59.6008240668883
"17",202142,29.7638938963707,0,144.523064672985,0,96.3700362493766,0,120.84136524372,4.34219676898566,61.3792758880616
"18",202143,26.0304770016132,0,139.210256237664,0,91.623569530581,0,115.792248791522,1.08848949682451,57.1265058199639
"19",202144,27.7857290441968,0,144.126651690554,0,95.1215504627796,0,119.996854535338,2.26689201298156,59.6723262625804
"20",202145,30.2201984596401,0,150.243717704459,0,99.604300207044,0,125.296356118105,4.00466731714448,63.0436452929526
"21",202146,32.5845047985124,0,156.142599796315,0,103.934618324938,0,130.410539641147,5.69983031184998,66.3072765661387
"22",202147,32.5719841306331,0,157.349048686667,0,104.555487744442,0,131.317453008359,5.51564754943172,66.5661101885308
"23",202148,35.3608770210437,0,163.903789167035,0,109.451216347228,0,137.043985278558,7.57484545130576,70.323898222098
"24",202149,34.6815750715737,0,163.610034050033,0,108.934579724043,0,136.63104948794,6.89079046213322,69.6977502489875
"25",202150,37.311572722622,0,169.711401348609,0,113.508511655668,0,141.970132316803,8.8453357629881,73.2225627436689
"26",202151,35.1493068428812,0,166.315888877074,0,110.586952628038,0,138.800858499393,7.01330650172889,70.6828406410951
"27",202152,30.0078492636722,0,156.927408825423,0,102.959561879484,0,130.275138753251,2.83968766232967,64.3532886414721
"28",202201,46.7593966513262,0,190.792526011929,0,129.503308850667,0,160.517644725272,15.9861142161479,85.6974056853322
"29",202202,52.6107992311273,0,203.10047577851,0,139.022000539122,0,171.441273671103,20.5127356575282,93.2580479141131
"30",202203,62.415930755491,0,223.289502527437,0,154.747546031968,3.54931764430872,189.418484616873,28.1578979602139,105.831517081855
"31",202204,71.4047114286114,0,241.869153274897,0,169.200422375535,9.13643760536536,205.952518891859,35.157039237975,117.373621570654
"32",202205,79.5015274874608,0,258.674269139673,0.408333562552528,182.254513592231,14.1551217738207,220.897650893277,41.4524606521256,127.78535079409
"33",202206,82.1881167600938,0,264.649085346064,1.76885528851575,186.791016598172,15.7376206629799,226.155873469231,43.487342805881,131.327092965228
"34",202207,87.6434051418265,0,276.137072955949,4.68299619671977,195.671104719804,19.0851825936351,236.349252242008,47.706802495258,138.377968369805
"35",202208,96.190716885181,0,293.812768860318,9.32488080244013,209.417856686841,24.3974662744738,252.077195139847,54.3617451862146,149.354510377476
"36",202209,109.95395641847,4.46433365790794,321.968553976719,16.871201033261,231.395901401194,33.0151146389829,277.173019752092,65.1193020789046,166.962512927194
"37",202210,130.282094546679,14.448041895315,363.352995740299,28.0641418471236,263.753695172302,45.7850291903877,314.088146017562,81.0353298892647,192.925381477983
"38",202211,159.933601918791,29.0503829900846,423.558906537053,44.4278796856696,310.870321456125,64.4447746116692,367.814645991653,104.272675053124,230.761211155164
"39",202212,166.27369580311,32.0730607338882,436.836813523279,47.8332217279547,321.152403932552,68.3516000730273,379.60587104786,109.187010859103,238.93921417713
"40",202213,161.5121523472,29.5996198248938,427.691407719153,45.0847199686731,313.854345217897,65.2480072167857,371.370147318283,105.385402979469,232.976953732693
"41",202214,193.06469504199,45.1224796723454,491.82364905815,62.4828052964815,364.025551950584,85.0909182027139,428.590796566673,130.103893879774,273.252768703382
"42",202215,220.891575296802,58.7885892930377,548.481125469498,77.804145573496,408.32274800863,102.570912869543,479.12824678151,151.890637610455,308.794086486481
"43",202216,228.405004572243,62.4008331923146,564.096636132276,81.8679878551353,420.44603743734,107.225801082364,493.011713056403,157.730765260236,318.459344266473
"44",202217,243.340766925314,69.6862360503965,594.710926334954,90.0447965348039,444.326545732755,116.566476790458,520.289975744082,169.397364972825,337.579937891203
"45",202218,260.483332575221,78.0623847836973,629.790478895322,99.4431905214644,471.705666761087,127.299186661451,551.5551256715,182.79553459013,359.513030334366
"46",202219,278.790007131422,87.0131795224566,667.228651312211,109.485290670528,500.931939673493,138.765590626755,584.925748454038,197.106716247163,382.930414078086
"47",202220,288.478265360682,91.7106436717706,687.203880636005,114.762656585598,516.482114492338,144.800877608461,602.707654379818,204.658886673287,395.358478807429
"48",202221,248.546462301462,71.9346403068036,606.574522539988,92.6213180953417,453.260970183556,119.579263548194,530.691543304325,173.30461365569,344.502691549551
"49",202222,228.285314131505,61.8800164078964,565.7476930498,81.3677550895204,421.225950741209,106.764930489675,494.213935223637,157.384482904224,318.716957053405
"50",202223,205.308114855683,50.499026952171,519.359785139038,68.6258195787936,384.851423626416,92.2507400299041,452.780382206981,139.341968372267,289.455495961116
"51",202224,175.201382546289,35.6165616597429,458.455398282455,51.9583363075906,337.127421233133,73.2579501458378,398.398461023462,115.7174482864,251.087969735472
"52",202225,149.766841730098,23.048333904237,406.983501917046,37.8818234364232,296.799801066265,57.2164982446907,352.441617560946,95.7617096395601,218.670465959301
"53",202226,134.094747255408,15.230652133063,375.570949900487,29.1391486492729,272.10605277451,47.2707855300099,324.351184483993,83.425268318374,198.761185931349
"54",202227,124.189187171602,10.2730423428061,355.784936888,23.5978652269062,256.53325813316,40.9708365155992,306.647732567166,75.6189853420031,186.192244800783
"55",202228,99.430367135171,0,305.722592990545,9.88591788752063,217.298481539786,25.3471845899206,261.943296286429,56.1879041395891,154.645015917004
"56",202229,96.090670051053,0,299.172802028255,7.99020280657608,212.109964632596,23.1987287760408,256.065178893519,53.5399737791309,150.433486046988
"57",202230,79.9951131434585,0,266.611999470711,0,186.595667155387,13.0451171055587,226.991405675799,40.9100544861893,129.921426641005
"58",202231,70.0482981823668,0,246.527858873248,0,170.84759487898,6.76271180343889,209.052643752174,33.0999469138967,117.253457910283
"59",202232,59.0073905988324,0,224.177561157217,0,153.3381704386,0,189.098035184306,24.4383241471275,103.17977149191
"60",202233,47.9395906988516,0,201.738992747097,0,135.768799566393,0,169.069495228015,15.7600846603829,89.0644997397268
"61",202234,51.0035381556982,0,208.104976754534,0,140.711393543457,0,174.729492072522,18.1421617665972,93.0053436857485
"62",202235,41.5314537847318,0,188.87751127889,0,125.662831173283,0,157.570618079226,10.7183031184614,80.9199729965842
"63",202236,33.7316204813764,0,173.042310256172,0,113.269864873022,0,143.439372217978,4.60539318325512,70.9677271156007
"64",202237,28.4684231269627,0,162.37012387943,0,104.914006996677,0,133.913675058989,0.478774283850456,64.2549469612805
"65",202238,26.5022181925791,0,158.420161571378,0,101.811305694158,0,130.382718044282,0,61.7551631180373
"66",202239,23.0812122298052,0,151.489209684444,0,96.3830814117979,0,124.195498922,0,57.39319873973
"67",202240,20.8614774625542,0,147.004437875552,0,92.8672873105882,0,120.190175536137,0,54.5655897169636
