"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202241,100.353089235264,0,613.251373517833,0,359.586831828595,0,481.546700782365,29.4269352678708,210.146881582528
"17",202242,104.011484636002,0,643.87383778181,0,375.362697232734,0,504.184425191433,30.7088233970584,218.422924953988
"18",202243,117.918366458776,0,712.421445377981,0,415.192408122034,0,557.508392505853,38.5561108969668,242.737784227898
"19",202244,100.918796734304,0,664.653380878044,0,381.451483540712,0,516.800286053274,26.8440746549293,218.251861515645
"20",202245,100.644118383491,0,678.396667766449,0,386.861473194368,0,525.952818153859,25.8372580790774,219.921642098953
"21",202246,95.53666253484,0,672.254591740044,0,380.042517258995,0,519.232706278463,21.8824855661802,213.700415754183
"22",202247,107.59336339678,0,733.639195307006,0,415.221475626494,0,566.666666750436,28.6582590419695,234.957155858371
"23",202248,128.704388700094,0,832.799593794339,0,473.41367777888,0,644.104399811324,40.9860294387243,270.999152319675
"24",202249,171.256027922276,0,1022.52790601503,0,586.585844549841,7.1677100077894,793.365486730595,66.3840130530508,342.228981823572
"25",202250,191.020992741881,0,1120.77264169381,0,643.17793806679,13.9608886086965,869.436613861873,77.6759435498604,376.6723987747
"26",202251,159.355013649847,0,1001.83737776745,0,567.832411002049,0.72141153554449,773.204340590043,57.6528998103404,326.665308321213
"27",202252,117.453409960772,0,834.865411715106,0,464.303859048912,0,639.465442331554,31.6430094780428,259.198606071479
"28",202301,84.7203989814333,0,703.028257734234,0,382.860689599097,0,534.048652696977,11.3994905518056,206.299657483549
"29",202302,97.0572734696661,0,765.641054465134,0,418.634115644373,0,582.340882534973,18.4137390974723,227.931279961817
"30",202303,92.6722487647345,0,754.695651099731,0,410.345994595237,0,572.654797659569,15.3897605428812,221.714814810316
"31",202304,102.65056095315,0,807.24400238258,0,440.005683860141,0,612.958644588168,20.9831529114096,239.446020924071
"32",202305,138.384509151049,0,976.448355902379,0,538.812298584173,0,744.758013575586,41.895442339765,300.486254287965
"33",202306,207.826667986294,0,1301.30171920948,0,729.27143423187,14.2656717837087,998.263174849197,82.7210841728881,418.589619542134
"34",202307,318.017388932217,0,1817.41695612904,16.4199489037614,1031.72386820867,54.4003288772998,1400.93295088246,147.481209239949,606.067898998699
"35",202308,457.674330495634,20.7149489972595,2476.32266324209,54.3882712272091,1416.88288836663,105.026150191882,1914.40599354896,229.353756666674,844.275426038346
"36",202309,958.235758759848,127.536930151106,4821.67544131995,191.321907789184,2791.06057205494,287.353669425903,3744.07382752836,523.537600276661,1695.98298582339
"37",202310,1605.01714382445,264.302122497918,7879.86967740466,366.898964716153,4577.27404567876,521.533703679623,6126.36518909959,902.460430857061,2799.94833835971
"38",202311,2161.45210100344,380.338191123155,10547.0101683454,516.200483055561,6127.79060846866,721.184578392621,8199.51573516006,1226.90658209555,3754.20170051173
"39",202312,3013.42491133145,557.624265035205,14640.0501986957,744.38763391357,8505.33036935881,1026.44306057264,11379.8160100619,1723.30132238532,5216.4085165133
"40",202313,4188.75362560493,801.142674375316,20311.2047783,1058.04028860995,11794.5792512787,1446.36891920007,15783.2191263552,2407.07637953707,7236.59644806505
"41",202314,4689.12884185123,901.328021957192,22805.3362743422,1187.80752134633,13225.2536308449,1621.22465352256,17709.9247625711,2694.83159232349,8106.48912329764
"42",202315,5030.26510748961,967.684842296802,24551.1133533624,1274.17447420782,14217.8346159658,1738.24026321526,19053.0410199899,2889.13106187815,8705.10741358663
"43",202316,6212.4572194684,1207.98690655012,30364.461034031,1584.64111660963,17567.5865126405,2155.37971013242,23553.1779705174,3572.40289725469,10750.4206271612
"44",202317,5666.13415956692,1089.87785285015,27842.6187036626,1433.53514336091,16081.9994111655,1954.64740798244,21580.8224383154,3249.82054989567,9825.3982865321
"45",202318,5788.17219871696,1110.3614210148,28544.8090956787,1460.90696053217,16466.4113059136,1992.82331589625,22111.811926268,3316.15920013462,10048.991838664
"46",202319,4791.44497736639,901.812841243688,23782.9379915913,1192.71678796569,13694.9961269026,1634.41396768084,18408.4886259231,2734.32252748252,8341.60596918885
"47",202320,3771.86950249345,690.272724453026,18869.873286105,920.313998212324,10844.1347958163,1269.8089181129,14592.9018621767,2140.88189370661,6589.94358267664
"48",202321,2945.83268559998,519.663140345531,14871.1934511647,700.458221361935,8527.53105061506,975.289870791921,11489.7326070119,1660.84131477988,5168.55922268548
"49",202322,1889.40605923296,303.503866371574,9708.42266544298,421.487362863905,5546.38553679874,600.932737008371,7489.32382709664,1048.89810495375,3344.81068551517
