"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202241,145.999422256599,23.3365715627009,390.655082947689,37.8156595381623,286.358413013404,56.6310288899576,339.106237661064,93.9761173103388,211.975085333637
"17",202242,144.679609658125,21.3781223509955,393.236426984168,35.8592161609298,286.965056201379,54.711931795972,340.662864649068,92.2311329110488,211.438165482565
"18",202243,162.546103975219,28.9841023540747,434.410485125872,44.5979240655652,317.862737752818,64.9595680228879,376.70433139352,105.580549889336,235.296586908009
"19",202244,185.245428487868,38.8993738676278,485.783450332678,55.9354937699087,356.629004851501,78.1861283640712,421.785980254669,122.674539669342,265.398552497513
"20",202245,192.436567296718,41.2512236823858,505.440035582165,58.7826343206056,370.629094498004,81.7124076944434,438.592562456246,127.65219091533,275.657029912331
"21",202246,180.72309540448,34.5906128125676,485.519707850784,51.4760162444456,353.976365103511,73.5893371354346,420.250388459515,117.976082434135,261.532583820452
"22",202247,186.173970325497,36.2739202485352,500.962687082739,53.5383184485701,364.85418871739,76.1746872020708,433.388291075304,121.689056356877,269.416256434519
"23",202248,177.690213284942,31.4119734602061,486.79473813387,48.2089340456812,352.916380789842,70.2562720733598,420.291540120443,114.655834369271,259.234841115856
"24",202249,149.707696026179,17.4957786013472,430.690840104682,32.6358960884309,308.802553551023,52.5282386645369,370.113561212193,92.6456527018511,223.671635358442
"25",202250,131.593547684028,8.40211812173099,394.783425436796,22.4737419687781,280.450624353237,40.9790598190089,337.935270586796,78.348496358384,200.734642702542
"26",202251,104.309382703492,0,338.599613497966,7.6093020449804,236.687931314218,23.9792697580399,287.906278243805,57.0766534876622,165.744927294116
"27",202252,94.7561548978575,0,319.942726450714,2.19797021853408,221.873450684042,17.8412192431215,271.142007903788,49.5044599088421,153.704537601925
"28",202301,96.5383468677102,0,325.507015807312,2.78290152705556,225.681003699564,18.6047738452853,275.814665820895,50.6622293365198,156.38358040763
"29",202302,98.4669502385117,0,331.287453579,3.46724700006473,229.679592243438,19.4770051398592,280.691779080111,51.9455777027054,159.231831110242
"30",202303,91.6626072759073,0,317.975960792774,0,219.113464309651,15.1144001625496,268.732268816951,46.5577932327103,150.648936624408
"31",202304,95.7491262803053,0,328.282665455871,1.46986976797943,226.613350891054,17.318291903763,277.626585380666,49.5146696243974,156.280674904761
"32",202305,98.4832429504544,0,335.574372839093,2.6274576728151,231.828037084918,18.7229327522058,283.869956690592,51.4459833322416,160.129696841832
"33",202306,107.938999252045,0,357.595798725645,7.26603262096157,248.268978084396,24.1529683400735,303.097106823472,58.5091305527142,172.783197151929
"34",202307,108.171552907765,0,359.285615012331,7.1547905927238,249.244466198399,24.0832701280718,304.418647083548,58.54621390153,173.329740103066
"35",202308,100.356314394814,0,343.093057890376,2.9267981567658,236.654916141937,19.2397639039641,290.011672730098,52.4694785375005,163.283203319936
"36",202309,106.588555749446,0,357.878614617349,5.93332067009737,247.624829662148,22.7726782581126,302.88391883376,57.0935883503736,171.677742005953
"37",202310,100.550798911246,0,345.398278137217,2.66257968406511,237.912572847237,19.0267133449399,291.774910271246,52.3960626213578,163.921667345639
