date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,42,55,73,115,191,322,503,662,843
2025-10-12,49,64,85,133,222,374,585,769,979
2025-10-19,57,74,99,155,258,435,679,893,1137
2025-10-26,67,86,115,180,299,505,789,1037,1320
2025-11-02,77,100,133,209,347,587,916,1205,1533
2025-11-09,90,116,155,242,404,681,1064,1399,1781
2025-11-16,104,135,180,282,468,791,1235,1624,2067
2025-11-23,121,157,209,327,544,918,1433,1885,2399
2025-11-30,140,182,242,379,631,1065,1663,2187,2784
2025-12-07,163,211,281,440,732,1235,1929,2536,3228
2025-12-14,189,244,326,509,848,1431,2235,2939,3741
2025-12-21,218,283,377,590,982,1657,2588,3403,4332
2026-01-04,253,327,436,682,1135,1916,2993,3936,5010
2026-01-11,292,378,503,788,1311,2213,3456,4545,5785
2026-01-18,336,436,580,908,1511,2550,3983,5237,6666
2026-01-25,386,501,667,1043,1736,2930,4577,6018,7660
2026-02-01,442,573,763,1194,1987,3355,5240,6890,8770
2026-02-08,504,653,870,1361,2265,3823,5971,7851,9994
2026-02-15,571,739,985,1541,2565,4329,6762,8890,11317
2026-02-22,641,831,1106,1731,2881,4863,7596,9988,12714
2026-03-01,713,924,1230,1926,3204,5409,8448,11108,14140
2026-03-08,783,1015,1352,2115,3520,5942,9280,12202,15533
2026-03-15,848,1098,1463,2289,3809,6430,10043,13205,16809
2026-03-22,902,1168,1556,2434,4051,6838,10680,14043,17875
2026-03-29,940,1218,1622,2538,4223,7129,11135,14641,18637
2026-04-05,959,1243,1655,2590,4310,7276,11364,14941,19019
2026-04-12,957,1240,1652,2585,4301,7261,11340,14911,18981
2026-04-19,934,1210,1612,2523,4198,7086,11068,14553,18525
2026-04-26,893,1157,1540,2411,4011,6771,10576,13906,17701
2026-05-03,837,1084,1444,2259,3759,6346,9912,13033,16590
2026-05-10,771,999,1330,2082,3464,5847,9133,12008,15285
2026-05-17,700,907,1208,1890,3146,5310,8294,10905,13881
2026-05-24,628,814,1084,1696,2823,4765,7442,9785,12456
2026-05-31,558,723,963,1508,2509,4234,6614,8696,11070
2026-06-07,492,638,850,1330,2212,3735,5833,7670,9763
2026-06-14,432,559,745,1166,1940,3274,5114,6724,8560
2026-06-21,377,488,650,1017,1693,2858,4464,5869,7471
2026-06-28,328,425,565,885,1472,2486,3882,5104,6498
2026-07-05,284,368,490,768,1277,2156,3368,4428,5636
2026-07-12,246,319,425,665,1106,1867,2915,3833,4879
2026-07-19,213,276,367,574,956,1614,2520,3314,4218
2026-07-26,184,238,317,496,825,1393,2176,2861,3642
2026-08-02,158,205,273,428,712,1202,1877,2469,3142
2026-08-09,137,177,236,369,614,1036,1619,2129,2709
2026-08-16,118,153,203,318,529,893,1395,1834,2335
2026-08-23,101,131,175,274,456,770,1202,1580,2012
2026-08-30,87,113,151,236,393,663,1035,1361,1733
2026-09-06,75,98,130,203,338,571,892,1172,1492
2026-09-13,65,84,112,175,291,492,768,1009,1285
2026-09-20,56,72,96,151,251,423,661,869,1106
2026-09-27,48,62,83,130,216,364,569,748,952
2026-10-04,37,47,63,99,164,277,433,570,725
