date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,1,1,1,2,5,11,20,29,41
2025-10-12,1,1,1,3,6,12,23,34,48
2025-10-19,1,1,2,3,7,14,27,39,56
2025-10-26,1,1,2,4,8,16,31,46,64
2025-11-02,1,1,2,4,9,19,36,53,75
2025-11-09,1,2,2,5,11,22,42,62,87
2025-11-16,1,2,3,6,12,26,49,71,101
2025-11-23,2,2,3,7,14,30,57,83,117
2025-11-30,2,3,4,8,16,35,66,96,135
2025-12-07,2,3,5,9,19,40,76,111,157
2025-12-14,2,3,5,10,22,46,88,129,181
2025-12-21,3,4,6,12,25,54,102,149,210
2026-01-04,3,5,7,14,29,62,117,171,242
2026-01-11,4,5,8,16,34,71,135,197,278
2026-01-18,4,6,9,18,39,81,154,225,318
2026-01-25,5,7,10,20,44,93,176,257,363
2026-02-01,5,8,12,23,50,105,199,291,411
2026-02-08,6,9,13,26,56,118,224,328,462
2026-02-15,7,10,15,29,62,131,249,365,514
2026-02-22,8,11,16,32,69,145,274,401,566
2026-03-01,8,12,18,34,74,157,297,435,613
2026-03-08,9,13,19,37,79,167,316,463,653
2026-03-15,9,13,20,38,83,174,331,484,682
2026-03-22,9,13,20,39,85,178,338,495,698
2026-03-29,9,13,20,39,85,178,338,495,698
2026-04-05,9,13,20,38,83,174,331,484,682
2026-04-12,9,13,19,37,79,167,317,463,653
2026-04-19,8,12,18,34,74,157,297,435,613
2026-04-26,8,11,16,32,69,145,274,401,566
2026-05-03,7,10,15,29,62,132,249,365,515
2026-05-10,6,9,13,26,56,118,224,328,462
2026-05-17,5,8,12,23,50,105,199,292,411
2026-05-24,5,7,10,20,44,93,176,257,363
2026-05-31,4,6,9,18,39,81,154,226,318
2026-06-07,4,5,8,16,34,71,135,197,278
2026-06-14,3,5,7,14,29,62,117,171,242
2026-06-21,3,4,6,12,25,54,102,149,210
2026-06-28,2,3,5,10,22,46,88,129,182
2026-07-05,2,3,5,9,19,40,76,111,157
2026-07-12,2,3,4,8,16,35,66,96,136
2026-07-19,2,2,3,7,14,30,57,83,117
2026-07-26,1,2,3,6,12,26,49,72,101
2026-08-02,1,2,2,5,11,22,42,62,87
2026-08-09,1,1,2,4,9,19,36,53,75
2026-08-16,1,1,2,4,8,16,31,46,65
2026-08-23,1,1,2,3,7,14,27,39,56
2026-08-30,1,1,1,3,6,12,23,34,48
2026-09-06,1,1,1,2,5,11,20,29,41
2026-09-13,0,1,1,2,4,9,17,25,35
2026-09-20,0,1,1,2,4,8,15,22,31
2026-09-27,0,1,1,1,3,7,13,19,26
2026-10-04,0,1,1,2,4,9,17,25,35
