epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,169,22.9918689028147,26.0562548093443,30.0389716071231,0.59558794232537,5.3162158858307,15.6266988273717,0.973550645154443,0.975281111468552,0.976874021984748,54.9148372843141,74.9539184207246,90.8508908467137,7.3533756439723,7
201002,107,23.1239206865073,26.1896439794969,30.1706250403594,0.691598661807242,5.70846075041742,16.5446018618882,0.973585341463161,0.975305553946212,0.976889657073184,56.2497607135642,75.5420467743148,91.10951429067,7.39117353137598,7
201003,87,23.2696671806415,26.3504036893983,30.3771808259504,0.812332716060943,6.20676764262012,17.6792030878624,0.973622096051951,0.97534318524702,0.976928414702257,56.4188965907056,75.5175943662114,91.0756169268833,7.43446956938014,7
201004,112,23.4198600232601,26.5236767010186,30.6286183199919,0.953901461621425,6.79552843679803,18.9976128631953,0.973659675302391,0.975390934785016,0.97698548784678,55.7356850290905,75.0573638346293,90.834666872576,7.47660395200079,7
201005,186,23.5652508524057,26.6946057763282,30.8949168785798,1.11241625502364,7.45913500731039,20.4669415457873,0.97369684559606,0.975445731974238,0.977056069481565,54.5135661420711,74.3381578177834,90.4721322449708,7.51091687325395,7
201006,312,23.6965913061211,26.8483336772973,31.1460558578099,1.28398845280253,8.18197922851647,22.0542994935392,0.973732373314539,0.975504506228724,0.977135352581425,53.0659800429996,73.5367789538887,90.0734811612901,7.53074852715562,7
201007,511,23.7991608267581,26.9639364002591,31.3408143723836,1.46534827725951,8.95232105589833,23.7379266419799,0.973760486950771,0.97555983426973,0.977213694236463,51.8126130112318,72.8961409711549,89.758496626539,7.52689292670546,7
201008,781,23.8682778502768,27.0261920852119,31.4477122744467,1.65103808405373,9.74977759806669,25.4700734209364,0.973787490259797,0.975614891528289,0.977293780443142,51.0358745505682,72.5800039958115,89.5856826078108,7.48969039205697,7
201009,1100,23.89365720861,27.0243694807339,31.446473361689,1.83871291746976,10.5590167662763,27.2241747624802,0.973808818915225,0.97566512370421,0.977367833728673,51.0507926262829,72.7509346539433,89.6662407641002,7.41959641402182,7
201010,1428,23.8784148815384,26.9600369783474,31.3326575011517,2.02672934948027,11.368126165963,28.9592959220773,0.973817862732113,0.975702770168436,0.977426975218288,52.0165978870706,73.4616751631482,90.0300127398781,7.31718161352492,7
201011,1725,23.8277597027347,26.8377600481492,31.1113792242091,2.20731142709633,12.1488435570988,30.636819124724,0.973829029498681,0.975738614550418,0.977480188638834,53.8997017204915,74.6703735877424,90.6618714879714,7.18144108727277,7
201012,1957,23.746195957322,26.668090224145,30.8033572060888,2.37226229538624,12.8632768282669,32.1635228720914,0.973852880389784,0.97578213719649,0.977537069717168,56.4463457858756,76.2282623705691,91.4940613666906,7.01664597450752,7
201013,2106,23.6402228596526,26.4662118723254,30.4399280442617,2.51397820635922,13.4762732730228,33.4508081888392,0.973905901768949,0.975847797617293,0.97761106070814,59.2581389982063,77.922547467797,92.4213449730239,6.83048367154466,7
201014,2175,23.5170647475378,26.2469644863789,30.0521701240923,2.62737868455791,13.9746945646667,34.4596250029411,0.9739991166209,0.975944322844683,0.977709869838669,61.9307119602847,79.5452139195012,93.3280065054478,6.62788396717486,7
201015,2178,23.3814434509725,26.0238881713772,29.6693930388121,2.71759116377677,14.3838277122939,35.2522415262305,0.9741425830735,0.976080553227957,0.977842164534497,64.1087048064441,80.9142241198036,94.1145961460267,6.41560058200891,7
201016,2138,23.2354550945362,25.8011922709353,29.3035280212284,2.78943684051579,14.7301058892053,35.8909039558458,0.974343874881136,0.976262783500989,0.978014173100749,65.6404119837408,81.9490887180711,94.7182895552922,6.19496482829438,7
201017,2076,23.0794914022741,25.5758025085334,28.9518343013206,2.84878059355436,15.0415416678682,36.4472863773369,0.974608155028519,0.976495412717607,0.978229862005798,66.5990342229779,82.6829662165683,95.134077718002,5.96474799006673,7
201018,2010,22.9115535737596,25.3419211358811,28.606432321431,2.90253351233774,15.3418198169867,36.9755938783277,0.974935449195794,0.976779417828283,0.978490519806946,67.1944730578697,83.2088057549974,95.3851296782634,5.7297101685977,7
201019,1952,22.7287060239282,25.0934013074652,28.2571895220569,2.952567238289,15.6343324619868,37.4884103367609,0.975321838806164,0.977112608020227,0.9787948711714,67.6903256520704,83.6350730698842,95.5105571958061,5.49695239962309,7
201020,1898,22.5279684265211,24.8227733380482,27.8904862530595,2.99944215487862,15.9178639835094,37.9845107354692,0.975761519859277,0.977491724130982,0.979141081529956,68.3272485724456,84.0566906067824,95.5461134833503,5.27360204382938,7
201021,1844,22.3058708634226,24.5264265597664,27.5004386687366,3.03307796360144,16.1416096070328,38.3556563032154,0.976246103893709,0.977911389014335,0.979525808778769,69.2026423229593,84.5039876395889,95.5150378430232,5.07043290671469,7
