epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,3701,22.4785364106866,24.7002381047351,28.9838171772753,4.4381211988979,33.4904331973957,84.5940974480889,0.953479986311502,0.956173768763671,0.958113529558338,71.2225298804972,85.4947789924354,95.0746836079286,6.53701091794785,7
201002,3584,22.4119616746011,24.9040293951985,29.1772324213254,4.5268492568054,33.5261969257873,85.7812997029023,0.953511803679272,0.956205437915802,0.958124866934605,70.5082151036648,85.8966465511772,95.9375502030644,6.4809240717822,7
201003,3383,22.4167715267269,25.1110241088778,29.276246490233,4.59087574415992,33.2695150008251,86.7222010892336,0.95358339691324,0.956275492397733,0.958181591119965,70.1234016297161,86.2193927976945,96.5770703584607,6.38513354849676,7
201004,3120,22.4760595402462,25.3103693082733,29.2990397983197,4.62166910732748,32.7398915137905,87.2546551921084,0.953689335433485,0.956377878253691,0.958276643704547,69.995609509062,86.4461937571764,96.9977506234849,6.26862031490348,7
201005,2813,22.5729192883411,25.4912120558856,29.2637927599067,4.61069779267409,31.9568305559649,87.2165155965524,0.953824188660088,0.956506541527899,0.958402966278483,70.0523587921134,86.5602254548123,97.2040975475041,6.15036533781436,7
201006,2483,22.6904443441937,25.6426994142152,29.1886857893156,4.54943024656577,30.9398362186297,86.4456358875913,0.953982526013129,0.956655428264582,0.958553500431905,70.2211695292813,86.5446639157913,97.2006176798854,6.04934958404136,7
201007,2159,22.8156091924494,25.7494682403519,29.093274628677,4.42284953058265,29.7043422753322,84.6766713912976,0.954151812957432,0.956811747303437,0.958714380331664,70.4781426944118,86.3781546712718,96.9774596097898,5.99140785069765,7
201008,1859,22.9254581737954,25.7861963299452,28.9827322998852,4.21806404558669,28.2824795219161,81.8112893019109,0.954339760273572,0.956981593466961,0.958890420773327,70.8213372373866,86.0782747615912,96.5399555859184,5.99187063317916,7
201009,1588,22.9980973744188,25.7640598249901,28.897989272749,3.94089178082682,26.667707909034,77.661761530363,0.954534973104604,0.95715452647925,0.959070942130601,70.946502273024,85.5989098265759,95.9353755681563,6.06986734321921,7
201010,1346,23.0038786069815,25.6894905341272,28.8586424893643,3.60745675629204,24.9316121318064,72.402889595056,0.954732052828213,0.957321321285597,0.959245462556542,70.5597707640884,84.9100689215205,95.2109476221277,6.22651534401805,7
201011,1132,22.9264701995992,25.5905579296717,28.8974930904095,3.22972535937044,23.0718782592852,66.0374991495828,0.954938636078005,0.957487594146029,0.95941860498635,69.3513382825374,83.9256843606881,94.3824892264219,6.47161330752758,7
201012,941,22.7621634936019,25.4897859762984,29.0271923265624,2.82530664270375,21.1349609212107,58.8448124311042,0.95515831026541,0.957658314691916,0.959594955689998,67.2595102603583,82.6292777382008,93.4706522072571,6.79464946925949,7
201013,777,22.521384343366,25.4150939622742,29.2534716302719,2.40439548336393,19.1155441504093,51.0060285933463,0.955398749147561,0.95784265416286,0.959783213013615,64.3401413582963,80.9723886354463,92.4395898314668,7.18219634384406,7
