epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,189,22.0140842027726,25.507430107216,30.0939128017283,2.89637150410786,14.0989716763171,24.3247403456113,0.956939165105106,0.958695024757475,0.960129292021081,50.1687335352721,75.0672208462955,91.7448780800333,8.47292035068086,7
201002,168,22.1366931832786,25.6627857737521,30.3007981599361,2.97190590354607,13.893549177118,20.9499462220047,0.957158320177255,0.958888682730274,0.960292660284298,49.1717418230398,73.659099361065,91.5529657575319,8.58237516685246,7
201003,170,22.222851734306,25.7665982548539,30.414985822362,3.0123688506621,13.8022314679598,20.2553915973494,0.957343016436801,0.959057475943064,0.96045140359292,49.1927417519472,72.8005769664036,91.5343227564027,8.57402852865615,7
201004,193,22.2705954943688,25.8172810194169,30.4407502494894,3.0203820226557,13.7992718219923,21.737764457365,0.957498826293135,0.959205486177608,0.960605947691062,50.052676986348,72.4859029371995,91.6643752176519,8.46753189250641,7
201005,235,22.2779601019813,25.8132475363365,30.3823659018016,2.99856709672663,13.8589235123648,24.8937527877711,0.957631322155651,0.959336795215665,0.960756718322837,51.5724911905957,72.709326548341,91.9185492822856,8.28253671481771,7
201006,293,22.2429811956574,25.7529112745081,30.244107239782,2.94954575007462,13.955439812227,29.2200445742876,0.957746076433742,0.959455484838996,0.960904141232362,53.573128029044,73.4650970747163,92.2722710913101,8.03869445200453,7
201007,369,22.1643308710362,25.6341896807813,30.0289573244442,2.87439067851224,14.0571512492205,34.1170226006703,0.957843660398577,0.959561080682813,0.961043116995743,55.8687894176299,74.9949220851087,92.7110247702276,7.75487951111725,7
201008,457,22.0354247946389,25.4516699905257,29.7383280623724,2.77512841025846,14.1307621740542,39.1484337232158,0.957945232275457,0.959671071700671,0.961188295821069,58.2802417934262,77.1585959854071,93.2060551069356,7.44972111067431,7
201009,550,21.8583364899278,25.2068103604872,29.3799548575926,2.66162656328069,14.1856869363716,43.9653253127643,0.958040280583762,0.959776486502473,0.961326686763193,60.6161950223738,79.5701949037177,93.7128488912127,7.14586170584065,7
201010,641,21.6327923012503,24.9031649595509,28.9658526376903,2.53973830756143,14.2061618379251,48.0810191782088,0.958128974588532,0.959875026714078,0.961453814193394,62.6690058435637,81.6887607180657,94.1847763301295,6.8719458301013,7
201011,727,21.3596804594557,24.5453174666132,28.5083375138485,2.41166478834153,14.1640238537211,51.0222016540114,0.958233062022995,0.959986710677135,0.961588451371614,64.3119278387095,83.0604370839724,94.5838488385419,6.64979370999086,7
201012,807,21.0439532946202,24.1448229950558,28.0268143861125,2.27583249016651,14.0066599993254,52.2862946282228,0.958360603053652,0.96011883001043,0.961738153745859,65.4205300749358,83.4594654240791,94.8755784498399,6.50274692802037,7
201013,885,20.6910041680576,23.7125886220738,27.535029872669,2.1323160882536,13.7120433135485,51.6301145567809,0.958526543259467,0.960286086991269,0.961918258189331,65.9519743353963,83.0183179289943,95.0418806827718,6.44160133291471,7
201014,964,20.3041989167973,23.2566686627654,27.0403775758018,1.98190546152912,13.2779149959716,49.0320088312412,0.958742570101114,0.96049891592762,0.962139168745023,65.9403359412277,82.1511293966269,95.076428859469,6.46290470036568,7
201015,1044,19.8906347777276,22.7863570630101,26.5467425770349,1.82657436887212,12.7035208072154,44.6289172832748,0.95901740575962,0.960765142932478,0.962409048020995,65.5144152641281,81.3886836417813,94.9991744240673,6.54735050064278,7
201016,1124,19.4587351623055,22.3161669555721,26.0666088422725,1.66256031032299,11.9572830284256,38.6433492708361,0.959356070832576,0.961089949937053,0.96273336874938,64.7771808890961,81.073828947245,94.8382055852466,6.67696104559389,7
201017,1191,19.0142531442254,21.8523941849539,25.5998906219922,1.49438399794039,11.0479501963076,31.6369115496912,0.959766240044931,0.961481408970839,0.96312031335475,63.8829019780611,81.2606100848856,94.6234809613044,6.82027631621692,7
201018,1233,18.5615363471934,21.4009183585643,25.1487906041379,1.3285761564036,10.0164594672325,24.4456365241391,0.960243792488245,0.961936485204433,0.963567171210917,62.9695705420601,81.6885939728019,94.3847430016812,6.95314730985417,7
201019,1235,18.1039336478377,20.9660011828935,24.7157769202811,1.168796428083,8.90016460761805,17.8271089973051,0.960785906202376,0.962453376814797,0.964072486978162,62.1447492955636,81.9435943157258,94.1540355431489,7.05893542127211,7
