date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,4,6,7,12,20,33,52,69,86
2025-10-12,4,5,7,11,17,29,47,61,80
2025-10-19,4,5,7,12,19,33,52,69,85
2025-10-26,4,5,7,12,19,33,54,71,89
2025-11-02,4,5,7,12,20,35,56,73,95
2025-11-09,5,6,9,14,24,41,66,88,112
2025-11-16,5,6,8,13,23,39,64,83,114
2025-11-23,5,7,10,16,27,47,76,101,130
2025-11-30,6,7,10,16,28,48,79,105,137
2025-12-07,6,8,10,17,30,53,86,114,147
2025-12-14,7,9,12,20,36,64,104,143,176
2025-12-21,8,10,13,21,38,67,109,147,190
2026-01-04,9,12,16,27,49,86,141,194,244
2026-01-11,10,14,18,30,54,96,158,215,283
2026-01-18,12,16,22,36,65,114,188,254,338
2026-01-25,15,19,26,44,78,138,228,310,404
2026-02-01,16,21,29,48,84,148,247,327,439
2026-02-08,19,25,35,58,103,181,300,407,519
2026-02-15,21,27,38,63,109,193,322,429,557
2026-02-22,24,31,43,72,125,219,366,493,633
2026-03-01,26,35,48,79,138,243,408,553,709
2026-03-08,28,37,51,85,146,256,432,574,764
2026-03-15,31,41,57,94,164,288,486,660,852
2026-03-22,31,41,56,94,162,284,482,643,854
2026-03-29,33,44,60,100,175,306,517,702,904
2026-04-05,33,44,60,100,174,306,516,705,901
2026-04-12,33,43,59,98,172,302,509,690,892
2026-04-19,34,45,61,102,180,317,533,741,929
2026-04-26,32,42,57,96,168,295,499,675,894
2026-05-03,33,44,59,99,177,310,523,722,936
2026-05-10,31,41,55,92,164,289,488,665,884
2026-05-17,30,39,53,88,157,277,467,636,844
2026-05-24,28,37,50,84,150,267,448,621,796
2026-05-31,25,32,43,73,128,229,388,523,692
2026-06-07,24,32,43,71,127,228,385,537,674
2026-06-14,21,27,36,60,107,192,327,442,587
2026-06-21,19,25,34,57,103,185,316,432,571
2026-06-28,17,23,31,51,92,166,284,390,519
2026-07-05,14,19,25,43,77,138,238,319,442
2026-07-12,13,18,24,40,73,132,227,320,406
2026-07-19,10,13,18,30,55,100,173,235,313
2026-07-26,9,12,17,29,53,96,166,236,294
2026-08-02,8,10,14,24,44,80,139,195,251
2026-08-09,7,9,12,21,39,71,125,172,234
2026-08-16,6,9,12,21,39,71,124,174,232
2026-08-23,5,7,9,16,30,56,99,133,193
2026-08-30,5,7,10,17,31,58,102,146,191
2026-09-06,4,5,7,13,25,46,81,113,152
2026-09-13,4,5,7,13,23,44,79,112,143
2026-09-20,4,5,7,12,23,43,76,109,139
2026-09-27,3,4,6,11,20,38,68,92,129
2026-10-04,4,5,7,12,23,43,77,108,145
