date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,3,4,6,10,19,33,57,78,105
2025-10-12,3,4,6,10,18,32,55,76,103
2025-10-19,3,4,5,9,17,31,53,75,101
2025-10-26,3,4,5,9,16,30,52,74,100
2025-11-02,3,3,5,8,16,29,51,72,98
2025-11-09,2,3,5,8,15,28,50,71,96
2025-11-16,2,3,4,8,14,27,49,70,95
2025-11-23,2,3,4,7,14,27,49,70,95
2025-11-30,2,3,4,8,15,28,51,72,99
2025-12-07,2,3,5,8,16,30,56,79,109
2025-12-14,3,4,5,9,18,34,64,90,125
2025-12-21,3,4,6,11,21,41,75,107,147
2026-01-04,3,5,7,12,24,48,89,127,174
2026-01-11,4,5,8,14,28,55,103,148,203
2026-01-18,4,6,9,16,32,63,118,169,233
2026-01-25,5,7,10,18,35,70,132,188,260
2026-02-01,5,7,10,19,37,75,143,204,282
2026-02-08,5,7,10,20,39,79,151,216,301
2026-02-15,5,7,11,20,40,81,156,224,314
2026-02-22,5,7,10,20,40,81,157,228,319
2026-03-01,5,7,10,19,39,81,156,228,319
2026-03-08,5,7,10,19,39,80,154,226,317
2026-03-15,5,7,10,18,38,79,151,222,312
2026-03-22,5,6,9,18,37,77,148,217,305
2026-03-29,5,6,9,18,37,76,145,213,299
2026-04-05,4,6,9,17,36,74,143,208,293
2026-04-12,4,6,9,17,35,73,140,204,287
2026-04-19,4,6,9,16,34,71,137,200,282
2026-04-26,4,6,8,16,33,70,135,198,279
2026-05-03,4,6,8,16,33,69,134,197,277
2026-05-10,4,6,8,16,32,69,134,198,277
2026-05-17,4,5,8,16,32,68,133,198,276
2026-05-24,4,5,8,16,32,68,132,197,275
2026-05-31,4,5,8,16,32,67,131,195,272
2026-06-07,4,5,8,15,32,67,130,192,269
2026-06-14,4,5,8,15,32,67,130,191,268
2026-06-21,4,5,8,16,33,68,133,195,273
2026-06-28,4,6,8,16,34,70,138,202,283
2026-07-05,4,6,9,17,35,74,147,216,303
2026-07-12,4,6,9,18,38,80,159,235,332
2026-07-19,5,7,10,19,41,87,173,257,366
2026-07-26,5,7,10,21,44,93,186,278,400
2026-08-02,5,7,11,22,46,98,197,296,429
2026-08-09,5,7,11,22,47,101,203,308,447
2026-08-16,5,7,11,22,46,100,201,308,448
2026-08-23,5,7,10,21,44,96,193,297,431
2026-08-30,4,6,9,19,41,89,179,277,401
2026-09-06,4,6,9,17,37,81,163,252,364
2026-09-13,3,5,8,15,34,73,147,227,326
2026-09-20,3,5,7,14,30,66,134,205,293
2026-09-27,3,4,6,13,28,61,124,188,269
2026-10-04,3,4,6,12,27,59,118,178,255
