date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,20,24,30,44,66,101,144,179,218
2025-10-12,20,24,30,44,67,102,148,184,224
2025-10-19,20,24,30,45,69,105,154,192,233
2025-10-26,20,25,31,47,72,111,163,203,245
2025-11-02,22,26,33,49,76,117,173,216,260
2025-11-09,23,28,35,52,81,125,184,232,278
2025-11-16,24,29,37,55,86,132,195,247,298
2025-11-23,26,31,39,58,90,139,205,260,316
2025-11-30,27,32,41,60,94,146,215,273,334
2025-12-07,28,34,43,64,99,153,226,288,355
2025-12-14,30,36,45,67,105,163,241,307,378
2025-12-21,32,39,49,73,113,176,261,333,410
2026-01-04,34,43,54,80,124,193,287,366,452
2026-01-11,38,47,60,88,137,213,318,405,501
2026-01-18,42,52,66,97,151,235,349,446,554
2026-01-25,46,56,71,106,164,254,378,483,601
2026-02-01,49,60,76,113,174,269,401,513,639
2026-02-08,52,62,79,118,182,282,420,537,667
2026-02-15,53,65,82,122,188,292,437,557,689
2026-02-22,55,67,84,126,194,303,453,577,709
2026-03-01,57,69,88,131,203,317,475,602,738
2026-03-08,60,73,93,138,215,336,503,636,781
2026-03-15,63,77,98,145,227,356,533,671,830
2026-03-22,66,81,102,152,238,372,556,700,873
2026-03-29,68,83,105,156,243,381,567,716,899
2026-04-05,68,83,105,156,244,380,566,717,905
2026-04-12,67,81,103,154,239,373,555,707,892
2026-04-19,65,79,100,150,234,364,543,694,870
2026-04-26,64,78,99,148,230,358,535,686,854
2026-05-03,63,78,99,147,229,357,536,688,851
2026-05-10,64,78,100,149,232,362,544,699,861
2026-05-17,65,80,101,151,236,368,554,712,878
2026-05-24,65,80,102,152,238,371,559,716,887
2026-05-31,64,79,100,150,235,366,551,705,877
2026-06-07,61,75,95,144,226,351,528,673,842
2026-06-14,57,70,89,134,210,328,491,625,785
2026-06-21,52,64,81,123,193,301,450,572,721
2026-06-28,49,59,75,112,178,276,413,524,662
2026-07-05,46,55,70,104,165,258,385,488,616
2026-07-12,44,53,67,100,158,247,369,467,588
2026-07-19,43,52,66,97,154,241,361,457,572
2026-07-26,42,51,64,96,151,237,356,450,559
2026-08-02,41,50,63,94,148,233,349,442,544
2026-08-09,39,49,61,92,143,227,339,429,525
2026-08-16,38,47,59,88,138,218,325,411,501
2026-08-23,36,44,56,84,132,208,309,391,476
2026-08-30,34,42,53,80,125,198,293,370,452
2026-09-06,33,40,51,76,120,188,279,353,434
2026-09-13,32,39,49,74,115,181,269,341,423
2026-09-20,32,38,49,72,113,177,264,335,417
2026-09-27,31,38,48,72,112,175,263,334,415
2026-10-04,31,39,49,72,112,176,265,337,417
