"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202241,658.451560279353,194.321476490251,1854.49131388561,242.702210440285,1308.43090347831,308.432368154895,1578.56743191454,447.586126954478,950.517427257624
"17",202242,723.792342595772,213.931549946512,2061.72545841619,266.60325112165,1448.01751239847,338.388983512187,1751.13967659343,491.060088456946,1048.16384488269
"18",202243,711.257246889588,203.965579632832,2065.17383785973,255.932516819854,1441.42900512836,326.966352936942,1749.05365351594,478.685512630143,1037.29876809878
"19",202244,738.238145619539,209.144913705142,2172.86025945054,262.919295917639,1509.25604975485,336.626097430998,1836.08660844295,494.684819052467,1081.53880216958
"20",202245,869.02922627359,252.128245975986,2566.69218417778,314.364655229163,1778.4490195009,399.889872774874,2166.16249605814,583.979818222379,1272.87331636896
"21",202246,920.516311931785,265.728146364867,2747.61660613304,331.329313950762,1896.28427548531,421.696010787676,2314.52066723603,616.890402469433,1352.73746074911
"22",202247,1076.63419509387,316.224878062765,3226.25006825138,391.911861516845,2221.34374918486,496.408019945496,2714.4636008473,722.866313472393,1582.49447862547
"23",202248,1131.4156737745,330.31342049257,3423.90720206154,409.562280533403,2348.90708184841,519.208696343412,2875.85716122899,757.563719146885,1668.24710253137
"24",202249,1331.8902071382,394.656506221029,4044.915794117,486.837363933974,2769.04694488374,614.630887777738,3393.82928100154,893.243013245544,1964.25772742024
"25",202250,1308.09815484259,381.213672064112,4020.29110720475,471.881244216446,2741.36366924164,597.812967461606,3367.04920597234,873.117076165627,1937.5147679904
"26",202251,996.343039655129,270.884729174755,3140.81302369798,341.485320025816,2127.027410418,439.718575073417,2622.55498898573,655.022899790354,1491.96239072218
"27",202252,750.559189310841,184.998126045133,2438.44102261412,239.771805304023,1638.60315896134,316.110445211266,2029.22591936015,483.832567034509,1139.14110888979
"28",202301,2029.26937841441,607.055144115289,6312.21285721108,744.166305621142,4278.10600285914,935.559231067607,5270.72855865444,1357.02557358319,3011.673650795
"29",202302,2319.57267878602,696.65966259484,7248.59843268496,852.446460070884,4902.7192447814,1070.22996124252,6046.62576150692,1550.84345862835,3446.26716260063
"30",202303,2678.77158998133,807.607932335039,8407.60694589982,986.492971654088,5675.65791154992,1236.91635957976,7006.87666716513,1790.68632879185,3984.00453935764
