lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,date
0,0,0,0,46,120,300,220,386,2023-10-09
0,0,0,0,49,127,317,232,408,2023-10-16
0,0,0,0,53,135,336,246,432,2023-10-23
0,0,0,2,57,142,353,258,455,2023-10-30
0,0,0,3,60,149,368,270,475,2023-11-06
0,0,0,6,65,157,386,283,498,2023-11-13
0,0,0,8,69,164,401,294,518,2023-11-20
0,0,0,11,73,171,416,306,536,2023-11-27
0,0,0,13,78,178,432,317,556,2023-12-04
0,0,0,16,82,186,446,329,574,2023-12-11
0,0,0,18,86,192,460,339,591,2023-12-18
0,0,0,21,90,198,472,348,606,2023-12-25
0,0,0,24,94,205,484,358,622,2024-01-01
0,0,0,26,98,211,496,367,637,2024-01-08
0,0,0,28,102,217,507,376,650,2024-01-15
0,0,0,31,105,222,518,384,663,2024-01-22
0,0,0,33,109,228,528,392,676,2024-01-29
0,0,0,35,112,233,537,400,687,2024-02-05
0,0,0,36,114,237,546,406,698,2024-02-12
0,0,0,38,117,241,554,412,708,2024-02-19
0,0,0,39,119,245,563,419,719,2024-02-26
0,0,0,40,121,248,569,424,727,2024-03-04
0,0,0,41,123,251,576,429,736,2024-03-11
0,0,0,41,123,252,579,431,741,2024-03-18
0,0,0,42,124,253,582,433,745,2024-03-25
0,0,0,42,125,256,589,438,753,2024-04-01
0,0,0,42,126,257,593,441,759,2024-04-08
0,0,0,42,126,258,595,442,762,2024-04-15
0,0,0,42,126,259,598,444,766,2024-04-22
0,0,0,42,126,259,599,445,769,2024-04-29
0,0,0,42,125,259,600,445,770,2024-05-06
0,0,0,41,124,257,599,444,769,2024-05-13
0,0,0,40,124,257,599,443,770,2024-05-20
0,0,0,39,123,256,599,443,770,2024-05-27
0,0,0,38,121,253,595,439,765,2024-06-03
0,0,0,38,120,253,594,439,765,2024-06-10
0,0,0,36,118,249,588,434,757,2024-06-17
0,0,0,35,116,246,583,429,751,2024-06-24
0,0,0,33,114,243,578,426,746,2024-07-01
0,0,0,32,112,240,573,421,739,2024-07-08
0,0,0,31,110,238,568,418,734,2024-07-15
0,0,0,30,109,236,564,415,729,2024-07-22
0,0,0,29,108,234,561,412,724,2024-07-29
0,0,0,27,105,229,552,405,713,2024-08-05
0,0,0,26,102,225,545,399,705,2024-08-12
0,0,0,25,102,224,542,397,702,2024-08-19
0,0,0,24,100,221,537,393,695,2024-08-26
0,0,0,23,97,217,529,387,685,2024-09-02
0,0,0,22,97,216,526,385,682,2024-09-09
0,0,0,21,95,214,522,382,677,2024-09-16
0,0,0,21,94,212,519,379,673,2024-09-23
0,0,0,20,94,212,518,378,671,2024-09-30
