"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202241,119.61596114735,6.89790535604853,351.189106372378,20.0168521021298,251.660814909124,37.1525297839579,301.869983638895,71.417477463533,181.366702534373
"17",202242,126.233107055571,8.56200049949541,371.448743506301,22.1645039485642,265.644872854637,39.9757593438613,318.954909763042,75.7192609813566,191.268119625473
"18",202243,133.999235483725,10.8007031128901,394.181360484506,24.9514131445748,281.510062929671,43.523454627884,338.215469749133,80.9188728381826,202.653014293
"19",202244,135.525780186682,10.1362945385902,403.670414598054,24.4523474023712,287.154635977133,43.2822649599412,345.73199534112,81.3164266396962,205.942457396744
"20",202245,144.125897385447,12.8232736649891,428.237231896099,27.7298569756687,304.388933089492,47.3765696774418,366.589841916151,87.1780873102781,218.399737013326
"21",202246,157.154333722391,17.5371172565401,462.616753717662,33.3033503374664,329.062144695579,54.1230149751966,396.074188569143,96.418278141211,236.671067367086
"22",202247,175.035115919595,24.4074906490222,508.036659161565,41.3317405161523,362.031729669173,63.7210393387233,435.225241779711,109.324349148109,261.37370208844
"23",202248,203.371033373801,35.884595566938,577.295196753566,54.6139456191992,412.914187741172,79.4334921706836,495.250211885542,130.111817708091,299.953313162898
"24",202249,208.43752694667,36.8810386001358,595.010127055563,55.9796868890995,424.646009244372,81.3293274945429,509.910879591758,133.210765482509,307.930173515565
"25",202250,219.415408186414,40.5198178545437,626.062732962719,60.351255196791,446.431874169645,86.7134913056305,536.266943228363,140.786135060187,323.721253557191
"26",202251,190.166657199652,26.6034361296519,565.04268386678,44.6626603656883,399.080893310697,68.7034909148578,482.020880423338,118.117161810134,286.015883627312
"27",202252,192.783082482874,26.7526844374816,576.292843568564,45.0149002401662,406.155458934338,69.3589032283731,491.125003335555,119.494073363034,290.543271054034
"28",202301,260.141040738693,54.7680843750665,738.038215359887,77.2767290603168,525.611171303594,107.319778120471,631.633361647932,169.306839025304,381.612608479514
"29",202302,292.078298689604,67.3245029821847,818.726125364329,91.8738247042314,584.196265436664,124.680256337302,701.179590495464,192.487682663369,425.579029186882
"30",202303,304.003108628109,71.2710295559874,852.983772003427,96.6094267496335,608.077281167641,130.509460086084,730.166256417711,200.694707724518,442.804737124634
"31",202304,329.475695877209,80.9260063952254,919.474076857095,107.903322611479,655.82985163735,144.035576194353,787.18819416804,218.961192001295,478.281552661317
"32",202305,348.100271053571,87.6474000315388,970.059339402173,115.834169941335,691.694219030636,153.625513603142,830.315403593695,232.10958691667,504.601194390288
"33",202306,373.148314004495,97.0166729540378,1036.29635344376,126.817417219702,739.0525420425,166.812047908624,887.002364234003,249.990585377614,539.643854430419
"34",202307,373.989239814895,96.3080782533088,1044.45519236555,126.197165157723,743.505208090491,166.347850974028,893.229951859244,249.964226821972,541.967899120702
"35",202308,349.146407806982,85.0717380503982,990.023240560809,113.425156051491,701.968244792945,151.546737611787,845.214235182502,231.03962325947,509.390784280217
"36",202309,346.891842683676,83.2520637901894,989.823028055323,111.491502946527,700.476393667661,149.491828412528,844.304221563483,228.828782488963,507.344398338715
"37",202310,352.54755066373,84.7185430307209,1008.70994460844,113.341880161226,713.051699574067,151.889622417652,859.958192254476,232.46297696848,516.006291825866
"38",202311,357.206216895139,85.8052434019186,1025.03566067504,114.748000751462,723.775174008496,153.755552926397,873.408478943159,235.380025320869,523.285553656847
"39",202312,344.833083413289,80.0266392691416,999.15106398863,108.208434175741,703.664205608148,146.217849094371,850.376832150587,225.837144015003,507.286418180314
"40",202313,317.758529672037,68.4023235265155,936.340743162391,94.8882527597199,656.703111708865,130.634956316776,795.498762200475,205.589184544565,471.100673519719
"41",202314,330.332402539742,72.820116194004,971.55336284892,100.121771971731,681.396896945882,136.993488711604,825.366464883117,214.37999334586,489.051404654421
"42",202315,323.403385259541,69.4306671862805,958.075433605771,96.3096626793931,670.614395702548,132.633114108649,813.202255061779,208.937689039211,480.280208629662
"43",202316,309.74018781865,63.4065524208674,927.419151964329,89.4333989705089,647.406679659016,124.626065143352,786.25882461096,198.618642221788,462.212125353415
"44",202317,302.964622244034,60.1853699470184,913.703603731006,85.7957673736723,636.603870663125,120.444791627411,773.973013893785,193.353837709048,453.531148760112
"45",202318,302.137405657246,59.3652131424649,914.741484919768,84.9359869006637,636.572809986542,119.549908489963,774.434963897013,192.44167539972,452.980326103327
"46",202319,283.895347186868,51.6909398825071,871.552010330193,76.1132735419081,604.50802992141,109.189436220005,736.822998220271,178.894411280908,428.428077546834
"47",202320,266.52234868437,44.422983803684,830.174883159284,67.7503550779378,573.853288045266,99.3588730193785,700.824725662681,166.017800455989,404.998657438837
"48",202321,228.772621371254,29.2048381247986,736.589698436219,50.1382114775752,505.500155229934,78.5159518617778,619.946211557678,138.401614211521,353.400606874339
"49",202322,200.925135625865,17.9625556264349,667.666797065833,37.1301879763865,455.129934166458,63.1256606391032,560.364713180725,118.019004160981,315.357998720976
"50",202323,172.247379554236,6.46442902375689,596.182155427791,23.8116233706243,403.017511632349,47.3480226038749,498.640367167124,97.0788475853802,276.086203985123
"51",202324,150.865707172939,0,542.976992012847,13.8686088831213,364.20654649291,35.572416009303,452.686149876266,81.4576182960957,246.8226003754
"52",202325,126.135099328771,0,480.857493095827,2.45556153583274,319.041915489282,22.0333366620955,399.114761384118,63.446574259774,212.867267974416
