"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202141,15.2541479647672,0,99.1564746206649,0,64.8064582516204,0,82.3915127216972,0,39.1237771997668
"17",202142,17.6511463116519,0,105.129943342262,0,69.2234906164955,0,87.5914487230975,0,42.4562049620433
"18",202143,18.7657598443006,0,108.788279774448,0,71.7504407948732,0,90.6839798958279,0,44.2145685617806
"19",202144,24.7329079378401,0,120.950211747983,0,81.2777223883082,0,101.545079873016,2.45379155695757,51.8567354725988
"20",202145,27.2610338972741,0,127.012541234989,0,85.8006621670172,0,106.841992144589,4.27877353958439,55.308412238425
"21",202146,40.9816149412074,0,153.118188942981,0,106.704220214968,0,130.388612833839,15.2649184571975,72.43595030878
"22",202147,45.4190689429384,0,162.648232146472,0,114.044071103729,0,138.8335710884,18.6489626893145,78.2291655393927
"23",202148,53.2678919831288,0,178.35591719711,0,126.41217999349,3.75345846512111,152.892593603297,24.8156876270028,88.2058830870067
"24",202149,54.627249372128,0,182.261454151393,0,129.183725020379,4.32497441196661,156.230550441622,25.7017506923927,90.2088564136221
"25",202150,55.6405855952103,0,185.456115973974,0,131.399089135098,4.68490595603551,158.933921367994,26.3200678547256,91.7667738452988
"26",202151,56.949176688531,0,189.117439097921,0,134.012662000306,5.26372313638097,162.070788702823,27.1906280735174,93.67027615407
"27",202152,53.2251303519722,0,183.402477834699,0,129.065702740841,2.49435114230594,156.723288146311,23.9997888913863,89.338552761115
"28",202201,80.406044083578,0,234.929575181659,7.33686536756009,170.362310375309,20.3804653714712,203.216799097267,45.8080542440599,123.213600309133
"29",202202,92.425800273516,3.28917772269661,258.48565578005,14.1555932754799,189.030138335484,28.1101300512964,224.361580089623,55.3371898490008,138.369759662169
"30",202203,99.1639316126205,6.55549242922341,272.259287166674,17.8277374235761,199.79416301507,32.31168764751,236.646298424634,60.5949823406661,146.99570981149
"31",202204,85.4589639075189,0,247.703390895547,9.43888395248,179.722561843687,22.9612193844803,214.285252658326,49.3869650219071,130.241154498363
"32",202205,98.7387386599419,5.70312524051178,273.660534201566,16.9960183765473,200.309317896062,31.5213477918617,237.593422342159,59.9274008722768,146.968849795091
"33",202206,91.189503795738,1.41951460325943,260.41807638947,12.3024731254512,189.401542636937,26.3069506423397,225.490840445048,53.7125734134971,137.803749881471
"34",202207,108.88219727568,10.5326515009671,294.741026712223,22.4419221160679,216.691757625518,37.7736277882855,256.346679181952,67.795044049355,160.030161116572
"35",202208,90.8730497859074,0.771835374975652,261.534758189198,11.6705422902919,189.8212886743,25.7068495596822,226.250060108652,53.2075041736644,137.798542121516
"36",202209,94.4183695474366,2.42492247179339,269.036182847909,13.5413386808924,195.616439787137,27.8633300796834,232.905203132369,55.9387261086694,142.393299988502
"37",202210,84.1365033200541,0,250.214607080231,7.357550804515,180.346587587568,20.944050529402,215.825497143423,47.5909367058547,129.731260006234
"38",202211,78.6883094982556,0,240.482062245222,4.01939658696882,172.381153565152,17.2236461055557,206.957288726903,43.1328589474947,123.076044076343
"39",202212,68.9656869565407,0,222.511747122966,0,157.851182529335,10.7204670874358,190.675778572535,35.2645507692111,111.063454588385
"40",202213,62.5952083601294,0,210.851328850448,0,148.390354499907,6.43409175408965,180.094009381841,30.0927294043108,103.218134500896
"41",202214,63.7427063455745,0,213.514418892392,0,150.388473965155,7.08030388453216,182.425571952909,30.9433247224626,104.757851827888
"42",202215,52.5992904248403,0,192.58667129925,0,133.561594732032,0,163.513901798903,21.9734217592458,90.9148985270604
"43",202216,45.939848289295,0,180.18271045966,0,123.55918365814,0,152.289642598019,16.5982424884591,82.6651831463974
"44",202217,35.936597995983,0,161.294959240082,0,108.400969228161,0,135.236312117892,8.56081269587794,70.215736377065
"45",202218,37.2990604564921,0,164.212759508623,0,110.645572033838,0,137.819840425848,9.60619026965158,71.9887531521572
"46",202219,34.8447610373181,0,159.763848052359,0,107.022993847503,0,133.775667344614,7.60782195218925,68.9757235983299
