date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,1,1,1,1,18,78,157,221,289
2025-10-12,1,1,1,1,33,103,196,272,353
2025-10-19,1,1,1,1,24,90,180,254,333
2025-10-26,1,1,1,1,32,105,205,286,374
2025-11-02,1,1,1,4,63,155,282,386,500
2025-11-09,1,1,1,12,76,179,321,439,568
2025-11-16,1,1,1,42,126,260,448,604,775
2025-11-23,1,1,4,59,156,311,530,713,915
2025-11-30,1,1,26,94,214,408,684,916,1173
2025-12-07,1,8,41,119,257,482,803,1076,1377
2025-12-14,1,5,37,114,251,476,800,1076,1383
2025-12-21,1,1,30,105,239,460,780,1054,1360
2026-01-04,39,76,132,267,511,918,1510,2018,2587
2026-01-11,42,81,139,280,536,965,1595,2138,2748
2026-01-18,67,114,183,353,663,1186,1957,2625,3378
2026-01-25,95,150,232,434,806,1436,2369,3182,4099
2026-02-01,123,186,281,515,949,1689,2791,3754,4845
2026-02-08,132,198,299,548,1010,1804,2992,4034,5218
2026-02-15,127,192,292,539,1002,1799,3000,4057,5260
2026-02-22,143,214,323,593,1101,1980,3311,4487,5829
2026-03-01,147,220,331,610,1137,2053,3447,4681,6095
2026-03-08,139,211,320,595,1115,2026,3417,4654,6074
2026-03-15,142,215,326,608,1145,2089,3536,4827,6313
2026-03-22,142,215,328,614,1160,2125,3612,4943,6477
2026-03-29,112,176,276,530,1018,1883,3221,4422,5810
2026-04-05,110,176,276,532,1026,1905,3271,4500,5924
2026-04-12,124,194,302,579,1114,2072,3565,4912,6476
2026-04-19,109,174,276,537,1044,1954,3379,4669,6169
2026-04-26,89,149,242,480,946,1786,3106,4303,5698
2026-05-03,72,127,212,432,863,1642,2870,3988,5293
2026-05-10,56,107,185,388,786,1509,2653,3697,4918
2026-05-17,42,88,159,345,711,1378,2437,3405,4539
2026-05-24,21,61,122,283,601,1181,2106,2953,3948
2026-05-31,6,41,96,238,520,1038,1866,2626,3520
2026-06-07,1,14,59,175,406,831,1512,2140,2879
2026-06-14,1,1,32,130,325,684,1263,1796,2425
2026-06-21,1,1,5,82,237,525,989,1417,1924
2026-06-28,1,1,1,29,141,348,684,996,1365
2026-07-05,1,1,1,24,132,334,662,968,1331
2026-07-12,1,1,1,9,105,285,580,854,1181
2026-07-19,1,1,1,1,76,232,487,727,1012
2026-07-26,1,1,1,1,72,226,480,719,1003
2026-08-02,1,1,1,1,82,246,517,773,1079
2026-08-09,1,1,1,1,70,225,482,725,1017
2026-08-16,1,1,1,1,74,233,499,750,1053
2026-08-23,1,1,1,1,63,215,467,707,997
2026-08-30,1,1,1,1,68,224,486,736,1037
2026-09-06,1,1,1,1,75,239,516,780,1099
2026-09-13,1,1,1,1,79,248,533,806,1137
2026-09-20,1,1,1,1,71,234,511,776,1097
2026-09-27,1,1,1,1,82,256,553,838,1185
2026-10-04,1,1,1,1,75,243,531,808,1145
