date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,1,1,1,2,70,184,350,494,654
2025-10-12,1,1,1,2,72,190,364,514,684
2025-10-19,1,1,1,5,79,204,390,553,737
2025-10-26,1,1,1,13,93,231,438,619,825
2025-11-02,1,1,1,10,89,227,435,618,827
2025-11-09,1,1,1,9,89,229,441,629,844
2025-11-16,1,1,1,15,101,252,483,688,924
2025-11-23,1,1,1,33,135,313,588,834,1117
2025-11-30,1,1,1,37,143,330,620,880,1181
2025-12-07,1,1,1,65,194,424,781,1103,1475
2025-12-14,1,1,1,71,206,448,826,1167,1563
2025-12-21,1,1,1,50,170,386,725,1031,1388
2026-01-04,1,1,13,92,248,528,969,1370,1838
2026-01-11,1,1,35,131,320,661,1201,1692,2267
2026-01-18,1,23,70,192,431,867,1558,2189,2928
2026-01-25,20,59,120,278,590,1161,2069,2900,3876
2026-02-01,45,92,166,360,742,1444,2565,3593,4802
2026-02-08,92,155,254,512,1026,1971,3484,4876,6514
2026-02-15,171,261,402,772,1508,2865,5044,7054,9422
2026-02-22,269,391,584,1090,2101,3970,6979,9758,13038
2026-03-01,391,555,814,1493,2854,5377,9448,13216,17668
2026-03-08,577,805,1164,2108,4003,7527,13224,18506,24756
2026-03-15,832,1146,1642,2950,5582,10485,18429,25806,34544
2026-03-22,1092,1496,2133,3817,7213,13553,23847,33418,44769
2026-03-29,1384,1888,2686,4795,9056,17028,29996,42071,56404
2026-04-05,1758,2392,3395,6052,11430,21509,37934,53247,71443
2026-04-12,1923,2615,3712,6620,12517,23588,41660,58530,78592
2026-04-19,1996,2715,3856,6885,13036,24604,43515,61189,82225
2026-04-26,1807,2463,3504,6273,11903,22508,39872,56117,75467
2026-05-03,1599,2186,3118,5596,10645,20168,35782,50404,67835
2026-05-10,1410,1933,2763,4976,9487,18009,32000,45115,60759
2026-05-17,1408,1931,2763,4981,9510,18075,32154,45364,61132
2026-05-24,612,860,1254,2306,4456,8527,15227,21519,29033
2026-05-31,455,648,955,1777,3459,6646,11898,16833,22731
2026-06-07,249,370,564,1082,2143,4157,7479,10602,14337
2026-06-14,236,353,540,1040,2066,4015,7231,10258,13880
2026-06-21,148,235,374,746,1508,2958,5353,7608,10308
2026-06-28,75,136,235,499,1042,2079,3798,5420,7365
2026-07-05,19,61,129,311,686,1406,2603,3736,5097
2026-07-12,1,1,26,127,336,738,1409,2046,2812
2026-07-19,1,1,4,89,263,601,1166,1702,2349
2026-07-26,1,1,1,74,236,549,1076,1577,2182
2026-08-02,1,1,1,61,213,506,1001,1473,2043
2026-08-09,1,1,1,34,160,406,821,1218,1698
2026-08-16,1,1,1,17,129,347,715,1067,1495
2026-08-23,1,1,1,3,102,294,620,933,1313
2026-08-30,1,1,1,4,103,297,627,945,1331
2026-09-06,1,1,1,1,94,282,600,907,1280
2026-09-13,1,1,1,4,105,303,642,968,1364
2026-09-20,1,1,1,1,86,267,575,873,1235
2026-09-27,1,1,1,1,94,283,607,920,1301
2026-10-04,1,1,1,1,100,296,631,956,1352
