date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,1,1,1,10,63,142,245,327,414
2025-10-12,1,1,1,15,72,158,272,363,459
2025-10-19,1,1,1,22,84,180,307,409,518
2025-10-26,1,1,1,21,85,183,316,423,538
2025-11-02,1,1,1,29,99,207,354,474,603
2025-11-09,1,1,1,29,100,212,365,491,627
2025-11-16,1,1,1,36,114,237,406,546,698
2025-11-23,1,1,1,50,137,276,470,630,805
2025-11-30,1,1,10,67,167,326,549,736,940
2025-12-07,1,1,13,74,179,350,590,792,1014
2025-12-14,1,1,6,65,167,333,568,767,987
2025-12-21,1,1,10,70,178,355,607,820,1057
2026-01-04,1,25,63,156,320,591,981,1313,1683
2026-01-11,10,39,83,187,376,687,1139,1525,1957
2026-01-18,25,58,108,230,449,815,1348,1806,2319
2026-01-25,33,70,124,257,498,903,1497,2010,2586
2026-02-01,46,87,147,296,568,1027,1704,2290,2951
2026-02-08,61,106,174,341,648,1170,1943,2617,3378
2026-02-15,74,123,198,382,722,1302,2168,2924,3782
2026-02-22,80,132,210,404,764,1383,2311,3124,4049
2026-03-01,86,141,223,427,809,1469,2463,3338,4336
2026-03-08,103,162,253,480,905,1643,2761,3749,4877
2026-03-15,124,191,292,547,1027,1865,3140,4271,5566
2026-03-22,131,200,305,572,1076,1961,3313,4516,5898
2026-03-29,127,196,301,567,1073,1965,3336,4559,5967
2026-04-05,151,228,346,644,1216,2228,3789,5186,6800
2026-04-12,144,220,335,630,1198,2205,3767,5170,6792
2026-04-19,124,194,301,576,1106,2052,3523,4850,6387
2026-04-26,120,188,295,568,1096,2044,3525,4863,6418
2026-05-03,104,168,268,525,1024,1923,3333,4611,6100
2026-05-10,96,159,256,507,997,1882,3276,4543,6021
2026-05-17,75,131,218,444,887,1690,2960,4118,5471
2026-05-24,40,86,157,340,702,1361,2406,3362,4481
2026-05-31,21,60,122,282,598,1176,2095,2939,3928
2026-06-07,3,36,89,227,500,1000,1800,2535,3399
2026-06-14,1,14,58,174,405,829,1510,2137,2876
2026-06-21,1,1,34,133,330,695,1282,1824,2463
2026-06-28,1,1,18,105,281,608,1136,1625,2203
2026-07-05,1,1,8,90,255,562,1060,1523,2072
2026-07-12,1,1,1,59,197,457,881,1276,1746
2026-07-19,1,1,1,45,173,414,809,1178,1617
2026-07-26,1,1,1,27,140,354,705,1035,1429
2026-08-02,1,1,1,22,131,340,683,1007,1394
2026-08-09,1,1,1,14,118,316,645,954,1326
2026-08-16,1,1,1,8,106,295,609,906,1263
2026-08-23,1,1,1,1,93,270,567,849,1188
2026-08-30,1,1,1,1,82,252,537,808,1134
2026-09-06,1,1,1,1,79,247,529,799,1125
2026-09-13,1,1,1,1,88,265,565,851,1198
2026-09-20,1,1,1,1,88,267,570,860,1213
2026-09-27,1,1,1,1,79,251,543,823,1164
2026-10-04,1,1,1,1,88,269,578,876,1238
