"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202341,254.53847998154,3.93722046300391,1109.36016210249,26.603607080785,690.866011269139,58.9365733215769,892.843226871204,132.421961117788,440.816079440613
"17",202342,251.025563260594,0.1914423546244,1129.83503547426,22.566879358073,696.844290167796,54.6336562648522,905.320088981291,128.010646799745,440.408738766646
"18",202343,229.384919339571,0,1083.3839565512,12.6105044696982,660.106793720669,42.7357655327133,863.448530838702,112.11152633959,411.497074018678
"19",202344,220.028413545062,0,1077.28443283927,7.26156338185295,650.0241026491,36.5531922433243,854.84516770988,104.415834440788,401.028629980405
"20",202345,232.292364712709,0,1149.9509109258,9.30812858772271,690.198644700292,39.7347570600349,910.155576469782,110.627578669889,424.234368280042
"21",202346,241.795287672872,0,1213.02498679106,10.4669594370137,724.05197193351,41.7677800118256,957.547155011468,115.088660156188,443.14355108516
"22",202347,274.668332976509,0,1368.19423185575,19.0888562660652,815.120145310216,53.3966446425569,1078.75311038147,134.168618044895,499.46700333895
"23",202348,324.270703434487,6.25398947887055,1594.10702295174,32.7449547949025,949.084672224642,71.5835094712447,1256.02614857124,163.460905092819,583.234689903526
"24",202349,454.479316955967,36.4149295884372,2153.76587342399,70.9136550303006,1287.08916339465,121.649278968869,1698.84581414779,242.215620982175,798.402334906769
"25",202350,507.641659511205,46.9956665719689,2411.83177697798,84.6699290727524,1436.9246396945,140.238445553794,1899.39637290959,272.857696242455,890.266233188967
"26",202351,460.266560183635,33.3863637518556,2253.30366336369,68.0037183862395,1331.98255071266,119.205616928631,1768.402803671,241.902200036477,818.09476050904
"27",202352,304.214158310858,0,1623.77322315641,19.6765667064313,943.42314902783,56.5894775587322,1265.25545706664,145.38752304291,565.841049100054
"28",202401,222.761684681953,0,1296.37889219272,0,741.045198942857,23.8638603842863,1003.39699970769,94.9715150612201,434.309358297913
"29",202402,241.353506613078,0,1397.15279495293,0,797.482493272776,29.8323001846339,1080.42821264811,105.233971986119,467.753064219436
"30",202403,244.463030515905,0,1430.56348731711,0,813.39071601606,29.9058303435997,1104.25073501108,106.178884497265,475.494331931818
"31",202404,324.196848143097,0,1808.30128997345,20.0841914119798,1033.94809000398,58.6871282387425,1398.47339486342,152.825421270021,611.728136635265
"32",202405,498.738945759143,31.5368563462742,2625.3830989015,67.8289995905691,1512.89037267018,122.264532818361,2036.03326030262,255.412010645221,908.655629048562
"33",202406,761.70655901629,87.1993154945306,3866.56468475916,139.279769707931,2238.34104426533,217.54914265938,3003.22178409838,409.541719138125,1357.26672804668
"34",202407,1061.97476149672,149.751553534777,5306.11390498258,219.782611492224,3075.22669324791,325.224866377735,4122.19751116201,584.577389261288,1872.2903027988
"35",202408,1480.73333686228,236.322367265048,7329.53227460657,331.332428657812,4248.33556882778,474.637776389774,5693.02115086288,828.037095883939,2592.47629577541
"36",202409,3329.47496007468,622.632565857347,16175.627556067,828.218676896708,9393.86486814377,1138.83146275272,12570.8272463344,1906.71873340069,5760.96013657477
"37",202410,5439.74337360509,1056.56045675841,26434.5027716194,1387.80497886886,15328.6468746236,1889.07635224169,20526.8678229141,3131.23188735187,9397.54078793528
"38",202411,7778.88935514188,1530.49020449686,37972.5362834816,2000.44300469564,21970.1128809081,2712.71318391252,29454.1927735207,4481.70367197291,13448.8678262419
"39",202412,11883.8701161223,2359.23938711343,58297.3824234564,3072.34384138357,33653.8186615863,4154.72283299102,45170.3584922418,6848.693882723,20567.6456588719
"40",202413,15458.714160756,3067.34146851864,76328.003971838,3991.04477254336,43953.1151345069,5395.03901363137,59071.5808051681,8896.66052062621,26807.049096842
"41",202414,17512.9330127861,3458.18713947916,87083.556443942,4501.53315744252,50019.6588222032,6089.49563111278,67315.6631493891,10057.7000769894,30439.9260621637
"42",202415,18664.2394230621,3663.17523305194,93463.7219424533,4772.3496550319,53551.5793607419,6462.65268089454,72164.2474483276,10694.4996328396,32518.1567559492
"43",202416,19681.4937761414,3839.59772618832,99226.7646121125,5006.49765520833,56718.8298257586,6786.93338485691,76529.330401515,11252.3997137447,34369.1436068582
"44",202417,17594.9601935086,3400.64101788879,89344.0802840988,4442.38817220126,50947.6323937577,6033.71475947518,68831.0566115972,10031.692013353,30804.1782791256
"45",202418,18558.0941251885,3567.74955965383,94815.0073423367,4664.10116371583,53950.7367479872,6340.69807979738,72972.4357903581,10559.7724770352,32557.7773713627
"46",202419,16312.2525656162,3106.69699935635,83899.8398138773,4069.30912877756,47634.2905968046,5542.94621140984,64505.9157423407,9257.06009276713,28687.0369119236
"47",202420,13353.9392008342,2513.44605155077,69160.4616469264,3301.14986930697,39179.2492821146,4508.24693261548,53119.7894756771,7555.11156766447,23545.439837132
