"","Data","prev_med","LB_95","UB_95","LB_90","UB_90","LB_80","UB_80","LB_50","UB_50"
"16",202241,185.250540774569,30.2889098939009,524.518779675454,47.7820703882617,376.155852672202,70.8849540660794,450.593659964363,117.826751500446,273.543976815067
"17",202242,182.560258502072,27.1825311119316,527.761525004493,44.5989094611218,376.20649114654,67.6589907301132,452.15008178346,114.68690128251,271.891807128439
"18",202243,172.434700224639,20.9667542543495,513.562514295701,37.8333146525119,363.247211603507,60.2182679731148,438.481324878566,106.026034964326,260.248965133655
"19",202244,173.981272180184,20.1222192332317,524.911344334414,37.1500456626127,369.751599749622,59.7987905639537,447.325647197615,106.29439709388,263.876763319516
"20",202245,171.412146612764,17.5999061684173,526.399762797871,34.5251585945075,368.951122030182,57.0836487394252,447.589418206835,103.531778311698,261.931458271519
"21",202246,171.82764634589,16.4908226831934,534.301206017722,33.4924440197405,373.060995790546,56.1960719134453,453.516491967287,103.072795657973,263.860994174703
"22",202247,166.390349531705,12.9937425123203,528.033170207511,29.6990413598994,366.723499938916,52.0468078699944,447.142196114678,98.308360125698,257.845822932746
"23",202248,167.588122600957,12.4173097508873,536.942865078124,29.2367161243238,371.774361716732,51.7746812195317,454.048458552782,98.54295673171,260.644389183054
"24",202249,163.832568611202,9.84886694386392,533.667202917591,26.4664106689395,367.891812065195,48.7686308352962,450.404047144201,95.1525448775776,256.68314909063
"25",202250,160.194422654957,7.42770112316992,530.20186481627,23.8461573900993,363.981746182453,45.9133643462866,446.655132524595,91.9057974022751,252.783180587456
"26",202251,147.790792066878,1.5048355447412,504.900015882169,17.1661894606381,344.14231943882,38.2445985122762,424.044324696232,82.2633981742865,236.876615097551
"27",202252,134.917637585679,0,477.71696830881,10.3942229192766,323.102588354316,30.4324245887672,399.902032819148,72.3567629248655,220.186429080788
"28",202301,172.025519626348,9.85244896556384,573.61159468717,27.0932103235779,392.154620092887,50.354950064308,482.233174687984,99.1085050145457,271.646019453456
"29",202302,183.068490008018,13.5736398309951,605.513798401235,31.5353789997323,414.308228904047,55.7971767361481,509.172761311482,106.729889169002,287.596444604654
"30",202303,193.942319873326,17.2147162109271,637.126618615299,35.8863388489581,436.212904479801,61.1339202967042,535.840866303353,114.218218263272,303.336784858911
"31",202304,203.317598011265,20.2574549281145,665.03835307606,39.5431439507443,455.406669794893,65.6472099935325,559.305521278765,120.612250097127,317.028361855783
"32",202305,222.863383580875,27.3143361329244,718.766901069628,47.8606356242725,493.29775700034,75.697216494334,604.993347398944,134.390535135815,344.731116795695
"33",202306,228.961208783686,29.0586917248439,738.498170391666,50.0095067022304,506.523358289501,78.4193063719915,621.390792246467,138.398425946568,353.926977305957
"34",202307,241.246099207543,33.2371107532486,773.997488882991,54.9858156791893,531.151886155165,84.5021820876503,651.351984786827,146.893042368596,371.657277609765
"35",202308,246.484889287431,34.672607371863,791.434277893144,56.7694880503649,542.737626647418,86.7819364033897,665.785357836692,150.293792066958,379.643452253133
