date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,7,8,10,15,22,34,50,62,77
2025-10-12,7,8,10,15,23,36,52,65,83
2025-10-19,7,8,11,16,25,38,56,71,90
2025-10-26,7,9,12,17,27,41,61,78,98
2025-11-02,8,10,12,18,29,45,67,85,105
2025-11-09,8,10,13,19,31,48,72,93,112
2025-11-16,8,11,13,20,32,51,77,99,119
2025-11-23,9,11,14,21,33,52,79,102,124
2025-11-30,9,11,14,21,33,52,79,101,125
2025-12-07,8,10,13,20,32,51,78,99,123
2025-12-14,9,11,14,21,33,53,81,103,128
2025-12-21,10,12,16,24,38,60,92,118,149
2026-01-04,12,15,20,30,47,75,114,147,188
2026-01-11,15,19,25,38,60,96,147,189,240
2026-01-18,19,24,31,47,75,121,185,238,296
2026-01-25,23,29,37,57,91,149,227,292,357
2026-02-01,28,35,44,68,109,177,271,349,429
2026-02-08,32,41,52,80,128,207,316,410,513
2026-02-15,37,47,60,92,147,236,361,470,598
2026-02-22,41,52,67,102,164,263,403,523,667
2026-03-01,45,57,74,112,179,289,442,573,721
2026-03-08,49,62,79,121,194,313,480,621,771
2026-03-15,53,66,85,129,208,336,514,664,822
2026-03-22,55,69,90,136,218,351,537,695,862
2026-03-29,56,70,91,138,220,355,541,700,871
2026-04-05,54,68,88,134,215,345,524,678,842
2026-04-12,51,64,82,126,202,325,493,635,788
2026-04-19,47,59,77,118,189,301,456,587,732
2026-04-26,44,55,71,110,176,279,423,543,688
2026-05-03,41,51,67,102,164,259,393,504,644
2026-05-10,38,47,61,94,151,240,364,465,592
2026-05-17,35,43,56,85,138,220,335,427,532
2026-05-24,31,39,50,77,124,200,305,390,477
2026-05-31,28,35,45,69,112,180,275,356,433
2026-06-07,25,31,40,62,99,159,243,318,392
2026-06-14,21,27,35,54,85,137,210,276,345
2026-06-21,18,23,30,45,72,116,177,234,294
2026-06-28,15,19,25,38,61,99,151,198,248
2026-07-05,13,16,21,33,53,85,131,171,214
2026-07-12,11,14,19,29,47,76,117,152,192
2026-07-19,10,13,17,26,42,68,106,137,174
2026-07-26,9,12,15,24,39,63,97,127,160
2026-08-02,8,11,14,22,36,58,90,118,148
2026-08-09,8,10,13,20,34,55,85,112,140
2026-08-16,7,9,12,19,32,52,81,108,135
2026-08-23,7,9,12,19,31,50,78,103,131
2026-08-30,7,9,11,18,30,49,75,99,126
2026-09-06,6,8,11,17,29,47,73,96,122
2026-09-13,6,8,10,17,28,46,72,94,120
2026-09-20,6,8,10,17,28,46,72,94,120
2026-09-27,6,8,10,17,28,46,73,95,121
2026-10-04,6,8,10,17,28,47,74,96,122
