date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,20,24,31,45,69,112,165,205,264
2025-10-12,20,25,33,49,75,121,180,226,287
2025-10-19,21,27,34,52,84,127,193,258,309
2025-10-26,23,28,36,54,86,135,206,267,334
2025-11-02,24,30,40,60,93,151,229,291,371
2025-11-09,26,33,44,66,105,165,253,331,406
2025-11-16,28,35,45,68,108,173,264,342,426
2025-11-23,30,37,47,71,114,182,279,361,450
2025-11-30,32,40,52,79,128,200,308,406,495
2025-12-07,34,42,55,84,132,215,328,418,525
2025-12-14,36,44,57,86,136,222,339,433,542
2025-12-21,38,47,59,91,147,229,354,470,564
2026-01-04,39,49,62,95,152,242,374,480,597
2026-01-11,41,51,65,98,155,256,391,489,623
2026-01-18,42,52,66,101,163,260,399,517,634
2026-01-25,42,53,66,101,164,257,396,512,633
2026-02-01,42,52,67,101,162,261,401,508,644
2026-02-08,42,53,69,104,167,268,410,525,656
2026-02-15,42,52,67,103,166,264,403,513,645
2026-02-22,40,50,64,98,159,253,385,495,621
2026-03-01,40,49,64,98,158,250,382,499,618
2026-03-08,40,49,64,98,157,252,382,485,617
2026-03-15,38,47,62,94,150,243,366,464,593
2026-03-22,36,45,58,89,144,227,344,454,561
2026-03-29,35,44,56,87,140,220,334,434,546
2026-04-05,35,43,56,85,136,218,329,418,537
2026-04-12,33,41,54,82,130,209,316,408,513
2026-04-19,31,39,50,77,124,195,296,384,481
2026-04-26,30,38,48,75,120,187,285,369,465
2026-05-03,30,37,48,73,116,184,280,363,456
2026-05-10,28,35,46,69,110,177,269,340,431
2026-05-17,27,34,43,67,107,168,255,327,409
2026-05-24,26,33,41,64,103,161,245,322,394
2026-05-31,25,31,40,60,97,156,237,301,379
2026-06-07,24,30,39,59,95,152,231,292,365
2026-06-14,23,29,37,57,93,146,222,290,352
2026-06-21,22,27,35,53,86,139,210,269,336
2026-06-28,21,27,34,52,84,134,204,262,326
2026-07-05,20,26,33,52,84,132,201,264,319
2026-07-12,20,25,32,49,78,128,193,246,308
2026-07-19,19,24,31,47,76,123,186,237,298
2026-07-26,18,24,30,47,77,119,182,244,292
2026-08-02,18,23,30,45,73,117,178,230,284
2026-08-09,18,23,30,45,71,117,178,224,284
2026-08-16,18,23,30,46,73,117,179,235,286
2026-08-23,18,22,29,44,70,113,174,226,278
2026-08-30,18,22,28,43,68,112,173,219,274
2026-09-06,18,23,29,45,73,117,180,234,287
2026-09-13,18,23,30,45,72,118,182,233,290
2026-09-20,18,22,29,44,70,116,179,227,286
2026-09-27,18,23,30,46,75,118,184,244,295
2026-10-04,19,24,31,48,77,125,192,249,310
