date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,111,131,158,211,293,408,549,656,772
2025-10-12,112,133,160,214,300,422,570,685,809
2025-10-19,121,144,174,234,332,468,634,765,903
2025-10-26,139,164,198,270,384,543,738,892,1050
2025-11-02,162,190,229,313,448,634,860,1041,1223
2025-11-09,184,215,260,358,515,731,994,1203,1411
2025-11-16,204,238,288,400,576,820,1118,1354,1589
2025-11-23,221,257,312,435,627,894,1220,1479,1740
2025-11-30,235,274,332,465,670,956,1308,1587,1872
2025-12-07,249,291,353,495,714,1020,1399,1699,2007
2025-12-14,269,317,386,540,780,1116,1535,1863,2201
2025-12-21,306,362,441,616,891,1280,1762,2137,2519
2026-01-04,363,432,527,736,1066,1536,2115,2563,3009
2026-01-11,444,529,646,900,1307,1887,2599,3144,3680
2026-01-18,545,650,793,1106,1606,2322,3200,3862,4508
2026-01-25,667,793,966,1347,1956,2829,3900,4699,5475
2026-02-01,798,946,1151,1605,2328,3365,4644,5588,6506
2026-02-08,928,1096,1332,1857,2689,3884,5366,6449,7519
2026-02-15,1043,1231,1494,2082,3007,4343,6008,7212,8437
2026-02-22,1136,1342,1629,2265,3262,4712,6532,7834,9211
2026-03-01,1206,1426,1731,2403,3450,4987,6928,8313,9814
2026-03-08,1255,1489,1808,2503,3585,5188,7220,8679,10269
2026-03-15,1287,1532,1859,2568,3672,5323,7419,8946,10591
2026-03-22,1305,1557,1886,2601,3717,5394,7519,9108,10777
2026-03-29,1320,1578,1905,2625,3751,5445,7588,9230,10924
2026-04-05,1339,1599,1923,2647,3787,5493,7645,9332,11066
2026-04-12,1360,1619,1941,2671,3825,5535,7698,9414,11178
2026-04-19,1381,1636,1958,2695,3865,5573,7749,9477,11267
2026-04-26,1391,1640,1960,2702,3875,5570,7746,9462,11253
2026-05-03,1376,1615,1929,2664,3821,5476,7625,9297,11049
2026-05-10,1323,1548,1851,2561,3672,5253,7327,8912,10580
2026-05-17,1228,1434,1720,2385,3417,4882,6825,8290,9820
2026-05-24,1101,1287,1549,2149,3080,4398,6161,7483,8845
2026-05-31,958,1123,1356,1883,2700,3857,5411,6582,7761
2026-06-07,819,963,1167,1620,2325,3325,4671,5702,6702
2026-06-14,691,815,992,1374,1976,2831,3979,4875,5722
2026-06-21,581,688,839,1160,1672,2401,3373,4146,4871
2026-06-28,492,584,712,984,1424,2048,2874,3535,4169
2026-07-05,424,502,613,847,1229,1769,2482,3047,3612
2026-07-12,369,438,533,739,1074,1546,2169,2654,3157
2026-07-19,326,387,472,656,953,1373,1925,2347,2796
2026-07-26,291,346,423,591,857,1235,1733,2110,2512
2026-08-02,260,311,381,535,775,1117,1569,1912,2276
2026-08-09,234,281,346,487,704,1018,1431,1747,2084
2026-08-16,213,256,316,447,646,935,1316,1611,1929
2026-08-23,196,235,292,413,598,866,1221,1498,1799
2026-08-30,182,219,273,385,559,810,1142,1405,1690
2026-09-06,172,205,257,361,527,764,1076,1326,1594
2026-09-13,163,194,242,340,498,722,1015,1252,1500
2026-09-20,154,183,228,320,470,683,957,1179,1410
2026-09-27,146,175,217,304,446,648,908,1117,1333
2026-10-04,141,170,210,294,431,628,879,1080,1289
