epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot
201001,67,22.8052133333333,26.4097,30.87802,0.00125333333333333,0.05946,0.255966666666667,7.1361
201002,73,23.6419933333333,26.85684,30.9411,0.000113333333333333,0.0323333333333333,0.15418,3.879
201003,67,23.42522,26.9963533333333,31.3428933333333,0.000133333333333333,0.0191,0.0901933333333333,2.291
201004,71,23.6528066666667,27.82788,32.6344733333333,0,0.00558,0.0310533333333333,0.6693
201005,107,24.3352666666667,27.2036533333333,30.70042,0.00266,0.05924,0.197893333333333,7.1095
201006,140,23.5863266666667,27.51812,32.1604533333333,0.00026,0.01804,0.0798066666666667,2.1657
201007,160,23.8893533333333,27.8898533333333,32.4107533333333,0.000893333333333333,0.06082,0.287146666666667,7.2984
201008,165,24.0365066666667,27.3630133333333,31.6174333333333,0.00472,0.219486666666667,0.8189,26.339
201009,253,24.0178533333333,27.41014,31.53074,0.00431333333333333,0.15854,0.658813333333333,19.0257
201010,172,24.12538,28.0027,32.70346,0.000133333333333333,0.126773333333333,0.623406666666667,15.2131
201011,216,23.6340733333333,26.8342266666667,30.60212,0.0121933333333333,0.43676,1.58774666666667,52.4116
201012,201,23.6969533333333,27.5100733333333,31.9787666666667,0.00558,0.134146666666667,0.488253333333333,16.0983
201013,203,23.8324866666667,26.83308,30.7386,0.00564,0.187666666666667,0.717073333333333,22.5195
201014,301,23.3997733333333,25.9359133333333,29.25842,0.0320933333333333,0.508286666666667,1.55474,60.995
201015,241,23.1898,25.7315333333333,29.08986,0.0393933333333333,0.736313333333333,2.20576666666667,88.3583
201016,280,23.5859133333333,26.2396866666667,29.9379333333333,0.00820666666666667,0.582866666666667,2.12256666666667,69.9441
201017,251,23.2828666666667,25.4215066666667,28.3347066666667,0.0653733333333333,0.90906,2.98496,109.0871
201018,280,23.3490733333333,25.9859,29.3914733333333,0.0128066666666667,0.437686666666667,1.50238666666667,52.523
201019,291,22.8336933333333,24.8898933333333,27.81924,0.0707866666666667,0.89682,2.67548666666667,107.6194
201020,422,23.1886533333333,25.5503333333333,28.8320266666667,0.02054,0.760933333333333,2.66014,91.3105
201021,524,23.09414,25.25632,28.1387933333333,0.0501866666666667,0.812053333333333,2.54356666666667,97.4465
201022,712,22.6870066666667,25.39082,29.0472,0.00861333333333333,0.473886666666667,1.84890666666667,56.8666
201023,658,22.37208,25.30572,28.9904466666667,0.00462666666666667,0.368406666666667,1.34437333333333,44.2094
201024,517,22.54888,24.9749533333333,28.0916466666667,0.0227466666666667,0.62764,2.06344666666667,75.3173
