epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot
201001,292,22.4015464788732,26.3044577464789,31.3155070422535,5.77464788732394e-05,0.0360549295774648,0.199846478873239,20.4835
201002,362,22.606414084507,26.7892,31.9179802816901,7.04225352112676e-06,0.0242521126760563,0.130414084507042,13.7787
201003,354,22.5761225352113,26.7415929577465,32.1916577464789,2.11267605633803e-05,0.0306676056338028,0.162207042253521,17.4215
201004,349,22.2171267605634,26.466623943662,31.863061971831,0.000254929577464789,0.0313281690140845,0.115661971830986,17.7952
201005,391,22.3996352112676,26.6669957746479,31.5869563380282,0.000191549295774648,0.0517915492957747,0.255291549295775,29.4133
201006,396,22.3703816901408,26.561776056338,31.5050492957747,5.91549295774648e-05,0.0355577464788732,0.154628169014085,20.1982
201007,494,22.434461971831,26.7712690140845,32.193347887324,0.000945070422535211,0.0488732394366197,0.204308450704225,27.7607
201008,627,22.6041788732394,26.6879492957746,31.8839,0.0117380281690141,0.181208450704225,0.680047887323944,102.9283
201009,785,21.6950535211268,23.9090295774648,27.2139507042254,0.077969014084507,0.479204225352113,1.55059718309859,272.1864
201010,1019,23.0107436619718,26.6899126760563,31.7342126760563,0.000716901408450704,0.297643661971831,1.62829154929577,169.0611
201011,1328,21.924885915493,25.3210281690141,29.7087535211268,0.00731971830985915,0.1455,0.647112676056338,82.6414
201012,1141,21.9195830985916,25.4476577464789,30.2772366197183,0.00157042253521127,0.121564788732394,0.659959154929577,69.0487
201013,1225,22.0975873239437,25.3069309859155,29.5012549295775,0.0111380281690141,0.181546478873239,0.757738028169014,103.118
201014,1601,19.603676056338,23.0824436619718,27.3066394366197,0.0108169014084507,0.366711267605634,1.53491126760563,208.2941
201015,1420,19.0250661971831,22.1797098591549,26.3080873239437,0.0123,0.149978873239437,0.529501408450704,85.1917
201016,1636,20.4291535211268,24.2097309859155,29.3244929577465,6.05633802816902e-05,0.0185408450704225,0.0651605633802817,10.5269
201017,1783,20.4143352112676,23.478738028169,27.6548605633803,0.00977887323943662,0.128640845070423,0.498167605633803,73.0677
201018,1746,17.723323943662,22.4202563380282,28.2645746478873,0.000247887323943662,0.00941408450704225,0.0307507042253521,5.3489
201019,1958,18.4776478873239,21.5523056338028,25.6464873239437,0.0283802816901408,0.210074647887324,0.618254929577465,119.322
201020,1950,18.1166338028169,21.8672309859155,26.4713507042254,0.00153661971830986,0.0352422535211268,0.128360563380282,20.0161
201021,1653,18.6517915492958,21.6942225352113,25.8787690140845,0.00607887323943662,0.076443661971831,0.237488732394366,43.4175
201022,1391,17.2064042253521,19.9453605633803,23.622238028169,0.0106281690140845,0.0840225352112676,0.299383098591549,47.721
201023,1274,15.4494408450704,19.1957676056338,24.1521549295775,0.000333802816901408,0.0132774647887324,0.0446140845070423,7.5416
201024,1054,13.7432929577465,18.7245394366197,25.1613985915493,1.12676056338028e-05,0.00179014084507042,0.00764507042253521,1.0155
201025,901,16.1383211267606,20.5123295774648,26.0339746478873,0.000507042253521127,0.0237,0.0619507042253521,13.4658
201026,772,15.9351845070423,19.7210394366197,24.6285591549296,0.00046056338028169,0.0285070422535211,0.0891535211267606,16.1895
201027,776,16.6207971830986,20.4241887323944,25.1483267605634,0.00316478873239437,0.058756338028169,0.201869014084507,33.3738
201028,715,18.6660394366197,21.6050704225352,25.9939408450704,0.00333943661971831,0.0593042253521127,0.177721126760563,33.6855
201029,680,17.0035028169014,20.1262507042253,24.3745028169014,0.0056112676056338,0.0597732394366197,0.185428169014085,33.9516
201030,617,16.5937070422535,20.2249169014085,25.0455309859155,0.00124929577464789,0.043612676056338,0.14670985915493,24.7752
201031,769,15.8342591549296,20.3559901408451,26.0133211267606,0.0001,0.0122802816901408,0.0437760563380282,6.9717
201032,709,15.2984718309859,19.9479605633803,25.5949943661972,0.000904225352112676,0.0139464788732394,0.0453492957746479,7.9194
201033,570,13.6145887323944,17.4161211267606,22.1670211267606,0.00757183098591549,0.0545267605633803,0.161485915492958,30.972
201034,555,15.5283464788732,20.9347253521127,27.3870098591549,0,0.00680845070422535,0.0297915492957746,3.8696
201035,464,17.2656309859155,21.7765478873239,27.686385915493,2.3943661971831e-05,0.0112507042253521,0.0416985915492958,6.3929
201036,388,16.6733408450704,20.6875802816901,25.7021929577465,0.00136478873239437,0.0682718309859155,0.329667605633803,38.784
201037,468,16.9417183098592,21.5509676056338,27.5602028169014,3.38028169014084e-05,0.012743661971831,0.0581450704225352,7.2355
201038,390,17.9847408450704,21.5378,26.1758774647887,0.00410140845070423,0.0406,0.122167605633803,23.0648
201039,386,20.1537774647887,23.7542690140845,28.6461718309859,0.000369014084507042,0.12137323943662,0.635740845070423,68.9434
201040,318,19.9251535211268,23.2329464788732,27.5178056338028,0.000507042253521127,0.0757352112676056,0.381325352112676,43.0169
201041,347,17.5630464788732,20.3016183098592,23.7977901408451,0.0057887323943662,0.0487676056338028,0.131623943661972,27.6991
201042,374,18.6284169014084,22.254938028169,27.1788676056338,0.00263239436619718,0.0900492957746479,0.343453521126761,51.1485
201043,296,19.6513394366197,22.9838464788732,27.554385915493,0.00447887323943662,0.247005633802817,1.25519577464789,140.2958
