date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,1,1,1,6,26,50,75,93,109
2025-10-12,1,1,1,5,25,49,74,92,108
2025-10-19,1,1,1,1,21,45,70,88,104
2025-10-26,1,1,1,4,24,49,76,94,111
2025-11-02,1,1,1,1,18,42,68,85,102
2025-11-09,1,1,1,1,18,42,67,85,102
2025-11-16,1,1,1,1,13,36,61,78,94
2025-11-23,1,1,1,1,8,31,55,72,88
2025-11-30,1,1,1,1,10,33,58,75,91
2025-12-07,1,1,1,1,8,31,56,73,89
2025-12-14,1,1,1,1,7,30,55,72,88
2025-12-21,1,1,1,1,9,32,58,75,92
2026-01-04,1,1,1,4,27,54,84,105,125
2026-01-11,1,1,1,10,35,64,96,118,140
2026-01-18,1,1,1,11,36,66,99,121,143
2026-01-25,1,1,1,13,39,69,103,126,148
2026-02-01,1,1,6,27,55,90,128,154,179
2026-02-08,1,1,4,25,53,87,125,151,176
2026-02-15,1,1,6,27,56,91,130,157,182
2026-02-22,1,1,6,27,56,91,130,156,182
2026-03-01,1,1,7,28,57,93,133,160,186
2026-03-08,1,1,8,30,59,96,136,163,190
2026-03-15,1,1,2,23,51,85,123,150,175
2026-03-22,1,1,1,17,43,76,113,138,162
2026-03-29,1,1,1,18,46,80,116,142,167
2026-04-05,1,1,1,22,50,85,123,150,176
2026-04-12,1,1,1,14,40,73,109,133,157
2026-04-19,1,1,1,12,38,71,106,131,154
2026-04-26,1,1,1,7,32,62,96,120,142
2026-05-03,1,1,1,7,32,63,97,120,143
2026-05-10,1,1,1,9,34,66,100,124,148
2026-05-17,1,1,1,6,31,61,95,119,141
2026-05-24,1,1,1,2,26,55,88,111,133
2026-05-31,1,1,1,1,25,54,86,109,130
2026-06-07,1,1,1,3,28,58,91,114,136
2026-06-14,1,1,1,1,22,51,83,105,126
2026-06-21,1,1,1,1,23,52,84,106,128
2026-06-28,1,1,1,1,21,49,81,103,125
2026-07-05,1,1,1,1,25,55,88,111,133
2026-07-12,1,1,1,9,35,68,104,129,153
2026-07-19,1,1,1,8,34,67,102,127,151
2026-07-26,1,1,1,8,34,67,103,128,152
2026-08-02,1,1,1,12,39,72,109,135,160
2026-08-09,1,1,1,12,40,74,111,137,163
2026-08-16,1,1,1,10,37,70,107,133,158
2026-08-23,1,1,1,11,39,72,110,136,162
2026-08-30,1,1,1,8,34,67,103,128,153
2026-09-06,1,1,1,4,30,62,97,122,146
2026-09-13,1,1,1,5,30,62,98,123,147
2026-09-20,1,1,1,5,31,64,99,125,149
2026-09-27,1,1,1,3,29,61,96,121,145
2026-10-04,1,1,1,3,29,61,96,121,145
