date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2025-10-05,1,1,2,34,81,145,221,277,334
2025-10-12,1,1,1,28,73,134,206,261,315
2025-10-19,1,1,1,23,67,125,196,248,300
2025-10-26,1,1,1,32,78,141,216,271,328
2025-11-02,1,1,6,39,88,155,234,293,353
2025-11-09,1,1,13,48,100,171,255,318,381
2025-11-16,1,1,19,57,112,187,276,343,410
2025-11-23,1,6,24,63,121,199,292,361,431
2025-11-30,1,10,29,69,129,210,307,379,452
2025-12-07,1,5,23,62,119,196,288,357,426
2025-12-14,1,1,5,38,86,152,231,289,348
2025-12-21,1,1,3,35,83,148,225,283,341
2026-01-04,12,29,52,99,169,264,378,462,548
2026-01-11,28,48,74,128,209,318,448,545,643
2026-01-18,47,70,100,162,254,379,529,640,753
2026-01-25,63,88,121,190,293,431,597,720,845
2026-02-01,83,111,148,226,341,497,683,822,962
2026-02-08,75,102,137,212,322,471,649,782,915
2026-02-15,90,119,158,238,357,519,713,856,1002
2026-02-22,78,105,141,216,328,479,660,794,930
2026-03-01,85,114,151,230,347,504,694,834,976
2026-03-08,89,118,157,237,356,517,710,853,998
2026-03-15,93,123,162,244,366,530,727,874,1021
2026-03-22,74,101,136,211,320,469,647,779,912
2026-03-29,54,77,109,174,271,402,559,676,794
2026-04-05,57,81,113,179,278,411,571,690,810
2026-04-12,48,70,100,163,256,382,533,645,759
2026-04-19,34,54,81,138,222,336,473,574,676
2026-04-26,22,40,65,117,194,297,422,514,607
2026-05-03,26,45,71,124,203,310,439,534,631
2026-05-10,21,39,63,115,191,293,416,508,600
2026-05-17,8,25,47,93,161,253,363,446,528
2026-05-24,1,9,29,69,129,209,306,378,451
2026-05-31,1,2,21,58,114,190,281,349,417
2026-06-07,1,1,14,50,103,174,260,324,388
2026-06-14,1,1,12,47,99,170,254,317,381
2026-06-21,1,1,4,37,86,151,230,288,347
2026-06-28,1,1,4,37,86,151,230,288,347
2026-07-05,1,1,1,30,76,138,213,268,324
2026-07-12,1,1,1,29,74,136,210,265,320
2026-07-19,1,1,1,29,75,137,211,266,322
2026-07-26,1,1,1,30,76,139,214,270,326
2026-08-02,1,1,1,33,79,143,219,276,333
2026-08-09,1,1,3,36,84,149,227,285,343
2026-08-16,1,1,2,34,82,146,223,280,338
2026-08-23,1,1,1,33,80,143,220,276,334
2026-08-30,1,1,1,27,72,133,207,261,316
2026-09-06,1,1,1,24,68,127,199,252,305
2026-09-13,1,1,1,25,69,129,200,254,308
2026-09-20,1,1,1,21,64,122,191,243,295
2026-09-27,1,1,1,22,65,124,194,246,299
2026-10-04,1,1,1,18,60,117,185,236,287
