epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201401,31,-0,20.1287139062923,24.0191448723464,28.4695623907321,5.10360076143339,22.8322609257247,61.4725246997832,0.912966292294345,0.914913665736661,0.916473210277398,56.2736422238806,73.9092209704016,91.0348085871559,8.51007115959479,7
201402,31,-0,20.1955733093184,24.1078212601473,28.5930649276747,5.19519365030193,23.541691001711,63.1837328984053,0.913152156265853,0.915088266695914,0.916637082056947,53.9699226626122,72.6523003955875,90.2662905931726,8.60748109079129,7
201403,31,0,20.2437459617862,24.1691488479679,28.6647400732579,5.19000711284043,23.7771718958774,63.7190380257242,0.913326643006796,0.915255808054313,0.916804459445328,52.4882867329342,71.877274342061,89.7687914114618,8.62911948008586,7
201404,31,0,20.2683218480758,24.1972453973842,28.6820361369773,5.10099743666526,23.5984270268328,63.220361305532,0.913491356317904,0.915416452275106,0.916973179563729,51.7717133047416,71.5499583371506,89.5217851034365,8.58663798228484,7
201405,31,0,20.2643909525677,24.1862286699721,28.6424014283284,4.94112090939279,23.065179813186,61.8296239616208,0.913647899999907,0.915570361821536,0.917141079533341,51.7631812479288,71.6361679081847,89.5047457305096,8.49168825219458,7
201406,31,0,20.2270432596421,24.1302164273074,28.5432842568067,4.7233338186394,22.2371536735458,59.6887472177828,0.913797877853538,0.91571769915685,0.917305996475353,52.4056694323906,72.1017185824917,89.6971473540942,8.35592194462142,7
201407,31,0,20.1498552485306,24.0186274022186,28.3773212956071,4.46227887389415,21.1797250291482,56.9536223914489,0.91393796578447,0.915853951230919,0.917460403267769,53.8134989722259,72.9757255077673,90.1132622170514,8.18961397098836,7
201408,31,-0,20.0290139687138,23.8471207000369,28.141393894742,4.17097034542406,19.9492969617945,53.7526844547055,0.914081916415336,0.915989591789996,0.917612653502322,55.9063885265401,74.2255301064523,90.7293927686994,8.00029379856629,7
201409,31,-0,19.8598205835661,23.6096120070312,27.8311217408423,3.8652032587556,18.6328769010708,50.2890591132557,0.91422019723942,0.916116090368,0.917751921380836,58.2985346107563,75.7344684129691,91.4755942919636,7.80117453995956,7
201410,31,-0,19.6377984382221,23.3134971595416,27.4651189866654,3.54985798633743,17.2521800925789,46.6381325696285,0.91435349700272,0.916231830846303,0.917876120865714,60.4344182724223,77.2803388137965,92.2447650763818,7.62444180765743,7
201411,31,-0,19.3616604562197,22.9710420313359,27.0668272496385,3.22344186745471,15.8104646273914,42.8082707900374,0.914499072824134,0.916353812887857,0.918002599866255,61.8309872609398,78.6125341719132,92.9189974873671,7.49947201690317,7
201412,31,0,19.0336631072732,22.5970587568816,26.6614689968289,2.88988587008389,14.3310431747057,38.8690803368404,0.914663551449783,0.916488531806678,0.918138296481164,62.2325814511662,79.5139010321292,93.3916901775978,7.44665528797942,7
201413,31,0,18.6597449485619,22.2082692657175,26.274022586584,2.55171943885332,12.8277455475088,34.8561834517752,0.914856763832849,0.916646811685827,0.918294825746218,61.6403873964619,79.8027807225056,93.5612456119585,7.47698793237807,7
201414,31,0,18.2432119367149,21.8104888718021,25.9139906084368,2.21202925686553,11.3172294677306,30.8247209755492,0.915086406727969,0.916836951461236,0.918480855989722,60.3024577094729,79.4154626716794,93.384998063035,7.58876056984307,7
201415,31,0,17.7900434619744,21.4055868506957,25.5824453401641,1.87623298287856,9.81887234385318,26.8310696742231,0.915358382028566,0.917066232987874,0.918704080259648,58.6136851916648,78.431950324216,92.8975980901662,7.76936255465704,7
201416,31,0,17.3086360351051,20.9976225739029,25.2806321515623,1.54309708180134,8.3204770116528,22.8576210884458,0.915676156912843,0.917339552293729,0.918970166841567,56.8903770283328,77.0129204177771,92.1779623147325,8.0051857464026,7
201417,31,-0,16.8080334007613,20.581780213753,24.990235690956,1.21926025117801,6.8557921816736,18.9893395935987,0.916044309268898,0.917663424208936,0.919286285293571,55.3788016166981,75.428248719851,91.3506957678969,8.26443229130143,7
201418,31,-0,16.2970148453622,20.1542248296151,24.6928598908326,0.912503270483147,5.45680706784584,15.3053700749641,0.916459012497547,0.918035800402231,0.91965112478313,54.1559759620777,73.9575903524777,90.5491862305993,8.5177153951701,7
201419,31,-0,15.7837729063002,19.7149797053493,24.3755983717384,0.627418435639355,4.14261571965455,11.8529695743273,0.916916700834375,0.918454519608458,0.920063212211382,53.1724419120564,72.8181181453831,89.8832843983269,8.74303604087837,7
201420,31,-0,15.2775920925228,19.2738596320649,24.0414128029844,0.368697175956368,2.92972849673873,8.67457582248012,0.917406621653644,0.918910899657985,0.920515131810642,52.3400930083552,72.1230172438407,89.4258240054994,8.93199887259664,7
201421,31,0,14.7933971888597,18.8507350202255,23.7056724416775,0.13969554314213,1.83668728761009,5.81446030896923,0.917916355963272,0.919394346640092,0.920997832794671,51.6413178613859,71.8869049376482,89.2093249377068,9.08005593370414,7
201422,31,0,14.3466061327418,18.4700567126909,23.3933849129046,0,0.883323494177746,3.32308427282622,0.918428153950758,0.919888735159813,0.921496425147339,51.1132577305858,72.0139529931042,89.2161376717971,9.19193269810406,7
