epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201401,32,0,22.0931809596778,25.6208532105199,29.8895168160959,2.96774827267244,18.3874450202025,39.1062032880551,0.957002053781503,0.958760553911536,0.960189106053208,51.9775305589037,76.3248947385594,91.6294555203521,7.64225746004441,7
201402,32,-0,22.2116741878486,25.7785658928991,30.0846829268224,3.06156831762092,18.8439605232295,35.5929346325588,0.957217071303747,0.958950696070305,0.960350354686024,50.5965110346253,74.4638830784746,91.3471392166443,7.69175922624794,7
201403,32,-0,22.2943901996606,25.8807555453908,30.2162829352345,3.10724682596536,19.0383117767731,34.3250933285591,0.957394864960573,0.959113352555702,0.960504394622072,50.227124121284,73.2858653574773,91.3023737508065,7.73308977315024,7
201404,32,-0,22.3390749506723,25.9261148581408,30.2812865353665,3.11006918358536,18.9984773169851,34.8683560552377,0.95754162990428,0.959253099045227,0.960652070631031,50.7078401465003,72.7559803946805,91.4577553406107,7.76224242857953,7
201405,32,0,22.3434743964423,25.9133365212949,30.2766634212527,3.0753207763605,18.7524356800174,36.7883994917761,0.957663561287163,0.959374511216378,0.96079422748258,51.8771294378945,72.8393670091969,91.775880203829,7.77521052036399,7
201406,32,0,22.3053344925291,25.841113224999,30.1993832869275,3.00828699017039,18.3281654020219,39.650900317356,0.95776685426152,0.959482164746654,0.960931709946399,53.5734623230871,73.5011640201392,92.2193445582333,7.76798737633185,7
201407,32,0,22.2223854058175,25.7070252587725,30.0442422617194,2.91314715526026,17.7432755626337,42.9042313078962,0.957853087253526,0.959576218101875,0.961059875070137,55.6367788613793,74.9067781719362,92.7572096352589,7.73353466911408,7
201408,32,0,22.0892551348014,25.5062217153988,29.8035195682316,2.7947240893368,17.0369381176871,46.2775692420249,0.957943091740568,0.959674028654898,0.961193295742913,57.9130308786504,76.9234020368666,93.3516746355029,7.66869055943391,7
201409,32,0,21.9067460787492,25.2407164088531,29.4783145418219,2.6665453287833,16.269535046021,49.3869831885957,0.958027058829333,0.959767197001093,0.96131945237446,60.2168849820118,79.1718118797017,93.9445322100434,7.56886590220355,7
201410,32,-0,21.674031003123,24.9165862262059,29.0784355239438,2.53439835886561,15.4645664258688,51.7786485159679,0.958108034366117,0.959856363389284,0.961436842687968,62.3215455402916,81.157447153275,94.4782835364113,7.43897071232929,7
201411,32,-0,21.3923407342956,24.5413013611556,28.6139994585152,2.39789506066268,14.6335014832636,53.0361138700203,0.958208280863707,0.959962488580797,0.961565322307033,64.0776488002683,82.5032916572221,94.9084724936535,7.28395514501455,7
201412,32,-0,21.0671799765889,24.1279525676039,28.1046466599956,2.25602230929416,13.7788406484408,52.7960444210009,0.958335744808183,0.96009300210191,0.961712749444441,65.3375778868435,83.0406915547753,95.1990307944489,7.11613833071446,7
