epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,41,110,20.6539223061221,23.6332443451596,27.334604136418,2.02456716349089,15.8855035764315,71.912601340516,0.932005889772432,0.934282522174192,0.935704354386591,72.4781416190304,83.2366865083344,93.1627161635365,6.87887055386741,7
201002,41,109,20.8921529533748,23.9135761201892,27.6642675527915,2.02056144704383,15.7978009274792,71.6083839007172,0.932053361734689,0.934324984522336,0.935738749228712,67.8106472190312,82.4832124952208,93.2310523692258,6.95939899743391,7
201003,41,172,21.0673932360746,24.1350933126427,27.931945259872,2.01771153309279,15.731238647935,70.9589433625529,0.932174667423176,0.934441056342549,0.935835546832677,65.2902672274351,81.9890326951198,93.278045735122,7.0371193709004,7
201004,41,296,21.1728990957886,24.2892519559914,28.128309693432,2.01619037607907,15.6852135161945,70.0134459428177,0.932361659717147,0.934619997228774,0.935988449999869,64.4525770489967,81.7136349868182,93.2957634714066,7.11001383571313,7
201005,41,479,21.2019264740843,24.3675080837062,28.244033289244,2.01617093044394,15.6591223106533,68.821057858306,0.932606191495858,0.934851066774952,0.936191161531671,64.8331520884706,81.6165072491025,93.2762727882608,7.17606455331835,7
201006,41,719,21.1477313125287,24.3613177292584,28.2697884830804,2.01782615062867,15.652361809707,67.4309453258127,0.932900115638562,0.935123524575027,0.93643738422947,65.9675677506114,81.6571373607594,93.2116408958661,7.23325368516232,7
201007,41,1028,20.9988294812538,24.2601735436862,28.1961197012357,2.02181021682965,15.661761163333,65.881677521133,0.933230390404919,0.935417550577308,0.936717398397472,67.1540323001894,81.948219100343,93.0822580551122,7.28399837527078,7
201008,41,1404,20.7456566488601,24.0429932705039,27.9928120615905,2.02816008442046,15.7057854442046,64.3954555754509,0.933599822573669,0.935740310497718,0.937031966719835,68.3172928719743,82.3400958568455,92.8926734197888,7.30769266127187,7
201009,41,1826,20.3891464617285,23.716478353648,27.6731192632027,2.03612480600462,15.760750126683,62.8082330688428,0.933992450115868,0.93607106288546,0.937370106061705,68.5940271051627,82.4774040424291,92.6327342150397,7.31871843912213,7
201010,41,2267,19.9359597612534,23.2863448649921,27.2440045588929,2.04611592218051,15.8169170056583,61.0113332712612,0.934403012650687,0.936401841129591,0.937728314589878,67.5080960842839,82.0329442770396,92.2918588737808,7.31815761426415,7
201011,41,2681,19.4021335670664,22.7716737128031,26.7299163102787,2.05490106434161,15.8550289781631,58.8634843192483,0.934831244415062,0.936738293769281,0.938107066633004,65.0681655563834,80.8431581526681,91.8826894817986,7.31611170643615,7
201012,41,3025,18.8035032012382,22.1843086456299,26.1419925290753,2.06252303231019,15.8840681692703,56.4988574565161,0.935270262370011,0.937074720683462,0.938499595613994,61.9534599681886,79.1326133321048,91.4703797710475,7.30896168630174,7
201013,41,3256,18.1581456521188,21.5411303925468,25.4981741184449,2.06970552245766,15.9075687040201,53.9261485197105,0.935716797340343,0.937412848791143,0.938903124086904,59.1201963289783,77.3980589782022,91.119729285123,7.29682530194036,7
201014,41,3343,17.4848493594688,20.8621941661121,24.8209674707508,2.07533563389036,15.9197232629145,51.1389043353055,0.936164984829944,0.937752181180081,0.939312255316089,57.4780341668314,76.2511635766369,90.8751338734385,7.28359390654176,7
201015,41,3263,16.7995688751913,20.1660102476345,24.132942447483,2.07868169506002,15.9177984032129,48.1625985147302,0.93661053902499,0.938094864569953,0.939724343299368,57.5585031397085,76.1860647941759,90.7730108839853,7.27584006516395,7
201016,41,3018,16.1227592789786,19.4754178787607,23.4595382094956,2.07966460357618,15.904420655281,45.0402917632865,0.937047359227073,0.938439134513011,0.940133802435685,59.3377701480643,77.3419769677269,90.8260736606001,7.27873447903877,7
201017,41,2634,15.4747315919561,18.8103525677354,22.8211255282089,2.07851163716692,15.8840105986155,41.8832113834445,0.937473401689484,0.938790412349671,0.940540366768625,62.2415325625534,79.39149694508,91.0135657756757,7.29168376417947,7
201018,41,2159,14.8721099578867,18.1895112962871,22.2376565864112,2.07541203266838,15.8570862622161,38.7425791831285,0.937884301556715,0.93914830654789,0.940940083787852,65.2791953364663,81.603023713018,91.2882437309448,7.31745904123662,7
201019,41,1648,14.3246725962148,17.6281571629446,21.7282150650537,2.06982201847764,15.8154356118419,35.6020407963732,0.938278820817956,0.939517601332669,0.941331666964805,67.3748203243235,83.1223124811681,91.5692597756536,7.3652186970854,7
201020,41,1156,13.8416254074824,17.1394992317333,21.3078673162137,2.06256798595745,15.7644615673433,32.5596424109539,0.938651376730867,0.939894333638282,0.941709856781688,67.8140225717297,83.3815192012753,91.7794716836584,7.43989402371128,7
201021,41,730,13.4305054844618,16.7352197054699,20.9898827572453,2.05417316985327,15.7082640345583,29.6912405241445,0.938994180294056,0.940269274205643,0.942066799551672,66.4833212424707,82.3361176321885,91.8635377374197,7.54616829092412,7
201022,41,402,13.0975549138378,16.4246725902364,20.7833962250627,2.04516687389628,15.6532136289221,27.1165652950079,0.939297886247856,0.940628945864475,0.942392660642163,63.8944796261445,80.4478660769814,91.7833559060576,7.68557948894811,7
201023,41,187,12.8457880160189,16.211531526657,20.6888630433311,2.03656393243735,15.6028418013578,24.9024411977564,0.939554704160737,0.940960607953897,0.942679153700283,60.9697085254654,78.4480618611921,91.5162904081881,7.85373576647896,6
201024,41,73,12.6701960670107,16.0897912314294,20.6946452534309,2.02925486064717,15.5628599829915,23.1181942661254,0.939757961191233,0.941253372415007,0.942919052128237,58.6870588212542,77.006467410202,91.0515644596619,8.04290519569244,6
201025,41,34,12.5637297953925,16.0521506168317,20.7896637575015,2.02274081113651,15.5323736421026,21.8082562595436,0.939902444782392,0.941497418577647,0.943106589118211,57.685429955542,76.459178545215,90.3874421369071,8.24851148025647,7
201026,41,38,12.5247477614703,16.0961374140636,20.9677719639356,2.01711056788548,15.511184604052,20.9870906674298,0.939983103522523,0.941681326296047,0.943235697338471,58.0346810859224,76.7126633782259,89.5357355428128,8.46542364444633,7
201027,41,57,12.5497902731757,16.2158033961702,21.2184229295201,2.0119065108553,15.4961903805849,20.6586396561125,0.939997583958231,0.941797973740623,0.943303105496638,59.2110423607164,77.3200620841554,88.5210701364045,8.6866204577714,7
201028,41,72,12.633490900674,16.4032429825901,21.5296432488421,2.00739493102691,15.4862848226781,20.8164656547015,0.9399444512023,0.941841369599697,0.943306080674101,60.2974685514405,77.6690273823453,87.3777253911861,8.90657780540936,7
201029,41,76,12.7683198949523,16.6493455844778,21.8908040174368,2.00328598995118,15.4765668525481,21.4082615719418,0.939823163622723,0.941806894416528,0.943242154421635,60.3412953417792,77.2134981522625,86.1566339482192,9.12404101884734,7
201030,41,65,12.9514751153494,16.9480085322854,22.2931547447155,1.99998070082708,15.4702231385437,22.446671578526,0.939628490638326,0.941683264891122,0.943105581872992,58.7504758244057,75.6613662925924,84.9189173503392,9.33484947965623,7
201031,41,46,13.1767587299922,17.2884638994666,22.7224289636611,1.99773918019639,15.4677281744451,23.9092933881412,0.939362377312912,0.94147099587839,0.942897153374991,55.5612604779039,73.098966775407,83.7550218785969,9.53239913926398,7
201032,41,25,13.4353187760621,17.6575536221026,23.1624020060387,1.99610295659273,15.4671653450101,25.7611211591341,0.939029150781069,0.941175622326625,0.942620597834888,51.4260686116641,69.9612355319542,82.7564926892153,9.71023560184978,7
201033,41,9,13.7174207844184,18.0400705082891,23.5936249779807,1.99618467580047,15.4746290396901,28.0161862219049,0.938632050413701,0.940799941643423,0.942278665632328,47.4102498955185,66.932011360205,82.005775008966,9.85913126909886,7
201034,41,4,14.0095798687846,18.4182005585967,23.995607390654,1.99849584826334,15.4928366461095,30.6624718873248,0.938178535936443,0.940353881918067,0.941877994476083,44.6120551109867,64.7596447869889,81.5726255757017,9.9719039159669,6
201035,41,9,14.3025127072068,18.7798285546515,24.3557311777444,2.00282033589083,15.5219558098376,33.6788445529986,0.937677127490675,0.939847704676496,0.941425616409889,43.761665931708,64.0119415168473,81.4994279378059,10.044466146437,7
201036,41,22,14.5875412383138,19.1152528681286,24.6658340560078,2.00795946415975,15.5571270380657,36.9874315337715,0.937139373702131,0.939296453706484,0.940932023324661,44.9520589892236,64.8472191702983,81.7863622390119,10.076219656302,7
201037,41,37,14.859231363913,19.4192409699549,24.9236818425435,2.01249270804243,15.5896741042254,40.4675636991764,0.936577374038538,0.938715797126349,0.940408398793622,47.6416892266494,66.9477045263006,82.3968373401028,10.0689164941881,7
201038,41,48,15.116135828002,19.6907084182368,25.1315656841656,2.01633405185305,15.6189768589745,44.0433072417422,0.935999938561406,0.938114859909928,0.939862656922575,50.8785134881614,69.6228996272599,83.2739794515908,10.0252696882011,7
201039,41,52,15.3609617596148,19.9330323575895,25.2965218527133,2.01890342769915,15.6425730019764,47.6167245767653,0.93541648094685,0.93750333869035,0.939303230013985,53.6539918774598,72.053485816974,84.3394831352768,9.94895966939723,7
201040,41,48,15.6020664734675,20.154542867538,25.4295878653116,2.02015129986421,15.6597668442264,51.1237586496854,0.934834143399125,0.936887500206778,0.938737196314588,55.2702695863405,73.6084650906347,85.5103113420847,9.84202550721389,7
201041,41,40,15.8452676758839,20.3598868619747,25.5367408895315,2.02032455120783,15.6707405341849,54.5004338362775,0.934263749180617,0.936280332517496,0.938175494466063,55.58871134726,74.103017445101,86.721711299202,9.70460256786828,7
