epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,31,2265,20.3401138382881,24.1032387008328,28.5630399573191,5.14438586809274,22.4165010203131,59.6684243100548,0.912928989627386,0.914877005603644,0.916441634785582,56.8441220262484,75.1387611187999,91.6476935795907,8.66875964488973,7
201002,31,2861,20.3588764108634,24.1982917866097,28.7280136790737,5.15525959136909,22.9158101959376,60.6647820690142,0.913114419101853,0.915051450479897,0.916601424216346,54.1154151355463,72.7905035335035,90.2348575651439,8.73560922560315,7
201003,31,3625,20.3393432085304,24.2644388797309,28.815291789365,5.02543237243844,22.7718181188889,60.2017730296234,0.913290914059315,0.915220900441453,0.916767554987149,52.0179860921558,71.0794525772376,89.2565606879343,8.72325406661037,7
201004,31,4537,20.2863238929563,24.2949326259582,28.827174544699,4.78260531212951,22.0969827261567,58.5287109776848,0.91345968350435,0.915385220027157,0.916937560277213,50.6395334857468,70.0370997600316,88.6973525168951,8.6455763283372,7
201005,31,5575,20.2046281258085,24.2830256710536,28.7659622015818,4.45447951127104,21.0037619547303,55.8949096990002,0.913621936441535,0.915544273775853,0.917108973265761,50.0677559059891,69.6949365919149,88.5417826209599,8.51645817120943,7
201006,31,6718,20.0990655687544,24.2219706607791,28.6339550165195,4.06875607069176,19.6046137415991,52.5496829793719,0.913778881875451,0.915697926226384,0.917279327132013,50.3903519425527,70.084454582917,88.7744005690618,8.34978175565284,7
201007,31,7964,19.9800134379057,24.0978040512262,28.4287238534887,3.65686327721246,18.0211661144263,48.7647732258455,0.913926945155011,0.915841648114818,0.917441225800342,52.2147318352785,71.6112221816389,89.5256775357274,8.15846087275229,7
201008,31,9282,19.8539703987647,23.9082212666935,28.15267531312,3.24603770821422,16.3564893314055,44.7609253487442,0.914079612610072,0.915985476569013,0.917602475699921,55.4124450561912,74.1403083809511,90.7261773694284,7.9540741663095,7
201009,31,10641,19.7170435855981,23.6460427851328,27.8074996480419,2.87092792555257,14.7838770587669,40.9193175580605,0.914226305491108,0.916120032891757,0.917751218128434,59.2991428287696,77.1535214259003,92.1143622636261,7.74992466813579,7
201010,31,12008,19.5577768782925,23.3210570283609,27.4163600199614,2.54697124473262,13.3725682796902,37.4138594605644,0.914366600930321,0.916242688677706,0.917884162767654,62.7357456101832,79.8325215172412,93.3340394534034,7.57812109221312,7
201011,31,13269,19.3616223018656,22.9513524434308,27.0057087366663,2.27703637159074,12.1484775490159,34.2950105007053,0.914516889293947,0.916369502052011,0.918017285232971,64.6409511700495,81.3879489851983,94.0646350901439,7.46709806135558,7
201012,31,14305,19.1142259300037,22.5584392550866,26.6016032159925,2.06316320335508,11.130572340869,31.6214692665571,0.914683340531767,0.916506412049266,0.918156690309375,64.4362237560034,81.3890382781852,94.1391627448415,7.43527675899244,7
201013,31,15039,18.8042252814495,22.1625666810409,26.2255406945817,1.89955446772151,10.3010825267333,29.3594018229952,0.914876315052472,0.916664757417502,0.91831441075868,62.2642689593431,79.9058984655459,93.5755885373624,7.48970080210054,7
201014,31,15390,18.4191785212499,21.7683999846182,25.8822183456417,1.77658128770077,9.62534063361218,27.4524459595133,0.915103657904469,0.916852950565572,0.918499171058909,58.963992368371,77.5429052245725,92.6060769743415,7.62395948783424,7
201015,31,15257,17.9560642863202,21.3734077539746,25.56770687676,1.68496355344553,9.05996321540264,25.8163262879815,0.915371452053177,0.917078437325722,0.918718862489016,55.7405068085439,75.2038305274996,91.5885789561442,7.82107433510724,7
201016,31,14568,17.4244437092903,20.9781164549903,25.2805295855111,1.60438767993223,8.51091146027754,24.2413443728546,0.915684053318277,0.917346933544006,0.91898004693859,53.5711598471439,73.6456702455289,90.8255617111783,8.06501742370601,7
201017,31,13339,16.844166328492,20.5732175435447,25.0017169074865,1.52604915630309,7.95354534006695,22.6632939407983,0.916046581459824,0.917665509024705,0.919290577163688,52.9492572591399,73.2554601895924,90.472155760414,8.32305976066496,7
201018,31,11643,16.2414701183792,20.1512064843658,24.7131019092771,1.44486472114729,7.37539200257013,21.037617448978,0.916455648329195,0.918032504916639,0.919649608026,53.632676535232,73.86288122449,90.4764474941987,8.56671541326479,7
201019,31,9636,15.6449215489246,19.7109478492889,24.4025229139373,1.35303332648426,6.7551218326397,19.2944574662471,0.916908628254492,0.918446717055341,0.920056696780654,54.7907355178575,74.8386199611612,90.6210659244864,8.77670915259288,7
201020,31,7522,15.0829991201876,19.265185155796,24.0736691131365,1.24385275778813,6.07209126408796,17.3690295666771,0.917395031138843,0.918899721514514,0.920504773766868,55.4194999713992,75.4125891822451,90.6480277858045,8.94852045225228,7
201021,31,5478,14.5861648756394,18.8407606210717,23.7422838150865,1.11076478217263,5.31551044949183,15.223548850966,0.91790281762823,0.919381320962122,0.920985224493603,54.8716625405097,75.0779519796956,90.4016566707993,9.08105886302553,7
201022,31,3680,14.1759835972632,18.4684357632642,23.4325063506993,0.951050228676098,4.48427251892156,12.8571525378164,0.918414449902953,0.919875633570568,0.921483450437681,53.1199833290605,73.8075752161115,89.8960271594049,9.18124150560678,7
201023,31,2269,13.8612514704829,18.1724532718974,23.1680030783952,0.764570992479671,3.58426595767232,10.2940827660085,0.918910330247393,0.920364311486797,0.921981818664808,50.7325343800984,72.0398177226382,89.292593008379,9.25819295761394,7
201024,31,1289,13.6374018082842,17.9672718707484,22.9715961084422,0.555163885605659,2.63466696963575,7.59990488325059,0.91936903040144,0.920826533245462,0.922459457014418,48.543039916955,70.4279477559885,88.8052206033564,9.32619386277338,7
201025,31,695,13.4896098782967,17.8560333407209,22.8623397688495,0.330589460605048,1.66673276133425,4.87117707142552,0.919770624074978,0.921242405949049,0.922896435226573,47.2184692593843,69.4940639083619,88.5783617869701,9.40246647810446,7
201026,31,401,13.3997010208457,17.8358509295468,22.8582687682854,0.100323547210861,0.714192804548302,2.20810676586622,0.920096924860508,0.921593460256043,0.923273880693217,46.8921603850711,69.3296623086942,88.5851271260119,9.50765212941828,7
201027,31,302,13.3502506359036,17.8949084582476,22.9668813275746,0,0,0,0.920333888724955,0.921864487113125,0.923575950233205,47.1407834287593,69.5625261162128,88.6262026472806,9.65657912964783,7
