epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,29,539,22.036761934892,25.3724563816349,30.2543642684074,1.8169623708596,7.79990880826253,20.252960519257,0.948351631399655,0.95033785310592,0.95207002749542,49.0228149827893,71.6921437154247,90.9310716451074,8.81232035036465,7
201002,29,566,22.1588138699048,25.7128436172167,30.7052898621051,1.92376957387354,7.60785573504361,20.2438573002888,0.948474668191762,0.950440141563952,0.952148036931579,46.8561513728759,69.6555736738857,89.5391618919213,8.9208277927906,7
201003,29,604,22.2558224431091,25.9793711121674,31.0275866456011,2.02383993993031,7.97600923803505,21.4651993508019,0.948588912026922,0.950541185792661,0.952236136595683,45.5849534819976,68.4193042066266,88.7071087558894,8.95428775661906,7
201004,29,657,22.3270246091574,26.1705898032745,31.2246343083474,2.11426113353479,8.77722232632437,23.6203494340283,0.948694013578931,0.950639754126682,0.952331565999349,45.1350243976034,67.9072323162611,88.3598728096416,8.9192408228131,7
201005,29,731,22.3716573227024,26.2850506273252,31.2998125397961,2.19212081919187,9.88434800899908,26.4126703131998,0.948789623521584,0.950734614900648,0.952431564654196,45.4321672071426,68.0432550054027,88.4224146258077,8.82222757233579,7
201006,29,828,22.3889575383966,26.3213045211068,31.2565010293991,2.25450666140644,11.1702392951467,29.5455247515484,0.948875392528676,0.950824536449191,0.952533372071841,46.4021849980641,68.751269276665,88.8196947770177,8.6697885861502,7
201007,29,985,22.3751698524172,26.2695554896433,31.0868804760407,2.29730797203041,12.4964006719411,32.6866497403533,0.948945880889424,0.950904030677889,0.952629821822226,48.0335142095849,70.0026496943618,89.4731573782986,8.46307230446186,7
201008,29,1168,22.3294013615433,26.1217451343026,30.7864141680834,2.31336740200555,13.730161635607,35.5163991273907,0.949009165145432,0.950978358258629,0.952725550057292,50.2871087874342,71.7621037078982,90.3619558691594,8.20989155195853,7
201009,29,1355,22.2569071262567,25.898340475375,30.3854051485728,2.30934958823332,14.7531423184383,37.7911507353298,0.94905954269374,0.951043177501664,0.952813050456349,52.9442371017182,73.8145973766168,91.331122366869,7.92116990709916,7
201010,29,1525,22.1642009506274,25.6252225416748,29.9242721631862,2.28665718292464,15.44527017071,39.2655727717999,0.949095119195359,0.951094070361159,0.952886539855955,55.7424406074614,75.9081455935292,92.2305475206539,7.61483284020845,7
201011,29,1656,22.0568969013468,25.3280424290067,29.4461831831621,2.24459929865381,15.6950265377275,39.7086335909081,0.949134029452569,0.951145285556285,0.952958658990792,58.3898206172827,77.7917723061569,92.9451246381992,7.31606099368989,7
201012,29,1730,21.9402705384502,25.0352018600023,28.9963411667787,2.18304919183185,15.4374028603935,38.9851869161981,0.949187773398313,0.951207225595257,0.95303926936489,60.5786950988431,79.2393492936195,93.4236945000711,7.05497558829458,7
201013,29,1754,21.8192712419893,24.7725204543998,28.6146821186845,2.10376889513239,14.6795450262023,37.1231831345568,0.949272708116474,0.951294856000326,0.95314256765211,62.0396450840332,80.0797351700757,93.6438179379957,6.85920843411161,7
201014,29,1758,21.6948496412005,24.550253043695,28.31684721335,2.01058646286777,13.4966659757753,34.3115415848869,0.949402098509692,0.951419162426975,0.953278203823786,62.6504826533425,80.2700728835469,93.6207809580368,6.74127995235393,7
201015,29,1780,21.5653934140614,24.3701137631163,28.1044895575066,1.90883999261308,12.0164607236419,30.8473763915015,0.949586618491862,0.951589851190382,0.953454815894389,62.4193686499304,79.8690268354294,93.3919161820252,6.70308493209435,7
201016,29,1849,21.4232866367325,24.2219066092522,27.9631499130626,1.80032752917859,10.3765256749222,27.0362890813188,0.94983447096784,0.951814074494133,0.953679228513717,61.4467119098371,78.9809589923824,92.9832216083629,6.73732520854607,7
