epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,17,277,22.4833959701361,25.248917457415,29.1574107465412,5.32347654198683,31.3340559951043,73.9141012790754,0.961347614742777,0.963727742959661,0.965915046091069,63.5228926060207,80.1254928136645,93.3783861640882,7.22000722765344,7
201002,17,297,22.6765119420006,25.6603353308182,29.5784330356027,5.68487879236526,32.421772906635,72.0326692996238,0.961422505817876,0.963795559689104,0.965742358344341,63.1285332271399,80.2200136154521,93.903056196027,7.2615595544772,7
201003,17,319,22.8399929984934,25.9883442302164,29.8956293994451,5.92417340616205,33.1102433936477,71.4981245858468,0.961499588393674,0.963873974390242,0.96571013022358,63.3401355602634,80.6692406296883,94.4922431542673,7.22259982314879,7
201004,17,342,22.9738278326012,26.234266320356,30.1151786372305,6.05758092539231,33.4340800785792,72.0397775527721,0.961577381853781,0.963959313328387,0.965783608639424,63.9968084797307,81.3572758728521,95.0867593981618,7.12414923443476,7
201005,17,366,23.0780051373107,26.3994237659836,30.2432595481211,6.10132189207118,33.4278955838663,73.3869386154274,0.961654405581807,0.964047902768847,0.965928040502507,64.9376608598812,82.1682213614228,95.6274172870636,6.98722898910163,7
201006,17,388,23.1525136056086,26.4851387318454,30.2860509312789,6.07161684821377,33.1263025319458,75.2689181888403,0.961729178961362,0.964136068976934,0.966108672723463,66.0018015750547,82.9861791118794,96.0550291803255,6.83286028791594,7
201007,17,408,23.1948422700744,26.4754563914053,30.2308504218742,5.99632010231743,32.5914045184469,77.5772035477436,0.961796199795465,0.964214985682483,0.966252473219975,66.9970132556599,83.6566185181431,96.2625513853646,6.6843495198933,7
201008,17,426,23.1999002343703,26.3669324787887,30.0821279094924,5.87962052149073,31.8162145978577,79.9613808166137,0.96185929295804,0.964288411053446,0.966363454618528,67.7547605066667,84.051776545423,96.1840932149356,6.56873021684401,7
201009,17,440,23.1781027908613,26.1967202152118,29.8809440596121,5.73839468475171,30.8530658101327,81.9469307564098,0.961916804182793,0.964351779605472,0.966414992783078,68.1601837582173,84.1335555206561,95.8608878115911,6.49595605894857,7
201010,17,449,23.1385462182167,26.0176894737633,29.691278931311,5.58351293671292,29.7150593196033,82.8024474017357,0.961963800429846,0.964398296089718,0.966407992520517,68.0865194300519,83.8789335850043,95.3765973160755,6.48689644082113,7
201011,17,452,23.096217058224,25.8950949605423,29.5806558090382,5.39144666385164,28.3486767897732,81.7009004868381,0.962011266759195,0.96443511749796,0.966384449626432,67.4376252122361,83.2484866206601,94.7710465569846,6.5546085439195,7
201012,17,448,23.060017328082,25.8686931686174,29.5923431630734,5.14348403654572,26.7507437289694,78.2388524100778,0.962067981073853,0.964472259209838,0.966396827967811,66.2275133996294,82.2787827848229,94.1078357465925,6.69794932478355,7
201013,17,438,23.0417380056307,25.9644635063274,29.7537681419195,4.8201442147888,24.9083575200837,72.2615068758276,0.962144681036337,0.964520675454505,0.966479406696317,64.4973495574485,80.9818652292436,93.383802504406,6.91143102611921,7
201014,17,424,23.0494207956744,26.1766766070317,30.0535327158701,4.42042321172475,22.851441701083,64.0503458989841,0.962249660591654,0.964589199904934,0.96662883475739,62.3425935221061,79.3778415189074,92.5492017210127,7.17693110384946,7
201015,17,405,23.0883430345682,26.4746227913292,30.4516434520422,3.95365566419115,20.6205472650484,54.2182059146225,0.962390366531432,0.964686089237185,0.966811209574701,59.8870402301207,77.4899837326081,91.5226164936407,7.46897756959326,7
201016,17,380,23.1574439663645,26.8137414865454,30.8958925336431,3.44052384483378,18.2576917540352,43.5595384501614,0.962568993930468,0.964813924132436,0.966980285324997,57.2219425253221,75.3085973204737,90.1875190147389,7.76426065767402,7
201017,17,349,23.2494206519186,27.1455718903318,31.3330018093768,2.91267570517513,15.8188855255815,32.9532973802509,0.962784861954979,0.964973826090102,0.967111032814944,54.4252889720693,72.8269156399421,88.4438726717776,8.04313594997912,7
201018,17,315,23.3497317878983,27.4248463025596,31.7145875566062,2.40307677414932,13.3680801321954,23.2412950390453,0.963037004024762,0.965166699543651,0.967215442307215,51.5746070969108,70.0682674656368,86.2408362668553,8.28844752793833,7
201019,17,276,23.4407367527046,27.6262122421978,32.015360553026,1.93675886815041,10.9557526527453,15.0523597474173,0.963319985835598,0.965388605548024,0.967333609820203,48.7156717538644,67.0683131221989,83.5816571563629,8.49447069915926,7
201020,17,236,23.5015826557264,27.7437911734705,32.2314095679454,1.52049718331407,8.61286428799953,8.70568155026845,0.963626498962944,0.965633943718828,0.967512246905703,45.8851854074535,63.8977919964597,80.5465498525733,8.66675230980013,7
201021,17,196,23.5136845492446,27.789128736498,32.3749861014603,1.14927167106644,6.36694210701527,4.25362819424268,0.963947694445443,0.965895718561819,0.967776925377445,43.131861840072,60.6692388978631,77.2869487696737,8.81759039112666,7
201022,17,160,23.463108603261,27.7796790976141,32.4627592961455,0.812536140318046,4.24320402581954,1.53437427567261,0.964271725247136,0.966164515036764,0.968112385903013,40.519915675012,57.5245074284854,73.9989121062872,8.962480503089,7
201023,17,128,23.3420744674921,27.7293634343905,32.5068978811778,0.503938783981555,2.27530803766349,0.250370083394705,0.964584337602117,0.966428172551198,0.968466363164131,38.1303097001172,54.6090563440423,70.8757376726556,9.11666783835012,7
201024,17,102,23.1524647903059,27.6486351942605,32.5157189821519,0.222538004399527,0.49585605926538,0.0147494177453936,0.964870631758987,0.966673859131515,0.968775131144554,36.0380614300421,52.0477256945049,68.0818727581695,9.29315317235146,3
201025,17,82,22.9063955633126,27.544207315754,32.4953572494058,0,0,0.392000645171858,0.965117026661719,0.96688976875083,0.968995044550666,34.2764553391989,49.8905346084559,65.6875216185829,9.50088676199019,7
201026,17,67,22.6249418817861,27.4230006357669,32.4568939903083,0,0,0.935784682272905,0.965310211349647,0.967063257232155,0.969118811193975,32.796785902674,48.0772838562637,63.642118820883,9.74792896087915,3
201027,17,55,22.3366738870998,27.2963583037547,32.4180309678373,0,0,1.289021449343,0.965439817035782,0.96718435056339,0.969176562174153,31.5111823924375,46.4819012433573,61.8138277146777,10.0348153453221,3
201028,17,46,22.0772418799524,27.1871533075026,32.4091161426283,0,0,1.17752634901884,0.965500541956064,0.967247552534267,0.969215099148961,30.2949288249772,44.9351981079177,60.0265936554023,10.3538696427149,7
201029,17,36,21.8851680389802,27.1310478586788,32.4720472064338,0,0,0.44370366584319,0.965486766953664,0.967246500279385,0.969262999137737,29.010555822224,43.2684788729599,58.1193710920444,10.6926894555478,4
201030,17,27,21.795230570551,27.1686399286618,32.6488810905878,0,0,0,0.965394629477795,0.967176257549454,0.969313164641194,27.5580180712997,41.3757412844651,56.0101737354641,11.0343194477043,2
201031,17,18,21.8343732279085,27.335977119042,32.9687882617485,0,0,0,0.965224987009613,0.96703623142218,0.969326813407586,25.9213933797862,39.262467353728,53.7371768034296,11.355004299642,0
201032,17,13,22.013900921882,27.6502910786217,33.4354864449687,0,0,0,0.964982174363158,0.966829087289761,0.969251659127577,24.1885265053963,37.0656083585434,51.4754471802351,11.6280551361442,0
201033,17,10,22.3237482486288,28.1004821102749,34.0194708942182,0,0,0,0.964672131416022,0.966559169656193,0.969049122272833,22.5505755323518,35.0505593872367,49.5319669834934,11.8295734072207,3
201034,17,12,22.7339236622418,28.6432394184275,34.6549756119878,0,0,0,0.964305170020592,0.96623495296675,0.968719085128854,21.2869482718834,33.57759159831,48.297985409769,11.93825292077,4
201035,17,15,23.1968681026061,29.2055441120074,35.2478524956676,0,0,0,0.96389498985838,0.96586840143688,0.968302175607545,20.71993952159,33.0387413920895,48.1682968181666,11.9372590413404,4
201036,17,20,23.6562009306437,29.699860891095,35.6966576734945,0.0597826205412494,0.688856821066996,0,0.963457230515359,0.96547339311443,0.967862009956435,21.1432773398616,33.7659660056689,49.4471158077942,11.8178578741983,4
201037,17,23,24.055345865231,30.039881320575,35.9105120944877,0.250096553092765,2.55558695773877,0,0.963008233197629,0.965064991236323,0.967456653680016,22.7748634511199,35.9780853135892,52.2907730490258,11.5776445434822,4
201038,17,23,24.3486815077556,30.1589268601306,35.8280378892879,0.480787621397429,4.63798621032608,4.69789918901798,0.962563103297039,0.964657381698271,0.967112822082981,25.7168769075789,39.7326336869997,56.6661320566275,11.2190384747194,4
201039,17,21,24.5056268936509,30.0244902349285,35.4326791025823,0.751474094852766,6.91478166863977,12.3048212816667,0.962134875017929,0.964262832636345,0.966816472706398,29.9157856009327,44.8931929372689,62.3338859512465,10.7531295324414,7
201040,17,20,24.5166527514211,29.6489029602746,34.7609139636615,1.05617450389372,9.35033749999614,21.3771046586154,0.961734445806915,0.963891900971436,0.966527393600347,35.1324726982504,51.1085894897777,68.8489088222646,10.201970321966,7
201041,17,21,24.3924771515891,29.0813799054049,33.8886909045172,1.39020384890351,11.9111385947652,31.4265759239271,0.961372338236824,0.963554993185959,0.966208120283511,40.9933543232028,57.8798499074164,75.6397218508295,9.59380548194713,7
201042,17,26,24.1594647281527,28.3947497871706,32.9135548347897,1.75299878364199,14.5669765599844,41.8939966183085,0.9610571808858,0.963261058738742,0.965849309846578,47.0499306912648,64.6432195613485,82.1072037978278,8.96098819948571,7
201043,17,36,23.8550252357113,27.6730684042086,31.9383145965572,2.14753501086362,17.2808412687338,52.168910052842,0.960794332231242,0.963016026358592,0.965479569470876,52.8341715515532,70.848722042716,87.7150870517521,8.33913822377146,7
201044,17,49,23.5213127592381,26.9947969469765,31.050882101986,2.57887859451203,20.0116333376791,61.668226263009,0.960588358141592,0.962825187606611,0.965156656568657,57.9337091298512,76.0499164292597,92.0794075075603,7.76255290189155,7
201045,17,64,23.1978127445771,26.417098178611,30.3082927303939,3.0522726524191,22.721081293637,69.9242590541518,0.960441519164583,0.962691759551222,0.964937306449989,62.0624018255044,79.9767100736478,95.0238783646928,7.25909475687786,7
201046,17,77,22.9144914564172,25.9690389939246,29.7344157439588,3.56666776051927,25.3635315187531,76.5922472932643,0.960354203216516,0.962617202452498,0.964848174225152,65.0757255245332,82.5487134724324,96.5812787681531,6.85021547621265,7
201047,17,86,22.688982937644,25.6529784283862,29.3237560744357,4.1140243806813,27.892479628078,81.4964227825462,0.96032366105913,0.962599993640151,0.964870396599385,66.9927500614047,83.8872400322348,96.9834249349163,6.54770880139476,7
201048,17,94,22.5257137281158,25.4497504942746,29.0486290437111,4.67653789767299,30.2566935322493,84.6675527875754,0.960344182025224,0.962635472694792,0.964950134719968,67.9841284562522,84.2760640549175,96.599111297852,6.35085738635138,7
201049,17,101,22.4169246002767,25.3268831255673,28.8710077876351,5.23680418022642,32.4321063405768,86.3421836415153,0.960407404367115,0.962716096914855,0.965027049020323,68.3083581520572,84.0800676321536,95.8475502542461,6.25040059764665,7
201050,17,112,22.3479212598855,25.2508708924483,28.7551624244807,5.77441772889145,34.3888636924233,86.8757059980838,0.960504542013633,0.962833871794879,0.965069060461575,68.2562482415848,83.6644850192295,95.1087838747386,6.22948831865819,7
201051,17,128,22.2994266178798,25.1912667429584,28.6718446762952,6.2752350029409,36.104207647272,86.7467109032911,0.96062644037607,0.962980116613299,0.965087628693329,68.106456821419,83.3393413247551,94.6667951462639,6.26560554188485,7
201052,17,150,22.2530140319794,25.1253702757546,28.5993614080372,6.73065071793996,37.5591959149572,86.4845311378574,0.960765294778152,0.963147127978185,0.96512997210406,68.0822692531742,83.309422946654,94.6641869095147,6.33169118325791,7
