epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,28,6,23.3161022037153,26.1274772431966,30.1122757930923,0.605954513357304,6.34363847050193,18.5291571317661,0.982040608970429,0.983757341372632,0.985332149585771,54.6406680006042,73.3196137334324,89.5227796952002,7.04580134878861,7
201002,28,5,23.4689629884322,26.1560043422685,30.0018158841192,0.786535770266931,7.12432210439841,20.2170763018839,0.982103253049051,0.983803731846163,0.985369457234042,55.8410754522842,74.552268956152,89.8291913773189,7.00078155426609,7
201003,28,4,23.6485028141677,26.289583392203,30.0859146559766,0.98386299809156,8.00511466521844,22.1630677801079,0.982163445967158,0.983857363951059,0.985424076386076,56.3606240757588,75.2138309495372,90.0614539851345,6.96919146474266,7
201004,28,3,23.8396964335815,26.4947447722135,30.3093126466128,1.19458260885736,8.9622802329015,24.3001543775955,0.982219981634145,0.983915868884611,0.985491957873319,56.3840705412359,75.442641153642,90.2403378657057,6.94623344119449,7
201005,28,3,24.0275185993331,26.7380188615136,30.6167503939765,1.41534101459051,9.97208288738707,26.5613589055041,0.982271653959408,0.983976877844115,0.985569052527215,56.0961715189234,75.3770410085209,90.3866133660914,6.92710984459776,7
201006,28,2,24.1969440640822,26.9859360393169,30.9529684360162,1.64278462731718,11.0107867086146,28.8797041749914,0.98231725685234,0.984038022026861,0.985651311179208,55.6816836790291,75.1553719542281,90.5210508333505,6.90702303592865,7
201007,28,2,24.3251026164369,27.1912493642113,31.2409242948941,1.87691887153255,12.0583938672072,31.1899401405581,0.982350896117271,0.984092689227482,0.98573003702086,55.3975956081781,74.959875035665,90.6765746854009,6.8799911103589,7
201008,28,3,24.4006585085913,27.3263695986652,31.4365671042715,2.10361370449004,13.0632587858367,33.3518567313932,0.982378349588243,0.98414450741491,0.98580844382319,55.3881777350072,74.8737983629487,90.8425960578691,6.84132114114636,7
201009,28,4,24.4108183010294,27.360980227679,31.4882253793771,2.3287499964034,14.0350856424677,35.404135349985,0.982394670531814,0.984188842536569,0.985878596538102,55.8470388714324,75.119503061227,91.0799121964091,6.7896572367516,7
201010,28,6,24.3580755453766,27.2826574047828,31.3646901128691,2.55592277195679,14.988938479336,37.3834510508815,0.982396450372342,0.984220102022322,0.985933537985801,56.8981311182441,75.8443644420347,91.4058374272497,6.71689898042416,7
201011,28,7,24.2499770849549,27.0973004209177,31.0678988224259,2.77394172247338,15.8934289572275,39.24581684556,0.982400062039766,0.984250598214314,0.985983649289187,58.5226325195684,77.0617517771843,91.8207341708696,6.6156778470033,7
201012,28,9,24.0954524311839,26.8296829231981,30.6385546134726,2.96932402052524,16.6847112264572,40.8518762157025,0.98241761885817,0.984290862523319,0.986039424963034,60.5340673023,78.6254900261793,92.309910395802,6.48630486685234,7
