epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,15,136,23.6514154052981,26.0085483022305,29.4266058095877,3.39637261389701,22.94395035236,62.8846223212818,0.982088072638255,0.984281345415035,0.986248384995293,67.4729730739129,83.565647368063,94.8196387676029,5.84958549126405,7
201002,15,147,23.6133170888719,25.9768809416881,29.3698615689224,3.68124433085618,24.6972626986667,67.4197863573583,0.9821520919019,0.984316751793243,0.986250086766683,68.7658386704796,84.3437760658816,94.8702111775149,5.73934863088394,7
201003,15,162,23.6725524640394,26.0584892260923,29.432644365481,4.02136990556332,26.5884458907826,72.0434698320531,0.982231557138914,0.984380303949472,0.986289014914644,69.347261360938,84.6305680089101,94.8156572208909,5.70390365799441,7
201004,15,181,23.7987284514971,26.216313465672,29.5775736874392,4.39753585197992,28.5491601583007,76.6437737202654,0.982322431275016,0.98446621506222,0.986358381484084,69.3971941394627,84.5601888641045,94.697278651107,5.72352312803499,7
201005,15,206,23.9614519719414,26.4132939706561,29.7672690229725,4.79052868406748,30.5110657308143,81.1087989968945,0.982420677235924,0.984568698309986,0.986451398519903,69.0955900002287,84.2668042984211,94.5563772215391,5.77847959644523,7
201006,15,236,24.130329946069,26.6123710512736,29.9643498602566,5.18113491578749,32.4058228379164,85.3266466368397,0.982522257947353,0.984681966871267,0.986561278067007,68.6224019374105,83.8845799788159,94.4342546855634,5.84904561866464,7
201007,15,280,24.2551072523643,26.7498226212407,30.1091768082406,5.54549428557227,34.1677535711559,89.2203367004208,0.982618190125119,0.984794968254024,0.986675731346679,68.2421892235825,83.6285795224357,94.3957489713636,5.90454871162823,7
201008,15,330,24.309385808622,26.7988706985512,30.1703644575443,5.87330537970601,35.7426336850954,92.6564863300468,0.982712113815594,0.984910968223613,0.986798370240864,68.096567473797,83.5905370481201,94.4787411713319,5.92983067384639,7
201009,15,376,24.274013133244,26.7431705167987,30.1283370278287,6.12902097543752,36.9774446512319,95.3650571649977,0.982797711100603,0.985021249434302,0.986918572207326,68.3242732931167,83.8543809060527,94.7018314314814,5.91195586803417,7
201010,15,410,24.1550068689264,26.5900145186121,29.9819365691143,6.32316143649055,37.9127010681739,97.4648825164599,0.982869761985967,0.985116643572107,0.987024391235784,69.0169045002416,84.4633721725273,95.0790126258872,5.84682623705365,7
201011,15,426,23.9903152501331,26.3832977075378,29.7649533231194,6.44260816667707,38.4708116736392,98.7841453742622,0.982934201858919,0.985199672192094,0.987116316387662,70.0980886858573,85.3106654881194,95.5588721159251,5.7469422790132,7
201012,15,418,23.8174979094388,26.1665668972646,29.5164644522033,6.47909993714305,38.6057710514357,99.2265440579811,0.982998953627229,0.985277309172105,0.98720001728315,71.4321720836803,86.2790013457739,96.0935559781188,5.63037593703666,7
201013,15,392,23.6802100066018,25.9908244028098,29.2891242887614,6.40693138807796,38.1956429617452,98.4669280451653,0.983072753986175,0.985356923192583,0.987281718573807,72.7967587531895,87.2055759699596,96.6127723739158,5.52237916429537,7
201014,15,355,23.6081846964485,25.8881759893649,29.1219073869053,6.23334267819783,37.2743805945064,96.5557524130374,0.983162884058011,0.985445031229631,0.987366283451977,73.9943108800673,87.9715160250341,97.0570244567803,5.44287698357382,7
201015,15,320,23.6124941430139,25.8720216077154,29.0421299635495,5.95901382290696,35.8587173104914,93.5156157312695,0.983275350844131,0.985547185711774,0.987458473141964,74.8336446245426,88.4791936322674,97.3681571278116,5.40794671255714,7
201016,15,295,23.6784054241229,25.9322269631105,29.0570953516732,5.59647662500392,34.0093728690552,89.4621247945842,0.983411519870631,0.985664112446613,0.98755825107885,75.1842821975267,88.686368617552,97.5085490348011,5.42507120076055,7
201017,15,280,23.7680278986778,26.0399483170149,29.1531469268301,5.16777295363776,31.8310871273413,84.6075454616821,0.983571240176628,0.985795960254462,0.987665934103769,75.0025041306937,88.5962551502533,97.4645684628559,5.49255259427975,7
201018,15,274,23.8362158601208,26.1589460660746,29.3027276686127,4.69841075030063,29.425573569971,79.1680670345543,0.983755306457108,0.985944412771782,0.987783796725517,74.2982488955696,88.2238043203377,97.2397748771168,5.60218428700519,7
201019,15,271,23.8548113601,26.2622138078937,29.4790092570119,4.20573739288009,26.8456431132345,73.2366800818132,0.98395910081041,0.986106009215743,0.987909724639023,73.1137569611446,87.5739766475137,96.8435829006567,5.7436446136718,7
201020,15,269,23.816100332133,26.3340645012665,29.6567898787592,3.7095914589884,24.1724267809327,66.9911474715321,0.984177702951506,0.986277451379236,0.988041997743765,71.5350936773035,86.6502915673805,96.2887474654753,5.90556017918077,7
