epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,52,5668,21.2010548911404,23.8580580673016,28.0299482741469,4.99679708243691,25.0002858168743,62.4049397102484,0.922751268578346,0.925167920751776,0.926927083159375,61.0105201809979,78.9068159766606,91.9335207171752,7.87272174888732,7
201002,52,6366,21.2291362191365,24.0567108728919,28.2094449095952,5.25309867863351,26.4810067937322,66.503586345292,0.922840857163097,0.925241656306549,0.926977771596208,59.3485976142664,77.8255128537628,91.0678964878101,8.03890471227883,7
201003,52,6680,21.2348280551061,24.3379093594522,28.4837799183465,5.41680741825628,27.3843190715982,68.7204047254238,0.922945654215711,0.925338171042913,0.927063585818435,58.4445966586004,77.1994914333472,90.87569806051,8.08573001376801,7
201004,52,6683,21.223345198971,24.6531224610305,28.799375701303,5.49883062519205,27.7687594742174,69.3489242717608,0.923064587162503,0.925453407853217,0.927178090756603,58.1945156898795,76.9747947043802,91.1900749008838,8.03453513385431,7
201005,52,6446,21.1999024506532,24.9538191116748,29.1026546593663,5.51007562332768,27.692864825335,68.6826744054199,0.923196583429788,0.925583309629809,0.927314851341256,58.4943530839831,77.0974656558282,91.8441764745404,7.90665755303713,7
201006,52,6040,21.1697146100746,25.191468245433,29.3400391934385,5.46144973655001,27.215171948696,67.015184547518,0.923340570443881,0.925723819265037,0.927467432502942,59.2401072167908,77.5135472766579,92.6711522470889,7.72343475181593,7
201007,52,5573,21.1462607059547,25.2536292184657,29.3840341275722,5.38022177027852,26.4077554848474,64.8686336335958,0.923491879527298,0.925866068853797,0.927623656454161,60.4469463189724,78.2870686967698,93.4686423784121,7.48930069627378,7
201008,52,5091,21.1329949031753,25.1153223388931,29.2127970551205,5.25728373647275,25.270240049098,62.2383748024477,0.923657294112982,0.926014297249799,0.927785817193124,62.05480753272,79.3679585909869,94.124768990194,7.23333317850405,7
201009,52,4631,21.1267089031281,24.7981026837781,28.8402373421086,5.12397794187786,24.0513408556498,59.7438658157558,0.92383049696423,0.926160390284382,0.927943958703596,63.6832551894651,80.4969927512378,94.4242748919855,7.00014265052317,7
201010,52,4221,21.1098401778289,24.3857583784423,28.3683146761616,4.96395604899132,22.8401770993353,57.46219654144,0.924007128918062,0.926298107395512,0.92809155122691,64.802407936501,81.2905144307026,94.2120998410254,6.8681374726262,7
201011,52,3866,21.063349489143,24.0076931292152,27.9519497314352,4.72622184513472,21.5138292885643,54.8148405360074,0.924197309353635,0.926436700019106,0.928238413956678,64.8104818562183,81.2517656993385,93.3251977140072,6.91210983927437,7
201012,52,3558,20.9713107906135,23.7728822651982,27.7239265887348,4.36216666130402,19.8988090779674,51.1757228755832,0.924404405594675,0.926581953723609,0.928390410750918,63.4321222814673,80.0973009850578,91.771504292379,7.15621408792389,7
