epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot
201001,2363,22.0937910859147,25.6076225827359,29.9273912317474,0.00375005316809988,0.271229086368063,1.18456688119901,170.387178659403
201002,3305,22.2713123501859,25.8231351584985,30.1823323836558,0.00373773582103619,0.269428412854594,1.17672693998306,169.307668631432
201003,4087,22.4165170190778,26.0151185962344,30.4198497418688,0.00372352934675369,0.265543919689322,1.16067712799442,166.874271524683
201004,4717,22.5194312689821,26.1715066425678,30.6262295692964,0.00371749613590303,0.25995205421075,1.13754165478811,163.325318030893
201005,5200,22.5700812762904,26.2802330441228,30.7877581288488,0.00372969857913487,0.253029263757379,1.10844472991915,158.899138841798
201006,5545,22.5584932173942,26.3292315475237,30.890721683436,0.00377019906709986,0.245151995667712,1.07451056294256,153.834064649133
201007,5799,22.4715139868339,26.3045087834793,30.9187913254364,0.00385871300791873,0.236925229804789,1.03739978541211,148.511318219418
201008,5901,22.29258054373,26.1815404678636,30.8428282920499,0.00401258357118272,0.229090791381766,0.999691890122093,143.379042743081
201009,5847,22.0225919388594,25.9646853354257,30.6705510303693,0.00420769849800819,0.22083815878162,0.958495864303141,137.970415467745
201010,5638,21.6627975452017,25.651485474538,30.399103412553,0.00445383406664169,0.212398656403894,0.914846323836039,132.422993059981
201011,5295,21.2235183558975,25.2550619258585,30.0479327254004,0.0047306717451878,0.203142607309068,0.866668363452462,126.36089771768
201012,4859,20.7145814178997,24.7836659230653,29.6270298058002,0.00501188614157319,0.193181441177043,0.815271501678769,119.860284425226
201013,4361,20.1502113705787,24.2515720219157,29.1523899100084,0.00529741974900787,0.182353206023206,0.760187388025157,112.829499741094
201014,3826,19.5467427980144,23.6781248678683,28.6462819873555,0.00555846509628337,0.17045707514055,0.701318571964791,105.145398195022
201015,3278,18.9158709948509,23.0789468146767,28.1282880245752,0.00576185779991887,0.157280243750871,0.638512686410002,96.6897176951872
201016,2733,18.2769435175318,22.4740215721177,27.6176659199921,0.00593485962007708,0.143516463713618,0.574080400736668,87.8889554730301
201017,2216,17.6518444718828,21.8822345875735,27.1297272272255,0.00608880211314064,0.129684296904375,0.509984294695527,79.0585992010161
201018,1732,17.0585138271161,21.3222429731536,26.6815113226879,0.00622437174177409,0.115885800270458,0.446801952103652,70.2670811220639
201019,1282,16.5114987256016,20.8119471370994,26.2921352205779,0.00634435104570155,0.10206273381278,0.38447634393534,61.486341924459
201020,881,16.0240521708448,20.3668151576863,25.9761765171365,0.00645193551879704,0.0884794422503129,0.324195178213864,52.8864724776735
201021,550,15.6081298380916,20.0015033521983,25.7478085887983,0.00654934696691464,0.0754225369457759,0.267168721945505,44.6466279257147
201022,320,15.2732305397295,19.7270076266871,25.6156306583452,0.00663798962228697,0.0632052456536739,0.214784462822571,36.9622495650258
201023,199,15.024253369294,19.5479110585884,25.580283245847,0.00671890076442198,0.0520807455108075,0.168060621438435,29.9918972076602
201024,166,14.8572495631665,19.4579047196877,25.6303178141114,0.00679444128599255,0.0424439788178117,0.128453870043058,23.9781260967271
201025,173,14.7661649104384,19.4503000829071,25.7563199484784,0.00686479764431907,0.0344963963774896,0.0967038835497828,19.0467995893619
201026,178,14.752792956491,19.5260329330405,25.9559125613785,0.00693044992011545,0.0284596432181971,0.0736229954964396,15.332638216007
201027,160,14.816584465521,19.6823956598447,26.2224657613646,0.00699093084869948,0.0244357141775439,0.0595755409804596,12.8978326678597
