epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,208,23.8775892176388,26.699425935729,30.7518005440987,0.0154016456653681,0.285008802165049,1.10197956188944,367.566871642596,0.994146963189771,0.996144776019484,0.997960482284635,66.5370657252688,82.5955715933572,94.7546136796766,6.89425673100629,7
201002,213,23.9456352231121,26.6972575056488,30.6789388945834,0.0174113004984442,0.306492013173031,1.17067383692341,390.778143472243,0.994199927772253,0.996177611016702,0.997968728955758,67.9680143509414,83.3861735468655,94.8581487299305,6.79068409308191,7
201003,231,24.0376716371661,26.7717938270757,30.6882626513467,0.019576531093474,0.327825678973904,1.23559384165883,412.092698331576,0.99427088407258,0.996241101388412,0.998017018580203,68.6221164518849,83.7309835744486,94.8539775207502,6.70575156916317,7
201004,262,24.1430045892962,26.8980007280839,30.7548202873902,0.0217792441502883,0.348578430816302,1.29661931793984,431.302091070077,0.994355696011797,0.996329117044993,0.99809792864056,68.694391947427,83.7439679765288,94.7765544797994,6.6361492673536,7
201005,302,24.2509402089983,27.0508440367474,30.8536602757157,0.023901346368718,0.368318899948859,1.35363000761057,448.197876537227,0.994450227510952,0.996435527896826,0.998204036619423,68.3798607568953,83.539093053528,94.6603340347418,6.57856729575674,7
201006,352,24.3507846257679,27.2052895811405,30.9598310893247,0.0258247444485939,0.386615717620208,1.40650565251517,462.571609582507,0.994550342491092,0.99655420385429,0.998327919999382,67.8735427996172,83.2303251058682,94.5397706132411,6.52969576247613,7
201007,420,24.4238378083288,27.3207714954993,31.0309220255501,0.0274074056258199,0.403153518804114,1.45617366571085,474.317005960554,0.994646937523526,0.996673686664329,0.998456590077175,67.4787012044855,82.9867490123854,94.4643831191546,6.48301860170887,7
201008,486,24.4626711795005,27.3761486557957,31.0492990660288,0.0285388655415651,0.417550108390684,1.5020811552146,483.331466147795,0.99474417107788,0.996797260234928,0.998593230374698,67.3277369330036,82.8934720464872,94.4652662637992,6.43671599689976,7
201009,539,24.4620226935994,27.3593752810873,31.0026994934912,0.0289939271880683,0.428617571536936,1.54247159501541,488.565390322995,0.994834762453427,0.996915319181623,0.998725576180495,67.57154206012,83.0437288715537,94.5673253386149,6.39144225428026,7
201010,575,24.4242929900993,27.2702276115855,30.8902116730502,0.0289176085155096,0.436829348465434,1.57770179818394,490.768292437793,0.994913200755993,0.997018606555912,0.998842674433978,68.2888522149131,83.5001758894901,94.7928869556606,6.34365624237071,7
201011,590,24.366776038794,27.1349022859999,30.7409818168367,0.0284014994385048,0.441503688764003,1.60447422844144,489.550078160488,0.994985158339872,0.997108876883343,0.998944101392464,69.3694394601165,84.2065247922448,95.114627675875,6.29918355448462,7
201012,575,24.3009454658635,26.9803887635432,30.583879967944,0.0274489963812481,0.44219126239583,1.62095167885289,484.652350922185,0.995057549070344,0.997192558532215,0.999035094090244,70.6396005764393,85.0759125880853,95.5007165309071,6.26347152126194,7
201013,537,24.2418188817687,26.8443449887355,30.4584684509373,0.0259398482466366,0.437482079805273,1.62197471593641,474.850938780636,0.995138418755306,0.997276396588803,0.999120844185339,71.8445392789849,85.9609791777007,95.9013953764455,6.24678440210402,7
201014,488,24.1988662759186,26.7532944918508,30.3902701349362,0.0240654073436375,0.427639448702996,1.60620308894022,460.611971312312,0.995234445219105,0.997367195596522,0.999207445726685,72.782237708649,86.7309769019163,96.2692522180922,6.25313103499195,7
201015,446,24.1761320077415,26.7249353123192,30.3952406194832,0.0219221424742818,0.412677246477748,1.57217136115496,442.076460464304,0.995351150544166,0.997470683454316,0.999300204916448,73.2889159823799,87.2627642470582,96.5520542638767,6.2876560019338,7
201016,420,24.1700680587012,26.7598885839743,30.4708210493523,0.0196194000111568,0.393230612321962,1.52089443731295,419.94932039775,0.995489625380407,0.997588082389949,0.999400333159037,73.293897415174,87.4801847451345,96.7109110856573,6.35189134901699,7
201017,408,24.169870577661,26.8422324883193,30.5980941289234,0.0173104432827017,0.37054875348816,1.45577187014858,395.52126930372,0.995649630232437,0.99771989759984,0.999508531329683,72.8250757781647,87.3631929429879,96.7263489039105,6.44415121453827,7
201018,397,24.1609068903589,26.9463051052003,30.7503315964316,0.0150852471541727,0.345650498442961,1.37955254984283,369.761246185172,0.995831769079995,0.997868468717244,0.999628063511956,71.9494617939536,86.9251133171193,96.5917344105964,6.56278751238387,7
201019,384,24.1318233301139,27.0488670371683,30.9040384940002,0.0129715217975551,0.31902335121349,1.29383437751809,343.010530804564,0.996031550228163,0.998030700780973,0.999757138273671,70.7396538930901,86.1927818641785,96.3077481878219,6.70768448232089,7
201020,369,24.0751685840135,27.1297498802791,31.0405217164053,0.011035599938092,0.291429141800348,1.20114746678905,315.841577016667,0.996244297360461,0.998203745845665,0.999894547945447,69.2798932597122,85.2122507223841,95.8798413263368,6.87862500243759,7
201021,357,23.987136496782,27.1747389548893,31.1481731130614,0.00929215543750424,0.263182561432883,1.10274767589101,288.337308044986,0.9964641895551,0.998383617224005,1.00003819387459,67.6591444657249,84.04341910807,95.3209376721446,7.0749785321129,7
201022,348,23.8685865397391,27.1791999985818,31.2254715829648,0.0077318169602184,0.234564939901997,1.00004565051464,260.490839295452,0.996683918694088,0.998565208580842,1.00018503127229,65.9613988838771,82.7489003188377,94.6434341979795,7.2954543011859,7
201023,338,23.7236184730446,27.1469558253686,31.2787309437229,0.00633885210974726,0.2058571021066,0.894551813676447,232.301025882062,0.996894248339305,0.998741320457209,1.00032972006778,64.2768373760748,81.3989126665403,93.8686410184962,7.53667210468066,7
201024,323,23.5602274309882,27.0889743110223,31.3209526192827,0.00513077672878464,0.177687291918864,0.788769116254898,204.148629563122,0.997085755830492,0.998904872551609,1.0004674286275,62.684853782907,80.0614565812574,93.0252174983693,7.79369587667359,7
201025,303,23.3897341643104,27.0226849647148,31.3705935311339,0.00411261578708776,0.150673058991704,0.685272185427586,176.451996659337,0.997250093252082,0.999049257387029,1.00059364055886,61.2221782270602,78.7777366043511,92.1339736077427,8.06053130900853,7
201026,286,23.2257591972444,26.9686397174464,31.4473934454698,0.0032727220919834,0.125358568048799,0.586415881356174,149.619563312143,0.997378117609086,0.999166351707669,1.00070200980073,59.8818158445417,77.559338582791,91.2101834235247,8.33034034743774,7
201027,279,23.0820756898322,26.9456026406525,31.5676342523999,0.0026024153400967,0.10234820534869,0.494812717853081,124.225903214493,0.997462399898584,0.99924924013407,1.00078683399118,58.6223035979912,76.3948245463035,90.2721588388579,8.59588287703746,7
201028,285,22.9714741620454,26.9673854483759,31.7402284637283,0.00207866015521645,0.0820637320760552,0.412462134430415,100.743196678671,0.997499740585476,0.999294561635018,1.00084532944447,57.3806741466757,75.2575146803857,89.3392696903665,8.84955167204214,7
201029,305,22.907791930262,27.043445428912,31.9667686614705,0.00166609764214396,0.0647263811979644,0.340738138180718,79.5151768464495,0.997485229740095,0.999296941686173,1.00087223548963,56.1003547181196,74.1193836233044,88.4355154087694,9.08395217800625,7
201030,333,22.9039861648848,27.1764841346754,32.2398088612252,0.00133211222019198,0.0504627617939796,0.280578061093225,60.8651922600485,0.997414916448433,0.999251302031852,1.00086193590161,54.7531580627125,72.9603221334391,87.5821728424779,9.29231548092023,7
201031,366,22.9662717795254,27.3604068410818,32.5430644950132,0.00104694842284052,0.0392602899247404,0.232326456037041,45.0324221914696,0.997287783908694,0.999155160892041,1.00081108593592,53.3508080206676,71.7805731691092,86.8038592204299,9.46882110183998,7
201032,397,23.0931479012478,27.5814055981465,32.8534696887494,0.00078599752334136,0.0311217683038185,0.196421805292199,32.3010629012495,0.997105534468786,0.999008602592849,1.0007180439462,51.9571742375239,70.6113043677569,86.1237008871107,9.60802384271174,7
201033,417,23.2751337887508,27.8199618487574,33.1451325723807,0.000523072287290964,0.0260522578334364,0.173339456205071,22.9814546762231,0.996870838591476,0.998812783329793,1.00058208072294,50.6766274202368,69.5197432961039,85.5728632432316,9.70569598478599,7
201034,420,23.4957336570876,28.0530234831459,33.3929165728788,0.000247169844576194,0.0240018654813082,0.163145779637999,17.335161891367,0.996590158775019,0.998572474413354,1.00040568644561,49.6255031881695,68.5923367742563,85.1799819013886,9.75853302218343,7
201035,408,23.7325128453515,28.2583946243129,33.5773186203779,0,0.0248566210343938,0.165556068278126,15.5425949342913,0.99627270999752,0.998295093876472,1.00019384078221,48.9019964279702,67.9152097219995,84.9666322430709,9.76529066616681,7
201036,392,23.9614448381299,28.419396074236,33.6880025401166,0,0.0284021431071182,0.17973538138516,17.6449920786614,0.995929242699407,0.99798952340971,0.999952711647721,48.5687182167763,67.5589860475308,84.9464757476151,9.72689976375607,7
201037,384,24.159490905722,28.5246332064762,33.722102726581,0,0.0344688249765471,0.204873453693308,23.6827799518762,0.995571461093934,0.997665828801106,0.999689637824243,48.6552373342916,67.5756437399854,85.1309582868979,9.64537635109524,7
201038,386,24.309348723358,28.5698404307027,33.6838808419193,0,0.0428747702360915,0.240035957220283,33.6213148521165,0.99521105471084,0.99733436068529,0.999412523922279,49.1576149916431,67.987770841093,85.5239026428294,9.52331112611501,7
201039,390,24.4035636581851,28.5584261197182,33.5834870345893,0,0.0536082392222709,0.284792912011297,47.5167773669746,0.994857996802753,0.997004214372479,0.999128223771385,50.0423261604255,68.7833791992757,86.1188224627806,9.36371572474888,7
201040,391,24.445118965297,28.5010306353297,33.4357607377385,0,0.0665189733755777,0.337982215448127,65.2077584422495,0.994521022284272,0.996683379392471,0.998842969412544,51.2329705413636,69.8989622239845,86.8855245814919,9.17139951816092,7
201041,392,24.442931732372,28.409136260303,33.2543587355279,0,0.081579074210374,0.398919154660886,86.5850391109027,0.994209535411864,0.996380979407573,0.998564590008343,52.635473266465,71.2444369990612,87.7840855052352,8.95170952028833,7
201042,408,24.4092094749368,28.2932020226187,33.0493770499327,0,0.0987788199958266,0.466952972335917,111.484121608409,0.9939320310395,0.996105817909344,0.998301049932604,54.1568157086252,72.7178236637581,88.7666768911415,8.71037865588925,7
201043,450,24.3574018714071,28.1615338695831,32.8271574755794,0.000468336179312847,0.118046413521708,0.541159484426621,139.598646658797,0.99369475194697,0.995864611945875,0.998058921707893,55.7088316759199,74.2170065162682,89.7809002849792,8.45395549536397,7
201044,518,24.2986070869585,28.0174261460407,32.588098410126,0.00159953962435776,0.13928285832828,0.620629683798373,170.54518100198,0.993504233895413,0.995664821717387,0.997846207010202,57.2298048550674,75.6602621918929,90.7765561645054,8.18891452618863,7
201045,594,24.2384470544301,27.8595425813839,32.328085795257,0.00311683057209208,0.162400575188072,0.704589100019563,203.900254937948,0.993365213960637,0.995512456587149,0.997670072552835,58.6969337952325,77.0005978222326,91.7145530304081,7.9219632500224,7
201046,657,24.176368343298,27.6831278885942,32.04023211071,0.00503606016084527,0.187267093086608,0.792196746340821,239.151103274969,0.993280595863869,0.995411952043434,0.997536618879332,60.1276816178216,78.2280917759398,92.5653271596,7.65920622228268,7
201047,689,24.1069898119449,27.4825730525883,31.7186649014817,0.00735034435402536,0.213688894275502,0.882623126162436,275.708810408421,0.993250454425548,0.995365018005386,0.997449620472334,61.5667428093763,79.3643544693978,93.3122117439187,7.40634677579127,7
201048,685,24.0236025744698,27.2553406199832,31.363037403702,0.0100203453920342,0.24127147215018,0.974446691050633,312.83112163904,0.993271388289545,0.995369988156121,0.997409909127746,63.0620993942937,80.4447565346522,93.949170289808,7.16865403266548,7
